2.1808653;2.1927965;-3.0226529;-1.772597;-4.1033773;4.479726;-0.5706668;0.8773077;-3.6754334;0.0859103;6.252441;-2.9640737;-4.0427017;-1.1581377;5.7018275;-3.3864472;-1.715949;0.38358414;-1.2224065;-4.2888455;-2.3060353;0.34228784;-4.004783;-2.0395896;-2.4744635;-0.40529072;-0.26136845;0.78085285;-0.0691227;1.7763779;3.3966136;1.1551517;-1.460013;-5.7749395;1.6176349;-1.2180325;-3.8122203;2.760217;0.44296172;1.7358037;1.016773;-3.5087676;1.9052887;3.335774;-4.962304;0.39576417;3.273613;-5.2583156;2.691053;1.3671578;4.6551805;3.6231453;0.30236483;-4.4620132;0.8856538;2.4126136;-0.07369281;-0.031854082;-0.6723216;-2.7998047;2.4532752;1.7719713;-0.8461909;-2.1598344;-2.4854717;-2.58517;0.49515343;-3.5076528;-1.1871394;-4.3610306;2.3945315;-2.7623096;-0.64593816;-3.9527295;4.3941364;-1.5122008;0.70643705;1.1334469;-1.6468071;3.8888543;-4.461476;1.1633325;4.1393085;3.880078;5.5483365;0.935444;0.53543276;-5.7688603;1.4999617;5.783883;2.0636075;-4.0409975;-6.0424604;0.78775173;-3.0900192;1.130744;-2.7440147;-0.18807243;-1.270531;-3.455107;Андреев;Ангелочек
0.65169084;-0.2529239;-0.23821618;-3.2723958;-4.388466;-2.436673;3.2873602;-0.10597032;0.8407265;5.125973;-0.019768132;-1.2500582;-0.7140652;-1.9138829;1.7407138;0.5493029;-5.9665475;0.9754229;-2.8525462;-4.8479385;5.7315307;6.81276;3.5459116;2.0009334;3.5808802;-1.4710869;0.5090852;3.265551;-1.3757907;-4.0620537;-0.58131677;-1.7426416;-3.0716524;-4.282199;-5.724648;-1.8664101;-4.856566;-4.295718;-0.9959534;2.284452;4.5409007;-2.0388713;3.1988058;4.0778017;-4.6619177;-0.516211;2.9171145;-0.07458235;-0.6467649;0.77156276;1.2933356;-4.558203;1.6537558;-0.77913356;-0.94310164;-0.08133836;2.0391033;2.9602337;0.50450504;0.78452504;0.9359205;-1.2135191;-0.22399646;-4.605443;-0.3046926;0.56882155;-0.56494904;-3.6678154;-1.8675851;-3.0339265;3.0069988;-2.9638593;-0.7697761;-1.674546;4.7102633;0.14358208;-1.9928643;-1.3127148;-0.7199988;2.4791873;2.2907653;3.7388933;3.3275652;2.155813;2.7112825;-3.6035366;-0.56823546;-2.7008896;-2.8146455;0.6719982;4.1866508;-3.1940157;-6.4269023;0.31975266;0.83228517;-2.756673;5.1577344;0.49989232;-1.6771054;-2.3068612;Андреев;Баргамот и Гараська
1.5477372;-0.8532906;0.8340062;-0.1866243;-4.5039697;5.071046;-2.370026;0.023184368;1.2860172;2.8578691;1.6289084;-4.0068808;-7.427955;-0.30204976;4.1244445;-6.377378;0.6148648;3.3763242;2.010033;0.104405485;-0.8525298;-1.690439;-7.7569966;4.0953336;1.1430995;3.463211;-0.14689031;1.62932;-0.49949357;2.8300116;0.73552155;-0.028571516;-3.5499728;-0.19118272;2.4186718;4.455113;-3.4180548;5.2518353;-1.1208167;-0.07241816;-1.5217612;-6.6107616;1.5290619;-2.247317;-4.1266007;-0.21571963;0.067006424;-6.6479273;-3.3960564;0.6653162;0.91983545;-0.17857327;2.3346517;-4.886681;-2.241002;0.42502615;1.7865331;-2.8729897;6.22862;1.0350547;0.42779106;-5.4752827;-3.305166;0.87018514;-2.04721;-0.72679704;0.9644821;-5.529461;-3.7997465;-3.7345057;6.928903;-3.3420808;4.3016667;-4.386046;0.8809284;-1.7487031;-3.601963;-2.0969453;-1.9918991;1.7907618;-0.52157485;-0.4506366;4.260345;6.7392483;1.9711076;-0.64720887;-2.916773;-3.7120302;1.9858289;3.996094;-1.7932522;-2.3061302;1.8222054;4.0025263;-2.9752164;-3.5353112;-2.4902174;1.4719354;-3.1777894;-5.3701177;Андреев;Бездна
5.6617136;2.4550655;-3.5363767;4.2519307;-4.812148;2.7264674;2.7531407;0.3190605;1.0239916;2.2865796;-1.9853309;0.25081164;-4.2630405;-3.1262097;4.6839514;-4.7380786;0.42907768;1.4792993;-5.69325;-1.1415834;-2.5200417;0.62767404;-3.7749648;2.304276;0.047137093;1.6736007;-0.4909182;5.823603;-1.7046543;-6.1638684;1.3167315;3.3640013;0.51525015;-8.844097;-1.3398308;2.5460227;-4.512685;-1.0974685;-0.08415412;-0.9566451;1.7668879;-6.487199;1.7949936;0.8359935;-1.6339643;2.0985963;3.1356795;-2.4284306;-3.379484;1.3039639;2.0073416;2.4510303;3.2865572;-2.1761267;1.2989242;1.4374764;2.5473964;-0.19214717;-2.482518;-4.9412117;3.677461;0.9195198;-0.3036042;-0.5318502;-2.973077;0.2887698;1.9271069;-0.92859745;0.53279823;1.3754821;4.2238474;3.3851097;-0.9232023;-2.063586;-1.6050135;3.1941504;2.4794683;-5.4556775;0.7343668;2.843339;-3.4086957;-0.35143787;0.7549884;0.47764912;-0.7928468;-1.948909;-1.3751068;-0.42104754;-0.740026;3.3748188;6.122079;0.9417979;-6.0631933;5.583072;2.4809659;-2.6167107;-3.1320093;2.357758;-2.0462534;-5.747717;Андреев;Большой шлем
3.4059815;0.41476843;-3.3310223;3.3258944;-3.4904299;3.162332;-1.9928756;-1.2907076;0.921192;2.8158822;4.7692842;-3.5853739;-5.7841053;0.5098874;4.7475915;-4.210973;-1.4606166;2.9206948;-2.834393;-0.8281867;-3.0365674;-0.6178593;-3.0519981;-0.48547488;0.539735;1.2498204;-0.1394072;3.1219523;-2.3997;-0.37101322;1.6172484;-2.9492629;2.3679588;-5.255949;-1.1548889;0.48784158;-3.8791873;3.0135376;-2.7716672;1.3354182;2.4432778;-3.0887265;1.3283033;0.6720441;-5.4639664;1.4991546;5.487819;-3.9005992;0.3594162;1.5873107;0.5048626;0.1456351;2.4071603;2.7132032;1.1551329;2.5867627;2.0957482;0.9449466;2.6505442;0.14721045;0.81723005;0.51172584;0.2460822;-1.3603904;-1.0002062;-0.65380734;2.6426227;-3.741105;-1.4774481;-4.0368304;1.042533;0.2620116;0.6761615;-2.509913;-1.8418401;-3.8331654;0.018005814;0.09407925;-0.94315827;4.9084206;-3.21619;0.6238638;3.1547017;1.9741911;0.5441626;-1.3719523;-0.35656095;-2.046289;2.7068293;1.6403253;-0.028235836;-1.9285465;-2.535995;-0.6734756;-0.10900784;0.20860182;-2.9579022;-0.47606295;0.36926466;-3.4232743;Андреев;В подвале
1.8491981;0.9070268;-6.2896285;-3.9792264;-1.0657383;-2.1717262;-1.0402464;4.6011696;0.86652;2.7618313;2.690805;-1.985099;-7.1799464;-4.1613264;1.762163;1.8853751;0.09080224;1.7771535;-2.952406;-1.2019644;3.013334;2.5114713;-1.6117412;-0.48243782;0.55958134;-1.1245024;-2.3223221;3.298112;-0.5498408;-0.4383628;3.7909977;-2.037857;0.42829034;-4.990554;1.3048288;-0.3563149;-2.7069662;-5.4247327;-2.4059892;5.250123;1.573251;-1.0816665;6.0444217;3.6939697;-4.4809012;0.4422983;3.4774506;-4.381604;0.658702;0.789188;2.7643793;-0.76559997;-0.93530583;-2.9326677;1.943622;1.4399997;0.008157919;1.31537;-2.9389582;-0.44691867;1.8032966;-2.3857086;2.2531822;-0.97484565;1.429139;-1.9353955;1.1889274;-5.269652;3.7562625;-8.724534;4.8417044;-2.331394;1.1716877;1.7563908;1.6723161;-5.960461;-3.0870252;-3.7707818;-0.9376717;5.7891326;-3.097586;4.091796;2.6640756;5.109894;-1.1390195;1.6552328;1.0720625;-1.5265441;-3.2023852;1.2534287;-2.4994955;-2.279561;-1.0840851;1.0819272;-2.2676957;0.1952917;3.6776366;1.1437938;-4.2526817;-2.6091301;Андреев;В Сабурове
7.12404;-2.6507359;-3.5396442;1.5151656;-6.1526566;2.4419835;-2.991479;-0.90108716;0.29333895;1.3827502;1.957414;-5.019111;-3.378883;-2.392759;4.450976;-5.7974567;1.9023721;1.6014211;-0.16805235;-1.7429023;-1.6649182;0.13663392;-3.0449278;0.2764038;0.6784125;-1.9807829;2.6055984;1.8879024;0.6730992;-3.5468528;3.5785882;-0.93741256;0.49892557;-6.3407545;-0.83521205;-0.86571056;-4.4338155;0.7357325;-0.84960246;-1.3905983;3.6436915;-4.6739097;0.02414825;0.67413265;-3.8646746;-2.1125884;3.3783853;-1.6234894;-1.1654943;0.81487745;5.847349;3.062081;3.3216097;-0.7209561;0.5637966;1.2459077;1.6009554;0.8423478;0.07868582;-1.7011112;1.1498543;-0.83785856;-0.3832549;-0.07369737;-1.8733547;0.8892951;-1.0026811;-5.9639735;-0.56664205;-2.215471;1.3183472;0.6167262;-0.6284005;-2.7609365;2.77465;-0.7452272;-0.8586308;-2.2680948;2.9207122;4.0759745;-0.75513905;2.755973;1.9482331;1.078587;2.9843826;-2.449182;-1.1238025;-2.4703395;1.0750259;6.7072735;1.3619664;1.5977423;-4.20858;-0.14463526;-0.07455231;1.1311033;-1.610514;-1.0383018;0.30951512;-2.5769167;Андреев;В темную даль
3.1475239;2.369841;-2.929284;-1.9375579;-4.817083;6.8399224;2.127632;0.19936848;-0.5875454;1.7171006;0.98291874;-3.7268097;-3.4386241;-1.0673517;4.409307;-5.500832;-0.2660412;1.0877725;-2.8291645;-0.96115565;0.1743779;-0.049285743;-4.271507;-1.9312649;-3.3613138;-1.5704907;-0.31752864;1.984815;2.6350675;-3.823694;-0.40204635;1.6959187;1.2446643;-7.42505;0.34804106;0.6700762;-4.2302065;4.706934;-0.9940803;-0.5447477;-0.18091257;-3.330126;-0.39813313;2.3880448;-1.4591622;2.093586;1.730362;-2.7843843;-2.1041808;0.56465256;2.8480577;0.124320515;-2.3144636;-5.084784;-0.8888556;5.0501895;2.8349223;-3.2067451;4.1009054;-2.5388029;1.2679166;-1.6989577;0.44967377;-1.0760591;-5.447384;-4.0745044;5.97192;-2.0120134;-3.1661143;-3.8228757;4.188905;-3.5337424;-0.5263423;-4.78893;4.435792;-1.9069345;2.61148;-0.675873;5.5036726;3.3902743;-2.5618346;2.2114494;3.009638;3.9501693;3.9496527;0.62946415;0.833815;-1.6487238;1.3306057;5.6528087;3.4666326;-1.313777;1.1843468;-4.330399;-1.1884238;1.5634756;-3.2049203;-1.0243216;3.1576993;-2.8725398;Андреев;Валя
1.9374247;1.8595481;-5.826016;2.5323098;-1.7525504;3.488535;-0.28785002;-2.1019752;3.2729912;3.7825198;1.2942488;-2.2087615;-4.1198053;-1.2554661;4.318024;-3.1275787;-2.1868303;2.280948;-5.4915404;0.019684654;-0.9426429;-2.3853674;-2.0929494;0.22976501;1.5255831;-1.0464598;0.24805906;3.999698;-1.2251108;1.6446824;2.696692;-0.69665;0.7396168;-5.494625;-0.7304504;1.308279;0.0023854508;-0.16764079;-0.8558967;-2.1198373;1.8079168;-0.7073875;1.9915302;2.1255589;-1.1642543;4.59562;4.567036;-3.736183;-0.73621917;4.706448;0.751144;2.5605617;-2.322357;1.7299242;-2.6200643;4.11041;1.921041;-0.039053418;-0.6122186;-0.4727161;-0.65711;0.3749607;-1.1700101;-3.0479724;-1.2161528;-0.78661984;2.1974785;-4.3040385;-2.4709823;-3.8977222;2.9370818;-1.0979271;1.2761178;-3.0512655;1.0775123;-0.43797243;0.45461366;0.47143412;-0.23052192;1.8334286;-4.2168784;-0.9476034;2.2289655;2.0918183;0.5998687;4.8388133;-0.047792897;-2.7402105;-0.19916019;2.0052197;-1.1297973;-0.99258053;-3.575573;0.41353223;-1.1576519;2.2085247;0.015885329;-2.1505115;-2.340434;-0.52469057;Андреев;Друг
0.35741332;1.2742791;-0.6794712;0.6002327;-2.164524;1.2002555;0.1950014;-2.2710023;0.44407383;1.7150276;1.3429877;-2.873184;-6.5092616;-2.603086;5.2959967;-2.7113733;6.0613103;1.4681213;-2.6269362;2.2320883;2.9669974;-4.522142;3.1148107;5.825869;-1.1201541;-1.0220242;-2.2904227;3.4662712;1.6101176;0.51357526;4.3422923;-4.89674;-3.5095968;-5.7830677;1.722913;3.8486407;-0.9105818;4.2173586;-3.5148828;1.2224365;0.8470026;1.390388;0.5400424;0.53845704;-5.0110383;3.400167;5.3381853;-4.8021703;-6.013398;3.245879;1.0872191;2.9461892;1.4549984;-2.5482564;-3.9864306;0.77166736;3.6453848;1.8052257;1.5854883;3.070047;-2.1230762;1.0057639;3.6121638;1.5127978;-5.7274075;0.9988326;1.0194124;-4.3555293;2.3756082;-1.7853978;2.2070208;-1.6541996;-3.2897604;-4.5017533;-4.092787;2.8533354;-3.7212896;-2.6438208;3.72624;1.6109278;1.9842525;5.0598564;3.6933103;10.143043;2.7354193;-1.6171107;2.5592813;-1.3924319;5.31377;2.2345045;2.0063798;-2.2298274;-6.172983;3.0410519;0.59563065;-0.3152856;-3.3551803;-0.46931154;-0.7269605;-3.199501;Андреев;Иностранец
3.1960435;1.0498272;-3.2803428;0.54118526;-4.994824;4.660009;-2.9923759;0.81035;0.84382766;0.82325673;1.5583645;-3.4758844;-5.3133364;-0.8715179;5.369012;-1.9743955;-1.1685786;0.96308845;-3.573605;-0.19921497;-3.914943;-1.2659696;-1.5254326;0.9352774;1.2606151;1.599374;2.6867492;3.535759;-2.8511386;2.852241;4.3689284;-2.357506;1.0140601;-2.2121508;-1.0048898;0.46267942;-1.6607685;2.1348512;-0.06925815;-1.360412;1.6631289;-2.1288977;3.6095712;1.8711116;0.32237735;0.8573776;2.5043912;-5.694338;1.0507736;1.7027745;3.6076126;1.3802782;-0.23349974;-1.3337541;-0.515226;2.2974446;5.2083235;0.03062734;3.2914221;-1.297135;3.3610144;-0.8043721;-2.280377;-2.4049556;-0.93114793;-2.4376247;2.79348;0.052226707;0.14778268;-5.571797;3.0145533;-3.3607345;0.91229475;-1.2785817;3.6038954;-2.9898438;-1.4493068;0.84009206;-2.153097;4.7473187;-2.7884598;2.1508489;2.1871796;5.43379;2.7470195;1.2314172;-2.8485446;-1.002624;3.3225894;-0.7654814;-1.7085364;1.5374308;-0.8547163;-1.9736158;-1.7586548;-0.6683246;1.8430098;-1.0359643;-3.2893708;-1.6046937;Андреев;Кусака
-2.7089741;-0.98963135;0.9731971;2.4519567;0.30391657;4.6672983;2.435761;1.2572467;-1.3066616;3.1869934;-0.30318472;-2.9453874;-1.2885125;0.69222826;-0.6882035;-2.6653786;-0.33180928;1.4632205;-1.2666539;0.269103;-0.8766682;6.1088567;0.61790425;6.613102;0.87474436;0.057793565;0.434058;1.4750108;2.1168954;-1.3080487;4.874724;0.37106228;-1.9435005;-1.4219795;-0.4814986;1.0060915;-2.2550037;-0.1324474;-3.1070025;-2.1685183;-1.4724146;-2.4745839;-0.14633031;0.5047899;1.001044;1.4803408;3.2052557;-6.0860786;-3.7430487;0.4441894;-0.33813918;1.5347624;2.5090919;-2.0558548;1.4643389;3.001722;2.4606779;-2.9033186;0.92504585;-2.1120503;-1.087783;-1.9520425;-1.8279461;-1.7611927;0.046373483;-2.8135953;0.14975414;-1.4651171;-2.2431164;-1.7399491;6.443831;-2.8396263;-0.71578926;-2.104563;1.1496012;0.19044286;-1.8010516;-2.3715556;1.9078774;1.3155615;-0.25293577;2.054134;2.8902478;5.243947;2.4961388;1.6651585;0.43954447;-2.4349926;0.28588915;-0.46058947;0.6890031;-2.2557096;4.315807;2.0178833;-2.1292844;-0.89948785;-2.9491982;0.7234278;-0.71442574;0.26344255;Андреев;Мельком
-0.536715;1.1856807;-2.441521;4.369342;-1.9963366;2.8261888;-1.2672672;-0.039148297;-2.2305758;5.332872;-2.8467958;-3.6242845;0.16423498;1.0462234;5.7621574;-3.8260632;1.1886574;1.1918766;2.346194;-2.2018292;3.2255294;5.8879323;0.45882064;3.7790995;1.2301053;-3.0200188;-2.0685022;-0.74570817;-3.5507498;-7.0941997;-0.74812585;-7.4233527;-5.0006247;-7.8104258;-0.9120123;-1.8326657;-2.4005723;-0.30073255;-1.7650547;-1.8379774;0.036959425;-0.933743;4.2987823;4.150919;-1.7784014;3.2153847;2.3921664;-1.5435961;-1.0200169;-1.1262586;2.8129108;3.637083;-0.15677784;1.5486674;-0.46210566;-4.1064477;0.77352494;1.9424224;0.77710074;-1.8019825;0.04369331;-1.0231129;-2.242792;-1.17768;-2.06525;-1.9040115;-0.7535026;-2.2473974;-2.4205804;-1.133942;2.76874;-2.2547;-3.4602058;-3.3450878;1.7973996;0.56105196;-4.550144;-1.9548229;1.7461643;5.2946014;-1.7794027;0.22156714;5.0585494;3.713238;2.328244;-0.46354768;-3.9655275;0.10921268;-1.5191056;3.4305925;0.60552645;0.71667707;-4.0678163;4.0130787;2.7516706;2.60134;-2.2350724;3.3160324;1.2356086;-2.6336946;Андреев;Молодежь
2.6596985;1.6810462;-3.3821669;-0.051717885;-2.3055227;0.2227956;-1.2368989;2.2564747;2.305973;0.06943798;0.95444286;-0.044176713;-3.6915648;-3.4804807;-0.73215127;-6.1580157;-0.077894874;5.5470824;0.733334;2.3646042;4.091084;-0.6120382;-0.16679838;0.6805092;0.20040976;-1.4459779;-3.3481123;6.074753;-0.13751496;0.4977673;4.110159;1.2634879;0.05044996;2.6525638;2.0976293;-0.8439688;-1.0738667;3.7059996;0.113975756;-0.00033630134;1.6271398;-2.1032395;5.3176894;-0.34173113;-5.500379;2.429545;3.297241;-4.4609137;-1.397786;-2.5307457;0.73671913;-1.4123842;5.2555227;-2.8661692;-0.65327346;5.793909;2.4804988;6.335147;0.46617213;-3.9415846;-1.0280758;-5.005393;-1.6607666;-1.6982088;-1.3264234;1.4675094;3.359886;-5.2735734;-0.30612937;-0.6122661;2.2117436;-0.027974319;-0.8280947;-6.3094664;4.306001;-1.9368241;-1.9840397;-3.520156;0.09178803;6.3391113;-0.9769855;-1.0322083;4.168303;4.8141413;-0.6801382;-1.180466;1.651212;-4.540506;3.4152024;-2.036475;2.5614183;0.58181524;3.7966735;-0.6648625;-5.336475;1.2731943;-3.4217103;-0.46023777;2.7055414;-4.0753026;Андреев;На реке
