Абстрактность,Будущее,Динамичность,Местоименная замена,Настоящее,Обобщенность действия,Описательность,Описательность действия,Пассив,Предметность,Признак действия,Прошедшее,Реальная модальность,Совершенность действия,Состояние,Численность,Author,Novel
0.16271186440677965,0.18463810930576072,0.2391727493917275,0.25371120107962214,0.206794682422452,0.018600531443755536,0.4932349323493235,0.32142857142857145,0.6142857142857143,0.3605839416058394,0.271036315323295,0.6085672082717873,0.9084194977843427,0.48892171344165436,0.013625304136253041,0.013530135301353014,Гоголь,"Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем"
0.14607464607464607,0.22597402597402597,0.26253687315634217,0.32931424265259984,0.1961038961038961,0.01419698314108252,0.5366906474820143,0.3489483747609943,0.4426229508196721,0.32620452310717796,0.323868677905945,0.577922077922078,0.9103896103896104,0.5324675324675324,0.01327433628318584,0.03597122302158273,Гоголь,Мертвые души Том первый
0.1225531914893617,0.22327044025157233,0.28863636363636364,0.41028128031037825,0.20754716981132076,0.02423469387755102,0.5067920585161965,0.3229527104959631,0.5116279069767442,0.3347402597402597,0.35714285714285715,0.5691823899371069,0.8915094339622641,0.4779874213836478,0.01525974025974026,0.029258098223615466,Гоголь,Мертвые души Том первый
0.16084716657126502,0.1513353115727003,0.246003996003996,0.26875852660300137,0.2032640949554896,0.016965127238454288,0.4762210796915167,0.3149113660062565,0.6555555555555556,0.3661338661338661,0.2846371347785108,0.6454005934718101,0.9169139465875371,0.4910979228486647,0.014485514485514486,0.015424164524421594,Гоголь,"Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем"
0.16346153846153846,0.18086696562032886,0.23801411535653444,0.2549019607843137,0.2062780269058296,0.017467248908296942,0.5055762081784386,0.3262935586061246,0.625,0.3599415916281334,0.2698689956331878,0.6128550074738416,0.9088191330343797,0.48878923766816146,0.012898515453881723,0.013630731102850062,Гоголь,"Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем"
0.26869271587071875,0.06508135168961202,0.24304739522130828,0.3529023746701847,0.18648310387984982,0.02972027972027972,0.7296163069544365,0.37489539748953976,0.46,0.29690560125342735,0.26107226107226106,0.7484355444305382,0.9874843554443054,0.41051314142678347,0.01762632197414806,0.011390887290167866,Гоголь,Портрет
0.16203966005665724,0.18385650224215247,0.23830409356725146,0.25557809330628806,0.2062780269058296,0.017497812773403325,0.5055900621118012,0.3262935586061246,0.625,0.3603801169590643,0.27034120734908135,0.6098654708520179,0.9073243647234679,0.48878923766816146,0.012914230019493177,0.013664596273291925,Гоголь,"Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем"
0.1541970802919708,0.16396761133603238,0.25232558139534883,0.4325782092772384,0.3522267206477733,0.011379800853485065,0.5631188118811881,0.37094281298299847,0.7619047619047619,0.35930232558139535,0.3413940256045519,0.48380566801619435,0.9757085020242915,0.4048582995951417,0.015116279069767442,0.009900990099009901,Гоголь,Записки сумасшедшего
0.22741433021806853,0.3955135773317591,0.23646723646723647,0.4838709677419355,0.31286894923258557,0.027575442247658687,0.8695372750642674,0.4062992125984252,0.7121212121212122,0.3091168091168091,0.2684703433922997,0.29161747343565525,0.859504132231405,0.47461629279811096,0.013710826210826211,0.016066838046272493,Гоголь,Выбранные места из переписки с друзьями
0.23885618166526493,0.3696837513631407,0.24305793623585875,0.42265193370165743,0.2584514721919302,0.027571580063626724,0.7664233576642335,0.34208606856309265,0.6075949367088608,0.31025025711347276,0.2486744432661718,0.3718647764449291,0.8396946564885496,0.440567066521265,0.01662667123757285,0.015721504772599662,Гоголь,Выбранные места из переписки с друзьями
0.1712707182320442,0.15122615803814715,0.2805221397491682,0.325,0.13896457765667575,0.027726432532347505,0.5072353389185073,0.36108512628624884,0.6282051282051282,0.3071410289224469,0.3567467652495379,0.7098092643051771,0.9264305177111717,0.5422343324250681,0.021243921167135908,0.020563594821020565,Гоголь,Мертвые души Том первый
0.15186104218362284,0.1827354260089686,0.25903377847604087,0.2896430661205383,0.17937219730941703,0.01590594744121715,0.5465768799102132,0.34941634241245134,0.5345911949685535,0.3356245090337785,0.31051175656984786,0.6378923766816144,0.9204035874439462,0.4585201793721973,0.014728986645718775,0.03254769921436588,Гоголь,Мертвые души Том первый
0.2254283137962128,0.38619854721549635,0.2344144144144144,0.4831199068684517,0.3196125907990315,0.026785714285714284,0.8719948018193632,0.4101123595505618,0.6984126984126984,0.30954954954954955,0.26838235294117646,0.29418886198547217,0.8704600484261501,0.46731234866828086,0.014234234234234235,0.015594541910331383,Гоголь,Выбранные места из переписки с друзьями
0.2186996238581408,0.09182389937106918,0.2649647887323944,0.3576341127922971,0.12578616352201258,0.028749028749028748,0.5392670157068062,0.3607112616426757,0.5585585585585585,0.3199823943661972,0.331002331002331,0.7823899371069183,0.9773584905660377,0.4578616352201258,0.01584507042253521,0.014397905759162303,Гоголь,Портрет
