action descriptiveness,action feature,descriptiveness,dynamism,number,pass voice,past tense,present tense,pronominal_replacement,real modality,Author,Novel
0.5585185185185185,0.29407176287051484,0.352542372881356,0.17228177641653908,0.04293785310734463,335.34222222222223,0.8662280701754386,0.1337719298245614,0.4326923076923077,2527.9644444444443,Wilkie Collins,The Queen of Hearts
0.5068762278978389,0.291196388261851,0.46076794657762943,0.16324567030147535,0.035058430717863104,464.62868369351673,0.7977207977207977,0.2022792022792023,0.4928027095681625,1858.514734774067,Wilkie Collins,The Moonstone
0.5939849624060151,0.2954375467464473,0.36172248803827756,0.15997113302862642,0.031578947368421054,258.2315789473684,0.8758620689655172,0.12413793103448276,0.4152210408505876,2923.55037593985,Wilkie Collins,The Queen of Hearts
0.44951140065146583,0.28365878725590954,0.3574468085106383,0.18394248052726184,0.04397163120567376,243.85993485342019,0.8561320754716981,0.14386792452830188,0.4581091468101461,2438.599348534202,Wilkie Collins,The Moonstone
0.4454787234042553,0.2708164915117219,0.37660944206008584,0.18037898776685057,0.01931330472103004,391.9787234042553,0.8191056910569106,0.18089430894308944,0.46528973034997134,2621.3577127659573,Wilkie Collins,The Queen of Hearts
0.38383838383838387,0.2896341463414634,0.40322580645161293,0.18588058580548256,0.046370967741935484,178.33131313131315,0.7111913357400722,0.2888086642599278,0.5716753022452504,1527.4464646464646,Wilkie Collins,The Law and the Lady
0.39728353140916806,0.28363636363636363,0.28290468986384265,0.18516189877397038,0.03479576399394856,185.7962648556876,0.7972602739726027,0.20273972602739726,0.5143277002204261,2067.9932088285227,Wilkie Collins,The Moonstone
0.4150537634408602,0.30345911949685533,0.3969631236442517,0.1813572542901716,0.026030368763557483,228.21505376344086,0.7341772151898734,0.26582278481012656,0.592756183745583,1744.215053763441,Wilkie Collins,The Law and the Lady
0.49586776859504134,0.3037974683544304,0.2837606837606838,0.17606402328119314,0.05811965811965812,117.9586776859504,0.8770226537216829,0.12297734627831715,0.4841269841269841,1929.4669421487602,Wilkie Collins,The Moonstone
0.6327160493827161,0.32156862745098036,0.3650273224043715,0.15388268819757772,0.04371584699453552,617.800925925926,0.8295454545454546,0.17045454545454544,0.4491270319084888,2490.212962962963,Wilkie Collins,The Queen of Hearts
0.42806394316163404,0.2838633686690224,0.3975694444444445,0.17771464646464646,0.027777777777777776,286.3730017761989,0.7253731343283583,0.2746268656716418,0.5428571428571428,1751.9289520426287,Wilkie Collins,The Moonstone
0.46808510638297873,0.29979035639413,0.4016506189821183,0.17279411764705885,0.03163686382393398,150.1571194762684,0.7816377171215881,0.21836228287841192,0.5330764290301863,2352.4615384615386,Wilkie Collins,The Law and the Lady
0.4543859649122807,0.24205607476635513,0.33915211970074816,0.16267123287671229,0.023690773067331673,338.6,0.7692307692307693,0.23076923076923078,0.41202346041055726,1871.2105263157896,Wilkie Collins,The Law and the Lady
0.41392649903288203,0.28083989501312334,0.30709876543209874,0.17273638489809548,0.05246913580246913,199.52611218568666,0.7215568862275449,0.27844311377245506,0.4933541829554339,1804.4100580270795,Wilkie Collins,The Moonstone
0.4781144781144781,0.3294663573085847,0.3676222596964587,0.17886178861788618,0.02023608768971332,173.83333333333331,0.7923976608187134,0.20760233918128654,0.5642909625275533,1854.2222222222222,Wilkie Collins,The Moonstone
0.5103092783505154,0.3103448275862069,0.4094955489614243,0.1719350073855243,0.054896142433234416,131.98453608247422,0.6693333333333333,0.33066666666666666,0.5171919770773639,2507.7061855670104,Wilkie Collins,The Moonstone
0.44880174291938996,0.35153583617747436,0.42819148936170215,0.19741935483870973,0.03191489361702128,114.28104575163398,0.7919254658385093,0.2080745341614907,0.6135662898252826,1813.2592592592594,Wilkie Collins,The Law and the Lady
0.4102112676056338,0.2994858611825193,0.37819420783645663,0.18465539661898572,0.03407155025553663,224.19718309859155,0.740983606557377,0.25901639344262295,0.5385220125786164,1665.4647887323945,Wilkie Collins,The Law and the Lady
0.4779874213836478,0.3076923076923077,0.32454923717059636,0.18296892980437285,0.04299583911234396,332.70597484276726,0.8930232558139535,0.10697674418604651,0.461136023916293,2320.827044025157,Wilkie Collins,The Moonstone
0.38229755178907726,0.2758152173913043,0.3164335664335664,0.18316660917557775,0.04545454545454545,167.1563088512241,0.7592592592592593,0.24074074074074073,0.5013077593722756,1822.0037664783429,Wilkie Collins,The Moonstone
