AdjTurnover,AgreementPB,AppealConstruction,ComplicatedByApplication,ComplicatedByHomogeneous,ContiguityPB,ControlPB,CoordinationPB,InsertConstruction,InterjectionConstruction,IntroConstruction,Nominative,NotSeparatedSentences,Vocative,advphr,comphr,nomphr,participle,simlphr,syntaxNonFreePhrases,verbalAdverb,verbphr,Author,Novel
0.088,0.155863539445629,0.008,0.012,0.148,0.04818763326226013,0.13091684434968018,0.1,0.036,0.0,0.01,0.0,0.006,0.016,0.009381663113006396,0.23624733475479745,0.15394456289978678,0.01,0.7637526652452026,0.01982942430703625,0.046,0.11791044776119403,Wilkie Collins,The Moonstone
0.048,0.16621593509465363,0.004,0.03,0.17,0.0565841481173289,0.13272311212814644,0.10110255876846266,0.066,0.002,0.026,0.0,0.002,0.01,0.00998543790305804,0.2404826294986478,0.1703765342209278,0.002,0.7595173705013522,0.014562096941959642,0.03,0.1179529852298731,Wilkie Collins,The Law and the Lady
0.122,0.1605533105377681,0.0,0.028,0.276,0.06574448243705315,0.1235623251476531,0.09558594964252409,0.042,0.0,0.016,0.0,0.0,0.02,0.011190550202051602,0.24059682934410942,0.17345352813179982,0.006,0.7594031706558906,0.011812247435498913,0.128,0.11998756605533105,Wilkie Collins,The Queen of Hearts
0.06,0.21965734896302977,0.002,0.044,0.222,0.04472497745716862,0.13165013525698827,0.08584310189359784,0.018,0.0,0.018,0.0,0.0,0.01,0.006672678088367899,0.25428313796212804,0.19134355275022544,0.028,0.7457168620378719,0.020919747520288547,0.02,0.11163210099188459,Wilkie Collins,The Law and the Lady
0.064,0.16705827067669174,0.002,0.028,0.154,0.0568609022556391,0.131343984962406,0.09609962406015038,0.03,0.0,0.024,0.0,0.0,0.006,0.00963345864661654,0.24224624060150377,0.18468045112781956,0.014,0.7577537593984962,0.014332706766917292,0.04,0.11348684210526316,Wilkie Collins,The Law and the Lady
0.06,0.21641101459988912,0.002,0.038,0.224,0.045832563296987615,0.1339863241545001,0.08427277767510627,0.02,0.0,0.02,0.0,0.0,0.01,0.008316392533727592,0.2552208464239512,0.1888745148771022,0.028,0.7447791535760487,0.021437811864720015,0.018,0.11421179079652559,Wilkie Collins,The Law and the Lady
0.13,0.16324936535832846,0.008,0.034,0.224,0.05741066198008202,0.12087482913493458,0.09568443663347002,0.07,0.002,0.036,0.0,0.002,0.01,0.01034954110525288,0.23237648896699864,0.16774067564928724,0.014,0.7676235110330014,0.01835578988478813,0.07,0.11267330599492287,Wilkie Collins,The Moonstone
0.094,0.20262096774193547,0.002,0.036,0.18,0.04516129032258064,0.11733870967741936,0.08689516129032258,0.044,0.0,0.012,0.0,0.004,0.018,0.007459677419354839,0.2411290322580645,0.17600806451612902,0.03,0.7588709677419355,0.02338709677419355,0.042,0.11068548387096774,Wilkie Collins,The Moonstone
0.238,0.20341880341880342,0.008,0.03,0.26,0.05097125097125097,0.12338772338772339,0.0773892773892774,0.054,0.002,0.012,0.0,0.006,0.002,0.009790209790209791,0.23931623931623933,0.1895881895881896,0.032,0.7606837606837606,0.015695415695415695,0.09,0.10473970473970474,Wilkie Collins,The Queen of Hearts
0.056,0.14542880258899676,0.004,0.03,0.186,0.05966828478964401,0.12924757281553398,0.09769417475728155,0.042,0.0,0.012,0.0,0.02,0.008,0.008697411003236247,0.23321197411003236,0.15513754045307443,0.014,0.7667880258899676,0.01820388349514563,0.052,0.12095469255663431,Wilkie Collins,The Moonstone
0.07,0.18070218512153205,0.004,0.04,0.148,0.050085931745642034,0.12275963663147557,0.08863245764792536,0.038,0.002,0.01,0.0,0.01,0.016,0.010066290203780998,0.23987232997790325,0.1762828382027989,0.008,0.7601276700220967,0.02381536950650626,0.028,0.11195678860790573,Wilkie Collins,The Law and the Lady
0.038,0.15220552593310713,0.002,0.036,0.108,0.0564711585070286,0.13645176926805622,0.10276296655356278,0.04,0.004,0.02,0.0,0.006,0.008,0.007998061076102764,0.2292777508482792,0.15802229762481823,0.016,0.7707222491517208,0.009452253999030538,0.034,0.12918080465341736,Wilkie Collins,The Law and the Lady
0.146,0.1826392373306573,0.002,0.036,0.236,0.05636394045827062,0.12778056531192508,0.08897808998160227,0.032,0.002,0.014,0.0,0.004,0.028,0.009533366783743101,0.24418799130289345,0.17578190332831578,0.018,0.7558120086971065,0.02023749790934939,0.086,0.11724368623515638,Wilkie Collins,The Queen of Hearts
0.046,0.16184627575277338,0.004,0.03,0.166,0.053288431061806654,0.12083993660855784,0.09231378763866878,0.046,0.0,0.02,0.0,0.002,0.004,0.010103011093502378,0.2315768621236133,0.16461965134706816,0.022,0.7684231378763867,0.023969889064976227,0.044,0.11608557844690967,Wilkie Collins,The Moonstone
0.048,0.16552297775005198,0.004,0.028,0.17,0.056768558951965066,0.13349968808484092,0.10106051154086089,0.066,0.002,0.026,0.0,0.002,0.01,0.010189228529839884,0.23996672904969849,0.16926595965897276,0.002,0.7600332709503015,0.01455604075691412,0.032,0.11811187357038885,Wilkie Collins,The Law and the Lady
0.058,0.1717014660151044,0.012,0.034,0.148,0.04953354064860062,0.12772101288316304,0.09018214127054643,0.04,0.004,0.016,0.0,0.008,0.022,0.00866281652598845,0.23434029320302088,0.16814749000444246,0.01,0.7656597067969791,0.020657485561972458,0.04,0.11039537983118614,Wilkie Collins,The Law and the Lady
0.094,0.18072779020126042,0.012,0.016,0.152,0.04757064443992681,0.12990445212441554,0.08924578166293962,0.02,0.0,0.01,0.0,0.002,0.012,0.007928440739987802,0.2406993291319374,0.1717828826997357,0.014,0.7593006708680626,0.028461069323033137,0.048,0.11120146371213661,Wilkie Collins,The Moonstone
0.28,0.2065331928345627,0.008,0.042,0.286,0.05466280295047418,0.12987355110642781,0.07494731296101159,0.048,0.0,0.01,0.0,0.0,0.002,0.009747102212855638,0.24117492096944151,0.19033192834562698,0.036,0.7588250790305585,0.01356691253951528,0.148,0.10748155953635406,Wilkie Collins,The Queen of Hearts
0.164,0.18620188816267247,0.002,0.018,0.292,0.05228758169934641,0.13042846768336963,0.09281045751633987,0.054,0.0,0.018,0.0,0.0,0.01,0.010312273057371096,0.2440087145969499,0.1830065359477124,0.028,0.7559912854030502,0.013507625272331155,0.102,0.12345679012345678,Wilkie Collins,The Queen of Hearts
0.028,0.1517509727626459,0.0,0.018,0.16,0.047730220492866404,0.1297016861219196,0.10817120622568094,0.03,0.0,0.012,0.0,0.018,0.004,0.009857328145265888,0.2383916990920882,0.16913099870298315,0.002,0.7616083009079118,0.00933852140077821,0.024,0.12840466926070038,Wilkie Collins,The Law and the Lady
0.044,0.1622557003257329,0.004,0.026,0.156,0.054763843648208466,0.13395765472312704,0.1001628664495114,0.058,0.002,0.028,0.0,0.004,0.006,0.01017915309446254,0.24022801302931596,0.16775244299674266,0.004,0.759771986970684,0.013436482084690555,0.03,0.11909609120521172,Wilkie Collins,The Law and the Lady
0.056,0.16020942408376965,0.002,0.03,0.168,0.05089005235602094,0.13214659685863875,0.10261780104712041,0.044,0.002,0.012,0.0,0.002,0.006,0.009633507853403141,0.24167539267015706,0.17256544502617802,0.02,0.758324607329843,0.014869109947643979,0.058,0.12356020942408377,Wilkie Collins,The Moonstone
0.062,0.15667196187450358,0.006,0.03,0.174,0.049444003177124704,0.13423351866560762,0.09412231930103257,0.042,0.002,0.006,0.0,0.01,0.012,0.007942811755361398,0.2414614773629865,0.16322478157267672,0.012,0.7585385226370135,0.025019857029388404,0.046,0.12073073868149325,Wilkie Collins,The Moonstone
0.1,0.18770887486075008,0.002,0.036,0.228,0.04864463423691051,0.12179725213516525,0.08930560712959525,0.044,0.0,0.006,0.0,0.002,0.02,0.007612328258447828,0.240252506498329,0.18325287783141478,0.014,0.759747493501671,0.02655031563312291,0.038,0.10750092833271445,Wilkie Collins,The Queen of Hearts
0.014,0.1125066809192945,0.002,0.01,0.112,0.048904329235702836,0.13121325494388028,0.11411010154997328,0.052,0.0,0.012,0.0,0.024,0.004,0.0085515766969535,0.2239444147514698,0.14216996258685194,0.002,0.7760555852485302,0.007215392838054517,0.036,0.13468733297701763,Wilkie Collins,The Moonstone
0.15,0.19658411614005125,0.004,0.02,0.258,0.059607173356105894,0.11887275832621691,0.08368915456874466,0.058,0.0,0.022,0.0,0.002,0.0,0.010418445772843723,0.24389410760034158,0.19795046968403074,0.016,0.7561058923996584,0.014688300597779676,0.054,0.10828351836037575,Wilkie Collins,The Queen of Hearts
0.034,0.14679102820341994,0.0,0.018,0.188,0.05818343326671108,0.12436153675327559,0.09948922940262048,0.04,0.0,0.01,0.0,0.002,0.006,0.008882966910948257,0.23984010659560293,0.16522318454363757,0.006,0.760159893404397,0.02287363979569176,0.062,0.12436153675327559,Wilkie Collins,The Law and the Lady
0.19,0.15934225844004657,0.002,0.032,0.304,0.0630093131548312,0.13416763678696159,0.08643771827706635,0.042,0.0,0.016,0.0,0.004,0.008,0.012077997671711293,0.24039580908032596,0.18466239813736904,0.024,0.759604190919674,0.016734575087310827,0.154,0.11728754365541327,Wilkie Collins,The Queen of Hearts
0.074,0.15169756802311582,0.008,0.046,0.154,0.05008427642667951,0.1264146400192632,0.09438959788104985,0.026,0.0,0.01,0.0,0.014,0.02,0.007705273296412232,0.22682398266313508,0.15916205152901516,0.008,0.7731760173368649,0.021189501565133637,0.022,0.11654225860823501,Wilkie Collins,The Moonstone
0.074,0.19642857142857142,0.004,0.026,0.15,0.040521978021978024,0.12934981684981686,0.09065934065934066,0.036,0.0,0.004,0.0,0.006,0.006,0.006639194139194139,0.2419871794871795,0.18154761904761904,0.012,0.7580128205128205,0.015567765567765568,0.04,0.11217948717948718,Wilkie Collins,The Moonstone
0.044,0.18053777208706787,0.002,0.028,0.128,0.052496798975672214,0.12394366197183099,0.09603072983354674,0.032,0.0,0.016,0.0,0.008,0.006,0.009218950064020487,0.2386683738796415,0.17746478873239438,0.006,0.7613316261203585,0.015108834827144686,0.016,0.11395646606914213,Wilkie Collins,The Law and the Lady
0.02,0.1594966344746854,0.008,0.01,0.11,0.05267778753292362,0.12964588820602868,0.09686859818554287,0.034,0.002,0.012,0.0,0.002,0.012,0.009657594381035996,0.23880597014925373,0.16330114135206322,0.008,0.7611940298507462,0.012584138132865087,0.016,0.12437810945273632,Wilkie Collins,The Law and the Lady
0.14,0.18199267143604955,0.012,0.028,0.168,0.056534636189146746,0.12615599371837374,0.08602338160879427,0.048,0.0,0.014,0.0,0.01,0.006,0.01116733554353516,0.2423660792182865,0.17710696213575292,0.034,0.7576339207817135,0.021287733379863897,0.064,0.11184784505321933,Wilkie Collins,The Moonstone
0.072,0.167762460233298,0.002,0.024,0.202,0.053870625662778365,0.12704135737009545,0.0863202545068929,0.036,0.0,0.022,0.0,0.01,0.01,0.010816542948038176,0.23817603393425238,0.19130434782608696,0.018,0.7618239660657476,0.015482502651113467,0.048,0.11113467656415695,Wilkie Collins,The Law and the Lady
0.044,0.15895522388059702,0.004,0.028,0.124,0.05870646766169154,0.11517412935323383,0.10223880597014925,0.042,0.002,0.026,0.0,0.004,0.01,0.006965174129353234,0.22711442786069652,0.15547263681592038,0.002,0.7728855721393035,0.022388059701492536,0.03,0.11243781094527364,Wilkie Collins,The Moonstone
0.038,0.1646150132754043,0.002,0.022,0.156,0.048274197441467534,0.13758146270818247,0.10089307265266714,0.046,0.0,0.026,0.0,0.004,0.016,0.006758387641805455,0.24426743905382572,0.17209751387883176,0.012,0.7557325609461742,0.017378711078928313,0.014,0.12671976828385229,Wilkie Collins,The Law and the Lady
0.094,0.16984470218203263,0.002,0.016,0.188,0.055042264596029095,0.12364851582465107,0.08885394141930411,0.044,0.0,0.02,0.0,0.0,0.02,0.009435816787890702,0.23963043050914096,0.17534892864163554,0.022,0.7603695694908591,0.023196382936897974,0.078,0.12266561824257913,Wilkie Collins,The Moonstone
0.028,0.1387722980062959,0.0,0.02,0.136,0.04695697796432319,0.1390346274921301,0.11096537250786988,0.04,0.0,0.01,0.0,0.0,0.01,0.008656873032528857,0.2290136411332634,0.16054564533053514,0.004,0.7709863588667366,0.007345225603357817,0.018,0.1285414480587618,Wilkie Collins,The Law and the Lady
0.08,0.1610822433255689,0.0,0.022,0.224,0.05662067729797527,0.1265006271277549,0.09801110912022935,0.042,0.002,0.01,0.0,0.0,0.01,0.008779788568356926,0.2406378785163949,0.16878695574269845,0.014,0.759362121483605,0.01308009317326644,0.082,0.12936749686436122,Wilkie Collins,The Queen of Hearts
0.126,0.1854520500943558,0.008,0.028,0.214,0.04700634757248241,0.12214788128323897,0.08732201063647281,0.028,0.0,0.024,0.0,0.002,0.01,0.008920912677989364,0.23914908217533024,0.17035512094698918,0.036,0.7608509178246697,0.020243609538514326,0.062,0.10773717618802539,Wilkie Collins,The Moonstone
0.132,0.1991575400168492,0.002,0.038,0.244,0.05037910699241786,0.118955349620893,0.0860994102780118,0.04,0.0,0.006,0.0,0.002,0.018,0.008761583824768323,0.24212299915754001,0.18887952822240944,0.018,0.75787700084246,0.02375737152485257,0.062,0.1046335299073294,Wilkie Collins,The Queen of Hearts
0.05,0.18558905281163138,0.0,0.056,0.192,0.05045969638657259,0.11353431686978832,0.08466966003848621,0.034,0.0,0.01,0.0,0.002,0.022,0.010476801368398547,0.2456703014753047,0.18152661962796665,0.012,0.7543296985246953,0.024160786829163994,0.062,0.10861663459482575,Wilkie Collins,The Law and the Lady
0.044,0.16711409395973154,0.002,0.018,0.18,0.052796420581655484,0.12639821029082773,0.09507829977628636,0.038,0.0,0.004,0.0,0.002,0.012,0.009843400447427294,0.2458612975391499,0.1668903803131991,0.012,0.7541387024608501,0.026174496644295303,0.024,0.12080536912751678,Wilkie Collins,The Law and the Lady
0.104,0.16703634192117386,0.002,0.028,0.278,0.05783995905135642,0.12011602115679917,0.09520559631462208,0.048,0.004,0.02,0.0,0.006,0.002,0.009554683501109025,0.24483876471591878,0.19160552806688277,0.008,0.7551612352840812,0.016550076778706704,0.054,0.11533867940624466,Wilkie Collins,The Queen of Hearts
0.062,0.1688068485821295,0.0,0.034,0.13,0.05403959336543606,0.1260032102728732,0.09283039058319957,0.032,0.0,0.012,0.0,0.012,0.014,0.01043338683788122,0.2375601926163724,0.17174959871589085,0.008,0.7624398073836276,0.020599250936329586,0.02,0.11717495987158909,Wilkie Collins,The Law and the Lady
0.156,0.1982391782831988,0.002,0.018,0.278,0.05399853264856933,0.1310344827586207,0.08451944240645634,0.04,0.0,0.022,0.0,0.0,0.004,0.007043286867204695,0.2491562729273661,0.19251650770359502,0.02,0.7508437270726339,0.01438004402054292,0.1,0.11151870873074102,Wilkie Collins,The Queen of Hearts
0.078,0.17516462841015992,0.008,0.038,0.172,0.05098777046095955,0.13715898400752588,0.0891815616180621,0.042,0.002,0.024,0.0,0.002,0.01,0.008842897460018815,0.2363123236124177,0.17460018814675446,0.012,0.7636876763875823,0.015804327375352777,0.042,0.11853245531514581,Wilkie Collins,The Law and the Lady
0.122,0.1622850365684918,0.01,0.038,0.208,0.0506028859458391,0.12373986953943467,0.09488041114844831,0.054,0.0,0.03,0.0,0.004,0.01,0.008697371021941095,0.23344534492982802,0.1628780391381696,0.016,0.766554655070172,0.019964419845819332,0.058,0.11484483099426764,Wilkie Collins,The Moonstone
0.096,0.17389776919023361,0.002,0.022,0.262,0.0553311083787107,0.1289302652380116,0.09309678552608466,0.058,0.0,0.02,0.0,0.004,0.002,0.006850518180221325,0.2466186544879677,0.187950114175303,0.018,0.7533813455120323,0.011241875988055507,0.062,0.12190409274547691,Wilkie Collins,The Queen of Hearts
0.018,0.15126050420168066,0.008,0.01,0.1,0.05277310924369748,0.12974789915966387,0.0957983193277311,0.028,0.0,0.01,0.0,0.006,0.018,0.009747899159663866,0.23798319327731093,0.16067226890756303,0.006,0.7620168067226891,0.01546218487394958,0.012,0.12672268907563025,Wilkie Collins,The Law and the Lady
0.044,0.15876185721417874,0.004,0.028,0.122,0.06015976035946081,0.11532700948577135,0.10209685471792311,0.042,0.002,0.026,0.0,0.004,0.01,0.006989515726410384,0.22690963554667998,0.15576635047428858,0.002,0.77309036445332,0.022216674987518722,0.03,0.11233150274588118,Wilkie Collins,The Moonstone
0.042,0.17551798047154085,0.004,0.058,0.148,0.04548702071921886,0.1162181471778995,0.0895451297928078,0.038,0.0,0.01,0.0,0.004,0.02,0.008573469873779471,0.2398190045248869,0.16670635865682304,0.008,0.7601809954751131,0.025005953798523457,0.044,0.11431293165039295,Wilkie Collins,The Law and the Lady
0.046,0.15505008347245408,0.006,0.022,0.14,0.0505008347245409,0.13668614357262104,0.09891485809682804,0.058,0.002,0.022,0.0,0.006,0.01,0.009808013355592655,0.2395659432387312,0.1625626043405676,0.006,0.7604340567612687,0.01481636060100167,0.032,0.12145242070116861,Wilkie Collins,The Law and the Lady
0.094,0.2032553407934893,0.002,0.036,0.176,0.04516785350966429,0.11617497456765005,0.08769074262461851,0.044,0.002,0.012,0.0,0.004,0.022,0.007121057985757884,0.2417090539165819,0.17660223804679553,0.024,0.7582909460834181,0.023804679552390642,0.04,0.11088504577822991,Wilkie Collins,The Moonstone
0.016,0.13818960899839314,0.002,0.036,0.13,0.064542046063203,0.12667380824852706,0.1068559185859668,0.052,0.002,0.004,0.0,0.014,0.022,0.009373326191751474,0.23004820567755757,0.15291912158543117,0.0,0.7699517943224424,0.012051419389394752,0.018,0.11890733797536154,Wilkie Collins,The Moonstone
0.032,0.13476230899830222,0.01,0.02,0.156,0.05050933786078098,0.13646010186757215,0.10292869269949066,0.036,0.0,0.014,0.0,0.002,0.022,0.009974533106960951,0.23408319185059423,0.16086587436332767,0.006,0.7659168081494058,0.02037351443123939,0.066,0.12478777589134125,Wilkie Collins,The Moonstone
0.048,0.16140177690029614,0.0,0.022,0.136,0.047630799605133264,0.14338598223099705,0.09698914116485687,0.066,0.0,0.018,0.0,0.002,0.01,0.007403751233958539,0.23988153998025666,0.1648568608094768,0.006,0.7601184600197434,0.01702862783810464,0.026,0.12783810463968412,Wilkie Collins,The Law and the Lady
0.064,0.1560489728159369,0.014,0.018,0.168,0.04876530400498029,0.12492218302552396,0.09504046482672754,0.034,0.0,0.014,0.0,0.006,0.012,0.008507989209379539,0.23262087570035278,0.15625648474787301,0.018,0.7673791242996473,0.0242788960365221,0.036,0.12077194438680224,Wilkie Collins,The Moonstone
0.128,0.20536165907941326,0.01,0.024,0.176,0.04265722475130669,0.12830888551677627,0.08885516776260327,0.032,0.0,0.01,0.0,0.002,0.002,0.008261675939976395,0.2468386444107233,0.1734951947395043,0.026,0.7531613555892767,0.020232675771370764,0.062,0.10993087169111448,Wilkie Collins,The Moonstone
0.038,0.1608,0.004,0.024,0.148,0.05413333333333333,0.1288,0.0968,0.038,0.0,0.014,0.0,0.01,0.014,0.009333333333333334,0.23653333333333335,0.16986666666666667,0.004,0.7634666666666666,0.014666666666666666,0.02,0.1192,Wilkie Collins,The Law and the Lady
0.072,0.16443794400334308,0.012,0.02,0.16,0.047847889678228166,0.13121604680317592,0.0917258671124112,0.05,0.0,0.01,0.0,0.01,0.014,0.00856665273715002,0.23129962390305056,0.16360217300459673,0.01,0.7687003760969494,0.021521103217718347,0.042,0.11262014208106978,Wilkie Collins,The Moonstone
0.164,0.20006668889629878,0.004,0.022,0.264,0.06035345115038346,0.1172057352450817,0.08219406468822942,0.052,0.0,0.022,0.0,0.002,0.0,0.01150383461153718,0.24458152717572523,0.19889963321107035,0.02,0.7554184728242748,0.015005001667222408,0.054,0.10653551183727909,Wilkie Collins,The Queen of Hearts
0.034,0.14373297002724797,0.0,0.018,0.188,0.057674841053587646,0.12670299727520437,0.09922797456857402,0.042,0.0,0.01,0.0,0.002,0.008,0.009536784741144414,0.24000908265213441,0.1637148047229791,0.006,0.7599909173478656,0.02293369663941871,0.052,0.12556766575840145,Wilkie Collins,The Law and the Lady
0.034,0.13715973834142225,0.008,0.018,0.162,0.055707955264823805,0.13420552859253007,0.10002110149820637,0.036,0.0,0.01,0.0,0.002,0.016,0.012238868959696138,0.23106140535978054,0.1605824013504959,0.01,0.7689385946402194,0.01772525849335303,0.066,0.12281071956108884,Wilkie Collins,The Moonstone
0.094,0.16090672612411744,0.01,0.042,0.164,0.057971014492753624,0.12690449646971386,0.09624674842066147,0.03,0.002,0.014,0.0,0.008,0.008,0.010033444816053512,0.241917502787068,0.16833890746934224,0.026,0.758082497212932,0.01932367149758454,0.076,0.120958751393534,Wilkie Collins,The Moonstone
