ROOT,acl,acl:relcl,advcl,advmod,amod,appos,aux,aux:pass,case,cc,cc:preconj,ccomp,compound,compound:prt,conj,cop,csubj,det,det:predet,discourse,expl,fixed,flat,flat:foreign,goeswith,iobj,list,mark,nmod,nmod:npmod,nmod:poss,nmod:tmod,nsubj,nsubj:pass,nummod,obj,obl,obl:npmod,obl:tmod,orphan,parataxis,punct,reparandum,vocative,xcomp,Author,Novel
0.07503649635036497,0.0075912408759124085,0.00583941605839416,0.013722627737226278,0.06598540145985402,0.04759124087591241,0.00583941605839416,0.04291970802919708,0.006423357664233576,0.08496350364963504,0.028905109489051097,0.0,0.009343065693430658,0.024233576642335768,0.005547445255474452,0.025693430656934305,0.023065693430656935,0.0005839416058394161,0.07386861313868613,0.00145985401459854,0.004379562043795621,0.005547445255474452,0.00145985401459854,0.009927007299270074,0.0,0.0,0.0008759124087591241,0.0,0.027445255474452555,0.027737226277372264,0.0,0.020437956204379562,0.0005839416058394161,0.07795620437956205,0.00583941605839416,0.0072992700729927005,0.03678832116788321,0.049635036496350364,0.00145985401459854,0.0023357664233576644,0.0,0.00583941605839416,0.15503649635036496,0.0,0.00029197080291970805,0.010510948905109488,Agatha Christie,And Then There Were None
0.08598835217540253,0.007194244604316547,0.0051387461459403904,0.010620075368276806,0.06166495375128469,0.043508050702295305,0.006851661527920521,0.027406646111682084,0.003083247687564234,0.08324768756423433,0.02158273381294964,0.0,0.01986981843096951,0.0157588215142172,0.004453579993148339,0.024323398424117848,0.020897567660157587,0.00034258307639602604,0.0763960260363138,0.0017129153819801302,0.005823912298732443,0.007194244604316547,0.00034258307639602604,0.01644398766700925,0.0,0.0,0.0,0.00034258307639602604,0.017814319972593355,0.029119561493662214,0.0,0.01884206920178143,0.0,0.09592326139088729,0.002398081534772182,0.004796163069544364,0.029804727646454265,0.043508050702295305,0.0010277492291880781,0.0006851661527920521,0.0,0.004453579993148339,0.19218910585817062,0.0,0.00034258307639602604,0.008907159986296678,Agatha Christie,And Then There Were None
0.08866826429305033,0.005819924683327628,0.006846970215679562,0.010612803834303321,0.06196508045190004,0.05135227661759671,0.007531667237247518,0.03046901745977405,0.005477576172543649,0.07155083875385142,0.024649092776446422,0.0,0.013693940431359124,0.01437863745292708,0.007531667237247518,0.022252653200958577,0.01814447107155084,0.00034234851078397807,0.08010955152345087,0.0013693940431359123,0.005819924683327628,0.0061622731941116055,0.0020540910647038686,0.011297500855871277,0.0,0.0,0.00034234851078397807,0.0,0.01643272851763095,0.021910304690174597,0.00034234851078397807,0.01437863745292708,0.0,0.09722697706264978,0.004108182129407737,0.011982197877439232,0.0359465936323177,0.044505306401917154,0.004108182129407737,0.0010270455323519343,0.0,0.007874015748031496,0.18384115029099624,0.0,0.0,0.007874015748031496,Agatha Christie,And Then There Were None
0.0947920569501686,0.004121393780442113,0.004121393780442113,0.008617459722742601,0.049456725365305355,0.029224428624953166,0.008242787560884226,0.021730985387785687,0.004496065942300487,0.07868115399025852,0.017234919445485202,0.0,0.01611090295991008,0.017234919445485202,0.005620082427875608,0.019482952416635443,0.02285500187336081,0.0003746721618583739,0.08355189209441738,0.0,0.0026227051330086175,0.0029973772948669914,0.0003746721618583739,0.023229674035219184,0.0,0.0,0.0007493443237167478,0.0007493443237167478,0.011989509179467965,0.0258523791682278,0.0,0.01910828025477707,0.0,0.10715623829149494,0.005245410266017235,0.010116148370176097,0.03709254402397902,0.04571000374672162,0.0007493443237167478,0.0003746721618583739,0.0,0.007118771075309105,0.20307231172723866,0.0,0.0018733608092918695,0.007868115399025852,Agatha Christie,And Then There Were None
0.09391049156272928,0.003301540719002201,0.006969919295671314,0.007703595011005136,0.05355832721936904,0.030814380044020543,0.004768892149669846,0.026045487894350697,0.007703595011005136,0.07630227439471754,0.02090975788701394,0.00036683785766691124,0.020176082171680116,0.01577402787967718,0.003668378576669112,0.02090975788701394,0.01760821716801174,0.0007336757153338225,0.07373440939104915,0.0022010271460014674,0.004035216434336023,0.004035216434336023,0.00036683785766691124,0.01797505502567865,0.0,0.0,0.0007336757153338225,0.0,0.016507703595011004,0.022010271460014674,0.0,0.019809244314013204,0.0,0.10381511371973588,0.007336757153338224,0.005135730007336757,0.04512105649303008,0.043653705062362436,0.0011005135730007337,0.001467351430667645,0.0,0.004402054292002935,0.20689655172413793,0.0,0.00036683785766691124,0.008070432868672046,Agatha Christie,And Then There Were None
0.10047281323877069,0.003940110323089046,0.003940110323089046,0.009850275807722617,0.06107171000788022,0.027186761229314422,0.006698187549251379,0.021670606776989756,0.00591016548463357,0.07486209613869188,0.02127659574468085,0.0,0.015760441292356184,0.013396375098502758,0.00591016548463357,0.018518518518518517,0.02048857368006304,0.0007880220646178094,0.06422379826635145,0.001182033096926714,0.0031520882584712374,0.004728132387706856,0.0027580772261623326,0.009456264775413711,0.0,0.0,0.0015760441292356187,0.0,0.016548463356973995,0.026004728132387706,0.0,0.029156816390858944,0.0,0.10323089046493301,0.00512214342001576,0.0031520882584712374,0.04058313632781718,0.04058313632781718,0.002364066193853428,0.0015760441292356187,0.0,0.006698187549251379,0.21591804570527975,0.0,0.0007880220646178094,0.009456264775413711,Agatha Christie,And Then There Were None
0.09265988372093023,0.0032703488372093025,0.006540697674418605,0.01126453488372093,0.07412790697674419,0.032703488372093026,0.006540697674418605,0.051962209302325583,0.004723837209302325,0.07521802325581395,0.023619186046511628,0.0,0.014171511627906976,0.014898255813953489,0.004723837209302325,0.02071220930232558,0.018531976744186048,0.0010901162790697674,0.06867732558139535,0.002543604651162791,0.002543604651162791,0.003997093023255814,0.0003633720930232558,0.0061773255813953485,0.0,0.0007267441860465116,0.0003633720930232558,0.0,0.019258720930232558,0.022165697674418606,0.0007267441860465116,0.019622093023255814,0.0,0.09484011627906977,0.00436046511627907,0.002180232558139535,0.04142441860465116,0.046875,0.002543604651162791,0.0014534883720930232,0.0,0.0032703488372093025,0.18895348837209303,0.0,0.0,0.010174418604651164,Agatha Christie,And Then There Were None
0.10278113663845223,0.0028214429665457475,0.0036275695284159614,0.011688835147118097,0.056831922611850064,0.02257154373236598,0.005239822652156389,0.03466344216041919,0.004030632809351068,0.060056428859330914,0.018540910923014912,0.0,0.018137847642079808,0.014913341394598953,0.006045949214026602,0.013704151551793631,0.022974607013301087,0.0016122531237404273,0.06569931479242241,0.00040306328093510683,0.0048367593712212815,0.005239822652156389,0.002015316404675534,0.012898024989923419,0.0,0.0,0.00040306328093510683,0.0008061265618702137,0.024989923417976623,0.01894397420395002,0.0,0.01652559451833938,0.0,0.11084240225715437,0.0036275695284159614,0.007255139056831923,0.04514308746473196,0.03385731559854897,0.0016122531237404273,0.0036275695284159614,0.0,0.006045949214026602,0.22007255139056833,0.0,0.0012091898428053204,0.013704151551793631,Agatha Christie,And Then There Were None
0.09590071455434374,0.0026325686348251222,0.007145543437382475,0.010530274539300489,0.07070327190673185,0.0236931177134261,0.005641218503196691,0.037608123354644606,0.004136893569010906,0.05678826626551335,0.01918014291086875,0.0,0.0236931177134261,0.01504324934185784,0.005641218503196691,0.015419330575404287,0.02181271154569387,0.0,0.059420834900338476,0.000752162467092892,0.006393380970289583,0.008649868371568259,0.001504324934185784,0.008649868371568259,0.0,0.0,0.000376081233546446,0.0,0.02068446784505453,0.01805189921022941,0.0,0.018804061677322303,0.0,0.11771342610003761,0.0026325686348251222,0.004889056036103798,0.03723204212109816,0.03196690485144791,0.0026325686348251222,0.003384731101918014,0.0,0.008273787138021812,0.22226400902594962,0.0,0.000376081233546446,0.009778112072207596,Agatha Christie,And Then There Were None
0.08998242530755712,0.003163444639718805,0.00492091388400703,0.01335676625659051,0.06010544815465729,0.03444639718804921,0.00492091388400703,0.03022847100175747,0.00562390158172232,0.06959578207381371,0.022847100175746926,0.000351493848857645,0.023198594024604568,0.011599297012302284,0.005272407732864675,0.018277680140597538,0.024956063268892794,0.000351493848857645,0.06432337434094904,0.00070298769771529,0.00632688927943761,0.00492091388400703,0.002460456942003515,0.01546572934973638,0.0,0.0,0.00140597539543058,0.0,0.021441124780316345,0.021441124780316345,0.000351493848857645,0.021441124780316345,0.00070298769771529,0.10720562390158173,0.005272407732864675,0.00773286467486819,0.041124780316344464,0.03374340949033392,0.001054481546572935,0.00140597539543058,0.0,0.003866432337434095,0.2070298769771529,0.0,0.00070298769771529,0.006678383128295255,Agatha Christie,And Then There Were None
