AdjTurnover,AgreementPB,AppealConstruction,ComplicatedByApplication,ComplicatedByHomogeneous,ContiguityPB,ControlPB,CoordinationPB,InsertConstruction,InterjectionConstruction,IntroConstruction,Nominative,NotSeparatedSentences,Vocative,advphr,comphr,nomphr,participle,simlphr,syntaxNonFreePhrases,verbalAdverb,verbphr,Author,Novel
0.03666666666666667,0.1952770208900999,0.006666666666666667,0.043333333333333335,0.12666666666666668,0.06584922797456857,0.10172570390554042,0.09128065395095368,0.02666666666666667,0.0,0.013333333333333334,0.0,0.0033333333333333335,0.03333333333333333,0.011807447774750226,0.22343324250681199,0.1603088101725704,0.0033333333333333335,0.776566757493188,0.03860127157129882,0.01,0.09809264305177112,Agatha Christie,And Then There Were None
0.03,0.18397291196388263,0.0033333333333333335,0.023333333333333334,0.12666666666666668,0.06433408577878104,0.09085778781038374,0.09367945823927765,0.02,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.02,0.007900677200902935,0.22742663656884876,0.1636568848758465,0.006666666666666667,0.7725733634311512,0.033860045146726865,0.0,0.10553047404063205,Agatha Christie,And Then There Were None
0.02666666666666667,0.1808695652173913,0.0,0.03333333333333333,0.07,0.059710144927536235,0.09391304347826086,0.10840579710144928,0.02,0.0,0.0033333333333333335,0.0,0.0,0.02666666666666667,0.008695652173913044,0.22434782608695653,0.15014492753623188,0.006666666666666667,0.7756521739130435,0.028405797101449276,0.006666666666666667,0.11420289855072464,Agatha Christie,And Then There Were None
0.01,0.20426487093153758,0.0033333333333333335,0.04,0.09666666666666666,0.06509539842873176,0.0931537598204265,0.10325476992143659,0.04,0.0,0.01,0.0,0.0,0.016666666666666666,0.010662177328843996,0.22727272727272727,0.18181818181818182,0.0033333333333333335,0.7727272727272727,0.030303030303030304,0.0033333333333333335,0.1026936026936027,Agatha Christie,And Then There Were None
0.01,0.18665919282511212,0.0,0.03666666666666667,0.11666666666666667,0.06109865470852018,0.0930493273542601,0.10874439461883408,0.023333333333333334,0.0,0.01,0.0,0.0033333333333333335,0.01,0.008968609865470852,0.22085201793721973,0.16984304932735425,0.0033333333333333335,0.7791479820627802,0.028026905829596414,0.01,0.11378923766816143,Agatha Christie,And Then There Were None
0.04,0.18894289185905225,0.006666666666666667,0.043333333333333335,0.09666666666666666,0.041312272174969626,0.09234507897934387,0.11239368165249089,0.013333333333333334,0.0,0.006666666666666667,0.0,0.0033333333333333335,0.03,0.006075334143377886,0.23693803159173754,0.1591737545565006,0.0033333333333333335,0.7630619684082625,0.050425273390036454,0.01,0.10328068043742406,Agatha Christie,And Then There Were None
0.0033333333333333335,0.15354070152217075,0.0,0.03666666666666667,0.07666666666666666,0.062210456651224356,0.11184645929847783,0.12640635340833886,0.023333333333333334,0.0,0.013333333333333334,0.0,0.0033333333333333335,0.03,0.007941760423560556,0.2217074784910655,0.14295168762409,0.0033333333333333335,0.7782925215089345,0.027796161482461945,0.0033333333333333335,0.12772998014559894,Agatha Christie,And Then There Were None
0.01,0.14268066707844348,0.0033333333333333335,0.02,0.09,0.04756022235948116,0.11179740580605312,0.11241507103150093,0.013333333333333334,0.0033333333333333335,0.006666666666666667,0.0,0.0033333333333333335,0.04666666666666667,0.008647313156269302,0.22112415071031502,0.14268066707844348,0.0,0.778875849289685,0.03644224830142063,0.006666666666666667,0.11612106238418778,Agatha Christie,And Then There Were None
0.0,0.16299019607843138,0.0,0.02,0.07666666666666666,0.06495098039215687,0.10049019607843138,0.11029411764705882,0.03333333333333333,0.0,0.013333333333333334,0.0,0.0,0.01,0.007965686274509803,0.23039215686274508,0.16299019607843138,0.0,0.7696078431372549,0.03002450980392157,0.006666666666666667,0.11274509803921569,Agatha Christie,And Then There Were None
0.006666666666666667,0.14885245901639343,0.0,0.04,0.08,0.057704918032786885,0.09770491803278689,0.11540983606557377,0.023333333333333334,0.0,0.0,0.0,0.0033333333333333335,0.023333333333333334,0.015081967213114755,0.2183606557377049,0.17049180327868851,0.0,0.7816393442622951,0.022295081967213116,0.0033333333333333335,0.1121311475409836,Agatha Christie,And Then There Were None
