Абстрактность,Будущее,Динамичность,Местоименная замена,Настоящее,Обобщенность действия,Описательность,Описательность действия,Пассив,Предметность,Признак действия,Прошедшее,Реальная модальность,Совершенность действия,Состояние,Численность,Author,Novel
0.017391304347826087,0.09777777777777778,0.31548311990686845,0.3893805309734513,0.15555555555555556,0.0,0.2766798418972332,0.46494464944649444,1.0,0.3946449359720605,0.6428571428571429,0.7466666666666667,0.96,0.6,0.006984866123399301,0.003952569169960474,Житков,Что я видел
0.003194888178913738,0.16326530612244897,0.2974025974025974,0.4551282051282051,0.24489795918367346,0.0,0.3644859813084112,0.4410480349344978,0.0,0.4051948051948052,0.5642458100558659,0.5918367346938775,0.9285714285714286,0.4846938775510204,0.006493506493506494,0.004672897196261682,Житков,Что я видел
0.03345724907063197,0.14367816091954022,0.31130690161527164,0.4,0.07471264367816093,0.0,0.3403141361256545,0.45754716981132076,1.0,0.38179148311306904,0.5987654320987654,0.7816091954022989,0.9655172413793104,0.5344827586206896,0.016152716593245228,0.020942408376963352,Житков,Что я видел
0.006872852233676976,0.14814814814814814,0.28695652173913044,0.3494809688581315,0.24691358024691357,0.0,0.3285024154589372,0.5482233502538071,1.0,0.41884057971014493,0.6136363636363636,0.6049382716049383,0.9197530864197531,0.5123456790123457,0.002898550724637681,0.033816425120772944,Житков,Что я видел
0.0220125786163522,0.1631578947368421,0.29605263157894735,0.31189710610932475,0.23684210526315788,0.0,0.2723735408560311,0.4642857142857143,1.0,0.40921052631578947,0.5977011494252874,0.6,0.9368421052631579,0.46842105263157896,0.009210526315789473,0.0038910505836575876,Житков,Что я видел
0.009345794392523364,0.09051724137931035,0.3235638921453693,0.42138364779874216,0.1724137931034483,0.0,0.45217391304347826,0.40145985401459855,1.0,0.37280187573270807,0.514018691588785,0.7370689655172413,0.9741379310344828,0.5,0.0011723329425556857,0.0,Житков,Что я видел
0.027491408934707903,0.08808290155440414,0.29303547963206306,0.4098939929328622,0.10880829015544041,0.005,0.4377880184331797,0.46846846846846846,1.0,0.3718791064388962,0.52,0.8031088082901554,0.9740932642487047,0.5284974093264249,0.005256241787122208,0.013824884792626729,Житков,Что я видел
0.0,0.18877551020408162,0.32083333333333336,0.3377926421404682,0.23979591836734693,0.0,0.3014354066985646,0.4329004329004329,1.0,0.4152777777777778,0.6134969325153374,0.5714285714285714,0.9132653061224489,0.5561224489795918,0.016666666666666666,0.019138755980861243,Житков,Что я видел
0.018461538461538463,0.21212121212121213,0.3022049286640726,0.34796238244514105,0.16666666666666666,0.005747126436781609,0.2962962962962963,0.4334763948497854,1.0,0.41374837872892345,0.5804597701149425,0.6212121212121212,0.9545454545454546,0.5808080808080808,0.010376134889753566,0.012345679012345678,Житков,Что я видел
0.023809523809523808,0.23493975903614459,0.2985507246376812,0.313588850174216,0.2710843373493976,0.0,0.2543859649122807,0.48292682926829267,1.0,0.41594202898550725,0.6305732484076433,0.4939759036144578,0.9457831325301205,0.5180722891566265,0.010144927536231883,0.013157894736842105,Житков,Что я видел
0.012345679012345678,0.14606741573033707,0.30973451327433627,0.43,0.09737827715355805,0.0,0.35019455252918286,0.5301587301587302,1.0,0.39331366764995085,0.6498054474708171,0.7565543071161048,0.9138576779026217,0.5767790262172284,0.00688298918387414,0.03501945525291829,Житков,Что я видел
0.009868421052631578,0.21686746987951808,0.2694938440492476,0.36212624584717606,0.15060240963855423,0.0,0.42792792792792794,0.5126903553299492,1.0,0.4117647058823529,0.5153061224489796,0.6325301204819277,0.927710843373494,0.6385542168674698,0.005471956224350205,0.013513513513513514,Житков,Что я видел
0.015015015015015015,0.22549019607843138,0.3060179257362356,0.3384146341463415,0.16176470588235295,0.005747126436781609,0.2857142857142857,0.4309623430962343,1.0,0.4199743918053777,0.5919540229885057,0.6127450980392157,0.9509803921568627,0.5049019607843137,0.011523687580025609,0.0163265306122449,Житков,Что я видел
0.030508474576271188,0.135678391959799,0.3141711229946524,0.4195804195804196,0.12060301507537688,0.0,0.40512820512820513,0.49572649572649574,0.5,0.38235294117647056,0.5948717948717949,0.7437185929648241,0.9547738693467337,0.5125628140703518,0.0066844919786096255,0.0,Житков,Что я видел
0.0967741935483871,0.2032967032967033,0.3189522342064715,0.2857142857142857,0.09340659340659341,0.027777777777777776,0.2530612244897959,0.21393034825870647,1.0,0.43143297380585516,0.39814814814814814,0.7032967032967034,0.9285714285714286,0.5989010989010989,0.004622496147919877,0.061224489795918366,Житков,Механик Салерно
0.028985507246376812,0.2233502538071066,0.32620320855614976,0.3880597014925373,0.15736040609137056,0.0,0.37320574162679426,0.45081967213114754,1.0,0.3582887700534759,0.5851063829787234,0.6192893401015228,0.9086294416243654,0.5685279187817259,0.004010695187165776,0.0,Житков,Что я видел
0.07555555555555556,0.16025641025641027,0.3157894736842105,0.20673076923076922,0.12179487179487179,0.009708737864077669,0.2119815668202765,0.3236994219653179,1.0,0.37749546279491836,0.5436893203883495,0.717948717948718,0.9166666666666666,0.5641025641025641,0.007259528130671506,0.055299539170506916,Житков,Механик Салерно
0.0058309037900874635,0.1076923076923077,0.2954264524103832,0.4281524926686217,0.10256410256410256,0.0,0.45023696682464454,0.4686192468619247,1.0,0.4215080346106304,0.5410628019323671,0.7897435897435897,0.9692307692307692,0.558974358974359,0.006180469715698393,0.004739336492890996,Житков,Что я видел
