ROOT,acl,acl:relcl,advcl,advmod,amod,appos,aux,aux:pass,case,cc,ccomp,compound,conj,cop,csubj,csubj:pass,det,discourse,expl,fixed,flat,flat:foreign,flat:name,iobj,mark,nmod,nsubj,nsubj:pass,nummod,nummod:entity,nummod:gov,obj,obl,orphan,parataxis,punct,xcomp,Author,Novel
0.05632636156554152,0.010768275005177056,0.008076206253882792,0.017394905777593703,0.07227169186166908,0.05466970387243736,0.001449575481466142,0.0018637399047421825,0.0012424932698281218,0.0745495961896873,0.05963967695174984,0.0051770552909505075,0.0,0.07579208945951543,0.004762890867674467,0.002692068751294264,0.0,0.018430316835783805,0.0006212466349140609,0.0,0.0041416442327604054,0.0,0.0,0.0018637399047421825,0.010147028370262995,0.02091530337544005,0.02774901635949472,0.08490370677158832,0.002277904328018223,0.0010354110581901014,0.0,0.002692068751294264,0.03727479809484365,0.08842410436943467,0.0004141644232760406,0.022986125491820254,0.21619382895009318,0.013253261544833299,Андреев,Ангелочек
0.057930607187112765,0.014250309789343246,0.008364312267657992,0.017967781908302356,0.07434944237918216,0.06133828996282528,0.0034076827757125155,0.0021685254027261464,0.0018587360594795538,0.08209417596034696,0.04275092936802974,0.004956629491945477,0.0,0.06629491945477076,0.006195786864931847,0.0040272614622057,0.0,0.030978934324659233,0.0015489467162329617,0.0,0.006505576208178439,0.0,0.0,0.0021685254027261464,0.01084262701363073,0.015179677819083023,0.03965303593556382,0.06071871127633209,0.0024783147459727386,0.0027881040892193307,0.0,0.0006195786864931846,0.03593556381660471,0.09200743494423792,0.0012391573729863693,0.016728624535315983,0.21902106567534077,0.013630731102850062,Андреев,Баргамот и Гараська
0.05520534861509074,0.008213944603629418,0.006303724928366762,0.021203438395415473,0.076981852913085,0.05978987583572111,0.0007640878701050621,0.0007640878701050621,0.00038204393505253105,0.056160458452722065,0.07889207258834766,0.0049665711556829036,0.0,0.10391595033428844,0.009360076408787011,0.0019102196752626551,0.0,0.022731614135625598,0.00019102196752626553,0.0,0.002292263610315186,0.0,0.0,0.0017191977077363897,0.007067812798471824,0.019484240687679084,0.02425978987583572,0.08156638013371538,0.00038204393505253105,0.0028653295128939827,0.0,0.005157593123209169,0.03361986628462273,0.07125119388729705,0.0009551098376313276,0.012607449856733524,0.22254059216809932,0.006494746895893027,Андреев,Бездна
0.044137931034482755,0.008551724137931035,0.005793103448275862,0.01710344827586207,0.08303448275862069,0.05186206896551724,0.004965517241379311,0.0024827586206896553,0.0016551724137931034,0.07531034482758621,0.06813793103448276,0.009931034482758621,0.0,0.07862068965517241,0.006896551724137931,0.003586206896551724,0.0,0.02482758620689655,0.00027586206896551725,0.0,0.010482758620689656,0.00027586206896551725,0.0,0.021241379310344827,0.009379310344827587,0.027310344827586208,0.031172413793103447,0.08358620689655172,0.003310344827586207,0.004965517241379311,0.0,0.009931034482758621,0.028689655172413793,0.0863448275862069,0.0,0.013517241379310345,0.17186206896551723,0.010758620689655173,Андреев,Большой шлем
0.05440210249671485,0.00683311432325887,0.00683311432325887,0.021813403416557162,0.06701708278580815,0.05676741130091984,0.0010512483574244415,0.0015768725361366622,0.0005256241787122207,0.0735873850197109,0.08015768725361366,0.005781865965834429,0.0,0.09908015768725362,0.009986859395532195,0.001314060446780552,0.0,0.017345597897503284,0.0007884362680683311,0.00026281208935611036,0.005781865965834429,0.0,0.0,0.0018396846254927727,0.009724047306176084,0.021550591327201052,0.02102496714848883,0.07621550591327202,0.002102496714848883,0.0023653088042049934,0.0,0.0028909329829172143,0.031274638633377136,0.09014454664914585,0.0018396846254927727,0.013140604467805518,0.20578186596583442,0.009198423127463863,Андреев,В подвале
0.0679972151311209,0.010907403109770248,0.0058018101647714084,0.02459967509863077,0.07379902529589231,0.050591784636806685,0.0051055929449988395,0.0023207240659085635,0.0018565792527268509,0.07426317010907403,0.046646553724762126,0.004409375725226271,0.00023207240659085636,0.06637270828498491,0.006498027384543977,0.0018565792527268509,0.00023207240659085636,0.02227895103272221,0.001392434439545138,0.0,0.006498027384543977,0.0,0.00023207240659085636,0.0016245068461359943,0.009050823857043398,0.01717335808772337,0.02854490601067533,0.08424228359248086,0.002088651659317707,0.000696217219772569,0.0,0.0034810860988628454,0.03434671617544674,0.09004409375725227,0.000696217219772569,0.015548851241587376,0.22835924808540264,0.010211185889997679,Андреев,В Сабурове
0.05305191100969766,0.010458262027001331,0.008176459402928313,0.0195854725232934,0.08366609621601065,0.04430500095075109,0.0024719528427457694,0.0022818026240730175,0.0013310515307092604,0.07320783418900932,0.07035558090891804,0.005704506560182544,0.00019015021867275147,0.07948279140521011,0.006274957216200799,0.0017113519680547634,0.0,0.02947328389427648,0.0,0.0,0.00646510743487355,0.0,0.00038030043734550294,0.008176459402928313,0.008556759840273816,0.023578627115421184,0.023958927552766685,0.08005324206122837,0.0022818026240730175,0.0015212017493820118,0.0,0.0053242061228370415,0.031564936299676744,0.09241300627495722,0.0,0.015021867275147366,0.20212968244913482,0.0068454078722190535,Андреев,В темную даль
0.055438448566610454,0.005902192242833052,0.00990725126475548,0.016441821247892074,0.07251264755480608,0.05080101180438448,0.0035834738617200675,0.0016863406408094434,0.0006323777403035413,0.0733558178752108,0.05227655986509275,0.006956155143338955,0.00021079258010118043,0.07462057335581787,0.006745362563237774,0.0016863406408094434,0.00021079258010118043,0.031618887015177066,0.00021079258010118043,0.0,0.00505902192242833,0.0,0.0,0.005902192242833052,0.00948566610455312,0.023608768971332208,0.024662731871838112,0.08305227655986509,0.0008431703204047217,0.0010539629005059021,0.0,0.002951096121416526,0.041104553119730186,0.0851602023608769,0.00042158516020236085,0.022765598650927487,0.21521922428330523,0.01391231028667791,Андреев,Валя
0.05010351966873706,0.008695652173913044,0.006211180124223602,0.020703933747412008,0.06418219461697723,0.054244306418219465,0.002070393374741201,0.002484472049689441,0.0008281573498964803,0.06376811594202898,0.07122153209109731,0.006625258799171843,0.0008281573498964803,0.09316770186335403,0.005797101449275362,0.004140786749482402,0.00041407867494824016,0.021532091097308487,0.0,0.0,0.0037267080745341614,0.0,0.0,0.006625258799171843,0.008281573498964804,0.02525879917184265,0.02981366459627329,0.08819875776397515,0.0012422360248447205,0.00041407867494824016,0.0,0.0016563146997929607,0.04389233954451346,0.084472049689441,0.0,0.015734989648033125,0.20248447204968945,0.011180124223602485,Андреев,Друг
0.04903495044340115,0.009041905755520779,0.006259780907668232,0.013041210224308816,0.07250912884715702,0.0505998956703182,0.003999304468788037,0.0020865936358894104,0.0006955312119631368,0.07407407407407407,0.07650843331594505,0.0050426012867327424,0.0001738828029907842,0.1011997913406364,0.00782472613458529,0.0010432968179447052,0.0,0.023300295600765086,0.0006955312119631368,0.0,0.003999304468788037,0.0,0.0001738828029907842,0.003999304468788037,0.009563554164493131,0.020692053555903322,0.02260476438880195,0.07233524604416623,0.0013910624239262736,0.004868718483741958,0.0,0.005738132498695879,0.029386193705442532,0.09267953399408799,0.0001738828029907842,0.01564945226917058,0.20831159798295948,0.011302382194400974,Андреев,Иностранец
0.04926108374384237,0.00909435392194013,0.0049261083743842365,0.013641530882910194,0.08184918529746116,0.06176582038651004,0.0015157256536566881,0.00037893141341417203,0.0007578628268283441,0.07768093974990527,0.07578628268283441,0.0034103827207275484,0.00037893141341417203,0.0989010989010989,0.007957559681697613,0.0018946570670708603,0.0,0.02235695339143615,0.00037893141341417203,0.0,0.0037893141341417205,0.0,0.0,0.0,0.00909435392194013,0.015157256536566882,0.027283061765820387,0.06631299734748011,0.0030314513073133762,0.0037893141341417205,0.0,0.0015157256536566881,0.034482758620689655,0.09662751042061386,0.00037893141341417203,0.02046229632436529,0.19325502084122773,0.012883668056081848,Андреев,Кусака
0.06597549481621112,0.00942507068803016,0.008482563619227144,0.010367577756833177,0.07445805843543826,0.07382972038956959,0.0015708451146716933,0.0031416902293433867,0.0006283380458686773,0.07351555136663525,0.05497957901350927,0.004084197298146403,0.00031416902293433867,0.07320138234370091,0.0053408733898837575,0.0025133521834747093,0.0,0.025761859880615773,0.0015708451146716933,0.0,0.00471253534401508,0.00031416902293433867,0.0,0.0025133521834747093,0.006597549481621112,0.014451775054979578,0.032359409362236885,0.07351555136663525,0.0025133521834747093,0.007540056550424128,0.0,0.0025133521834747093,0.024505183788878417,0.08105560791705937,0.000942507068803016,0.020735155513666354,0.2315425699026076,0.005026704366949419,Андреев,Мельком
0.06165198762199477,0.011663889550107118,0.008331349678647942,0.01880504641751964,0.07331587717210188,0.04498928826469888,0.004522732682694597,0.0026184241847179244,0.0033325398714591763,0.07022137586288979,0.04951202094739348,0.00952154248988336,0.00023803856224708403,0.06046179481075934,0.007379195429659605,0.0026184241847179244,0.00023803856224708403,0.026184241847179244,0.00047607712449416806,0.0,0.006189002618424185,0.0,0.0007141156867412521,0.0035705784337062606,0.01118781242561295,0.02594620328493216,0.033563437276838845,0.09140680790288026,0.0030945013092120925,0.0016662699357295882,0.0,0.0030945013092120925,0.0402285170197572,0.08688407522018567,0.00023803856224708403,0.013806236610330874,0.20614139490597477,0.016186622232801713,Андреев,Молодежь
0.056097143834445015,0.009919616897554301,0.008380365999657944,0.012827090815802977,0.0762784333846417,0.05849153412006157,0.004275696938600992,0.0011971951428082776,0.0006841115101761587,0.07508123824183342,0.0737130152214811,0.008551393877201984,0.0003420557550880794,0.09406533264922182,0.005643919958953309,0.0017102787754403968,0.0,0.017786899264580127,0.001026167265264238,0.0,0.004275696938600992,0.0,0.0001710278775440397,0.006841115101761587,0.00530186420386523,0.02189156832563708,0.027364460407046348,0.08346160424149136,0.0018813066529844364,0.0015392508978963571,0.0,0.004104669061056952,0.028732683427398667,0.08756627330254832,0.0001710278775440397,0.009919616897554301,0.20283906276723107,0.007867282367025824,Андреев,На реке
0.07866108786610879,0.0100418410041841,0.0100418410041841,0.007531380753138075,0.08284518828451883,0.06443514644351464,0.0016736401673640166,0.0008368200836820083,0.0,0.05439330543933055,0.0602510460251046,0.0041841004184100415,0.0008368200836820083,0.09539748953974896,0.009205020920502092,0.0016736401673640166,0.0,0.04351464435146443,0.0,0.0,0.0016736401673640166,0.0,0.0,0.0008368200836820083,0.005857740585774059,0.016736401673640166,0.022594142259414227,0.08284518828451883,0.0041841004184100415,0.0016736401673640166,0.0,0.002510460251046025,0.03096234309623431,0.06359832635983263,0.0,0.012552301255230125,0.21506276150627615,0.013389121338912133,Андреев,Прекрасна жизнь для воскресших
0.05408031088082901,0.01468048359240069,0.004317789291882556,0.015975820379965457,0.07210708117443869,0.06541450777202072,0.010362694300518135,0.0018350604490500863,0.0008635578583765112,0.0924006908462867,0.037996545768566495,0.0038860103626943004,0.0001079447322970639,0.0858160621761658,0.0029145077720207253,0.0017271157167530224,0.0,0.017810880829015545,0.0018350604490500863,0.0,0.003346286701208981,0.0,0.0,0.0037780656303972367,0.007340241796200345,0.014464594127806563,0.04835924006908463,0.05677892918825561,0.003130397236614853,0.003130397236614853,0.0,0.0036701208981001726,0.027202072538860103,0.09099740932642487,0.0003238341968911917,0.01575993091537133,0.22646804835924006,0.011118307426597583,Астафьев,Прокляты и убиты. Книга вторая
0.05245488879563575,0.010910616869492237,0.005455308434746118,0.01814939152328997,0.07826269408308854,0.05864456567352077,0.006714225765841376,0.0014687368862778011,0.0007343684431389006,0.09200587494754511,0.03986571548468317,0.0034620226605119597,0.0001049097775912715,0.0875996642887117,0.0019932857742341586,0.001678556441460344,0.000209819555182543,0.018569030633655056,0.000839278220730172,0.0,0.00419639110365086,0.0,0.0001049097775912715,0.0015736466638690725,0.007973143096936634,0.015421737305916911,0.04385228703315149,0.0655686109945447,0.0029374737725556023,0.0013638271086865296,0.0,0.003147293327738145,0.030214015946286196,0.09704154427192614,0.0001049097775912715,0.015526647083508182,0.22062526227444398,0.011225346202266052,Астафьев,Прокляты и убиты. Книга вторая
0.048725928807624976,0.009336704921221552,0.006418984633339817,0.016825520326784672,0.07352655125461972,0.054269597354600276,0.009433962264150943,0.002236918887375997,0.0007780587434351293,0.08714257926473448,0.04366854697529664,0.004182065745963821,0.00038902937171756465,0.09288076249756856,0.0037930363742462556,0.0033067496595992995,9.725734292939116e-05,0.02168838747325423,0.0013616028010114763,0.0,0.00583544057576347,0.0,0.0002917720287881735,0.0019451468585878235,0.00904493289243338,0.016144718926278934,0.05018478895156584,0.061952927446022175,0.0021396615444466056,0.0016533748297996498,9.725734292939116e-05,0.004765609803540167,0.03248395253841665,0.09064384361019256,0.000583544057576347,0.014588601439408676,0.2160085586461778,0.01157362380859755,Астафьев,Прокляты и убиты. Книга вторая
0.053095465647233726,0.013061484549219496,0.00626526494637358,0.021981522777954763,0.07082935117340979,0.05054688329616651,0.0045662100456621,0.002442391419772751,0.0006371455877668047,0.0851651268981629,0.03642348943400234,0.003610491664011893,0.00031857279388340236,0.09397897419560369,0.002442391419772751,0.002548582351067219,0.0,0.01539768503769778,0.0008495274503557397,0.00021238186258893492,0.004247637251778698,0.0,0.00021238186258893492,0.0010619093129446745,0.0052033556334289055,0.0136986301369863,0.04215779972390358,0.06350217691409153,0.002442391419772751,0.001380482106828077,0.0,0.001911436763300414,0.03334395242646278,0.09153658277583095,0.0007433365190612722,0.017415312732292663,0.2456196240841032,0.011150047785919083,Астафьев,Прокляты и убиты. Книга вторая
0.05227938101212882,0.011292346298619825,0.006900878293601004,0.015683814303638646,0.07507319113341698,0.05374320368046842,0.0056461731493099125,0.0018820577164366374,0.0009410288582183187,0.09054788791300711,0.039104976997072355,0.004705144291091593,0.0004182350480970305,0.09117524048515266,0.00219573400250941,0.0027185278126306985,0.0,0.018297783354245086,0.0009410288582183187,0.00010455876202425763,0.004182350480970306,0.0,0.0,0.002091175240485153,0.008364700961940611,0.016102049351735676,0.04255541614387286,0.062107904642409034,0.0028230865746549563,0.0013592639063153493,0.0,0.0063780844834797155,0.030112923462986198,0.09891258887494772,0.0005227938101212882,0.014951902969468842,0.2242785445420326,0.011606022584692597,Астафьев,Прокляты и убиты. Книга вторая
0.0651355910211496,0.009990917347865577,0.004930582587258337,0.014532243415077202,0.07862981704943557,0.033735565070714936,0.007785130400934216,0.0020760347735824577,0.0009082652134423251,0.079408330089529,0.04009342156481121,0.002854547813675879,0.0,0.08615544310367199,0.0033735565070714935,0.0027247956403269754,0.0001297521733489036,0.01634877384196185,0.001557026080186843,0.0001297521733489036,0.005449591280653951,0.0,0.0005190086933956144,0.0014272739068379395,0.007655378227585312,0.01336447385493707,0.03853639548462437,0.0681198910081744,0.002984299987024783,0.001557026080186843,0.0,0.004022317373816011,0.030881017257039057,0.08576618658362528,0.0007785130400934215,0.025690930323082912,0.2514597119501752,0.011288439081354613,Астафьев,Прокляты и убиты. Книга вторая
0.04877336448598131,0.009345794392523364,0.005646417445482866,0.01557632398753894,0.07544781931464174,0.04799454828660436,0.005743769470404984,0.002628504672897196,0.0003894080996884735,0.08946651090342679,0.04195872274143302,0.004964953271028037,0.0,0.09413940809968847,0.0032126168224299065,0.003991433021806853,0.0,0.02161214953271028,0.0027258566978193145,0.0,0.004672897196261682,0.0,0.0,0.0030179127725856697,0.008566978193146417,0.01664719626168224,0.04244548286604361,0.0614291277258567,0.0020443925233644858,0.002336448598130841,0.0,0.003894080996884735,0.031347352024922115,0.09063473520249221,0.0002920560747663551,0.017815420560747662,0.22809579439252337,0.013142523364485981,Астафьев,Прокляты и убиты. Книга вторая
0.038642862663266095,0.01337043048149007,0.0048690006955715275,0.018935002705000387,0.07867686838240977,0.061364865909266555,0.007264858180694026,0.0013138573305510471,0.0013911430558775793,0.08702372671767525,0.0405750057964294,0.0038642862663266094,0.00023185717597959656,0.10054872864981838,0.003246000463714352,0.0035551433650204806,7.728572532653218e-05,0.02078986011283716,0.001623000231857176,7.728572532653218e-05,0.0052554293222041885,7.728572532653218e-05,0.00030914290130612873,0.004482572068938867,0.009660715665816524,0.016075430867918697,0.042120720302960046,0.0537908648272664,0.0031687147383878196,0.001159285879897983,0.0,0.0035551433650204806,0.034624004946286424,0.09513872787696112,0.00038642862663266093,0.013834144833449262,0.21500888785841255,0.013911430558775794,Астафьев,Прокляты и убиты. Книга вторая
0.05553704320781962,0.01321781628346107,0.005886926580028879,0.01988226146839942,0.07764078640453183,0.04109741197378652,0.008774852826835499,0.002999000333222259,0.0004442963456625569,0.08752638009552371,0.03276685549261357,0.004442963456625569,0.00011107408641563923,0.08430523158947018,0.0016661112962345886,0.003443296678884816,0.00011107408641563923,0.017994001999333556,0.0013328890369876708,0.0003332222592469177,0.004554037543041209,0.0,0.0,0.0008885926913251138,0.010218815950238809,0.015328223925358214,0.03598800399866711,0.06719982228146174,0.003443296678884816,0.0008885926913251138,0.0,0.0018882594690658669,0.032877929579029214,0.09507941797178718,0.000999666777740753,0.014772853493280018,0.2432522492502499,0.01310674219704543,Астафьев,Прокляты и убиты. Книга вторая
0.0614121108114734,0.011645011032115715,0.004412846285854376,0.020470703603824466,0.07134101495464575,0.04707036038244668,0.008825692571708753,0.0013483696984555038,0.0006128953174797745,0.0888698210345673,0.03567050747732287,0.004167688158862467,0.00024515812699190976,0.08421181662172102,0.0026967393969110076,0.0026967393969110076,0.00024515812699190976,0.016915910762441776,0.001961265015935278,0.0,0.004535425349350331,0.0,0.0004903162539838195,0.001103211571463594,0.007967639127237068,0.015444962000490316,0.040451090953665114,0.06656043147830351,0.002206423142927188,0.0015935278254474135,0.0,0.002329002206423143,0.03456729590585928,0.09279235106643785,0.0006128953174797745,0.014341750429026722,0.23792596224564844,0.012257906349595489,Астафьев,Прокляты и убиты. Книга вторая
0.06120700208103807,0.012975884441180072,0.008079324274697026,0.018606928632635574,0.07038805239319378,0.04663973558575101,0.014322438486962909,0.0007344840249724568,0.0004896560166483046,0.0810380707552944,0.031215571061329415,0.0029379360998898272,0.0002448280083241523,0.07406047251805607,0.001713796058269066,0.0020810380707552943,0.00012241400416207614,0.01517933651609744,0.000856898029134533,0.0,0.003917248133186437,0.0,0.0019586240665932183,0.002570694087403599,0.00795691027053495,0.012608642428693842,0.04382421349002326,0.07100012241400416,0.00758966825804872,0.0006120700208103807,0.0,0.0031827641082139797,0.03721385726527115,0.0866691149467499,0.0006120700208103807,0.02032072469090464,0.24592973436161097,0.011139674378748929,Астафьев,Прокляты и убиты. Книга вторая
0.06005253104106972,0.010744985673352435,0.0056112702960840494,0.01886341929321872,0.08058739255014327,0.04142788920725884,0.012058261700095512,0.0019102196752626551,0.0009551098376313276,0.07963228271251194,0.0336676217765043,0.0035816618911174787,0.0,0.0785577841451767,0.0026265520534861507,0.0028653295128939827,0.0,0.01766953199617956,0.0019102196752626551,0.0,0.004178605539637058,0.0,0.0007163323782234957,0.0014326647564469914,0.009551098376313277,0.013371537726838587,0.041189111747851004,0.06542502387774594,0.0029847182425978987,0.0005969436485195798,0.0,0.004656160458452722,0.0389207258834766,0.08715377268385864,0.0004775549188156638,0.018982808022922636,0.2453438395415473,0.012297039159503342,Астафьев,Прокляты и убиты. Книга вторая
0.0635970490969219,0.009793945560925972,0.006232510811498346,0.016535232765199696,0.07796998219282625,0.03828542355634699,0.00839481048079369,0.0025438819638768763,0.0005087763927753752,0.0850928516916815,0.03370643602136861,0.0043245993385906895,0.0007631645891630628,0.08407529890613076,0.0025438819638768763,0.003434240651233783,0.0,0.01844314423810735,0.0011447468837445943,0.0,0.004451793436784533,0.0,0.0005087763927753752,0.002035105571101501,0.008776392775375223,0.016153650470618165,0.03612312388705164,0.06792164843551259,0.0016535232765199695,0.0008903586873569067,0.0,0.0025438819638768763,0.0348511829051132,0.0903078097176291,0.0007631645891630628,0.01780717374713813,0.245103027219537,0.01271940981938438,Астафьев,Прокляты и убиты. Книга вторая
0.056299966220020266,0.008107195135682919,0.004503997297601621,0.013399391960364824,0.07352775588334647,0.04605337236797658,0.009796194122283526,0.0032653980407611753,0.00045039972976016217,0.08850354689787186,0.03423037946177232,0.0036031978380812973,0.00045039972976016217,0.09199414480351312,0.0037157977705213376,0.0022519986488008107,0.0,0.020155387906767255,0.0023645985812408513,0.00011259993244004054,0.00427879743272154,0.0,0.00045039972976016217,0.0034905979056412567,0.011034793379123973,0.013174192095484743,0.03817137709717374,0.06587096047742372,0.0014637991217205269,0.0005629996622002027,0.0,0.0032653980407611753,0.030176781893930863,0.08557594865443081,0.0007881995270802838,0.020267987839207295,0.24636865217880868,0.012273392635964418,Астафьев,Прокляты и убиты. Книга вторая
0.0593672236046925,0.010546273255125015,0.005806375162933997,0.01611565351344946,0.07832681597345657,0.05699727455859699,0.007702334399810404,0.0030809337599241615,0.0007109847138286527,0.07998578030572343,0.03400876881147055,0.0030809337599241615,0.00035549235691432633,0.07808982106884702,0.0027254414030098355,0.0035549235691432635,0.00011849745230477545,0.020381561796421376,0.0016589643322668564,0.0,0.003436426116838488,0.0,0.0002369949046095509,0.005450882806019671,0.010783268159734566,0.01824860765493542,0.047754473278824504,0.06493660386301695,0.0036734210214480387,0.0011849745230477545,0.0,0.0028439388553146107,0.03400876881147055,0.08413319113639056,0.0005924872615238773,0.01789311529802109,0.23130702689892169,0.010901765612039342,Астафьев,Прокляты и убиты. Книга вторая
0.046322030757828425,0.012414304243098017,0.0070409486751899205,0.018714100426162682,0.07670928293496387,0.048638132295719845,0.006207152121549008,0.002964609968501019,0.0005558643690939411,0.09088382434685936,0.035945895868074854,0.0022234574763757642,0.00018528812303131369,0.0940337224383917,0.0021308134148601073,0.0022234574763757642,0.00018528812303131369,0.01788030387252177,0.002408745599407078,0.0,0.006670372429127293,0.0,0.0006485084306095979,0.0027793218454697055,0.009357050213081341,0.0135260329812859,0.041782471743561235,0.06179358903094312,0.0021308134148601073,0.0010190846766722254,0.0,0.002964609968501019,0.034834167129886975,0.09607189179173616,0.0005558643690939411,0.01649064294978692,0.22744117102093755,0.014267185473411154,Астафьев,Прокляты и убиты. Книга вторая
0.05019537120529005,0.011722272317403066,0.007414086764853221,0.021240356677687606,0.07704638813746117,0.05330127241759343,0.007514277126540427,0.0022041879571185253,0.0006011421701232341,0.08826770864642822,0.03506662659052199,0.0037070433824266105,0.00020038072337441137,0.08486123634906322,0.0025047590421801423,0.002304378318805731,0.00010019036168720569,0.02274321210299569,0.001302474701933674,0.00010019036168720569,0.0038072337441138163,0.0,0.0,0.0020038072337441137,0.008716561466786895,0.01703236148682497,0.04087766756837992,0.06121631099088268,0.0020038072337441137,0.0014026650636208796,0.0,0.00581104097785793,0.037170624185953315,0.0931770363691013,0.00020038072337441137,0.017132551848512173,0.22492736198777677,0.01212303376415189,Астафьев,Прокляты и убиты. Книга вторая
0.05462093074065982,0.011470395455538563,0.005243609351103343,0.01791566528293642,0.07592309372951715,0.04610006554511689,0.00600830238147258,0.003277255844439589,0.0007646930303692375,0.08783045663098099,0.0367052654577234,0.004260432597771466,0.00021848372296263927,0.0912169543369019,0.003386497705920909,0.00316801398295827,0.00010924186148131964,0.01802490714441774,0.0022940790911077126,0.0,0.004915883766659384,0.0,0.0,0.001529386060738475,0.00600830238147258,0.01551234433034739,0.03768844221105527,0.0689316145947127,0.0017478697837011142,0.001529386060738475,0.0,0.00316801398295827,0.035394363119947564,0.09635132182652392,0.0005462093074065982,0.013764474546646276,0.23202971378632292,0.01234433034738912,Астафьев,Прокляты и убиты. Книга вторая
0.03884113339700732,0.012416427889207259,0.0073225087551735115,0.014645017510347023,0.07163323782234957,0.07895574657752308,0.007640878701050621,0.002228589621139764,0.002228589621139764,0.08978032473734479,0.039159503342884434,0.003183699458771092,0.0,0.09614772365488698,0.001591849729385546,0.0035020694046482012,0.0,0.02005730659025788,0.0009551098376313276,0.0,0.0035020694046482012,0.0,0.0009551098376313276,0.0019102196752626551,0.008595988538681949,0.012734797835084369,0.05858007004138809,0.05221267112384591,0.0028653295128939827,0.0006367398917542184,0.0,0.0009551098376313276,0.03565743393823623,0.09773957338427253,0.0,0.013689907672715695,0.2047118751989812,0.014963387456224133,Астафьев,Прокляты и убиты. Книга вторая
