,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SPACE,SYM,VERB,X,Author,Novel
0.03483386923901393,0.07395498392282958,0.08413719185423366,0.05769917827795641,0.003929974991068239,0.035548410146480885,0.017506252232940337,0.0028581636298678098,0.2075741336191497,0.0057163272597356195,0.03751339764201501,0.045194712397284745,0.03429796355841372,0.20864594498035013,0.012861736334405145,0.0001786352268667381,0.0,0.1345123258306538,0.003036798856734548,Астафьев,Прокляты и убиты. Книга вторая
0.03924790069368383,0.06736035049288061,0.08013873676524279,0.04801022270901789,0.0038335158817086527,0.030303030303030304,0.01606425702811245,0.0012778386272362175,0.22818546914932458,0.004381161007667032,0.03614457831325301,0.04874041621029573,0.03158086893026652,0.21613727637824023,0.01113545089448704,0.0,0.0,0.12778386272362177,0.009675063891931361,Астафьев,Прокляты и убиты. Книга вторая
0.039179726575525174,0.06868956318772924,0.08152717572524175,0.05685228409469823,0.00383461153717906,0.03601200400133378,0.016838946315438478,0.0021673891297099034,0.2110703567855952,0.008169389796598866,0.041347115705235075,0.05251750583527843,0.027342447482494165,0.20773591197065688,0.012004001333777926,0.00033344448149383126,0.0,0.13087695898632878,0.0035011670556852285,Астафьев,Прокляты и убиты. Книга вторая
0.051531456953642384,0.05318708609271523,0.0802980132450331,0.06022350993377484,0.004552980132450331,0.03352649006622516,0.015728476821192054,0.0018625827814569536,0.1879139072847682,0.005794701986754967,0.042218543046357616,0.05856788079470199,0.03373344370860927,0.20985099337748345,0.012417218543046357,0.0,0.0,0.1430049668874172,0.005587748344370861,Астафьев,Прокляты и убиты. Книга вторая
0.027230590961761298,0.07329084588644265,0.09038238702201622,0.04866743916570104,0.005504055619930475,0.03794901506373117,0.01839513325608343,0.0018829663962920047,0.20654692931633836,0.006228273464658169,0.045480880648899186,0.05344727694090382,0.031141367323290845,0.19669756662804172,0.013760139049826188,0.0,0.0,0.13904982618771727,0.004345307068366165,Астафьев,Прокляты и убиты. Книга вторая
0.03395803299695659,0.06855678359762934,0.0885792087137594,0.048053820278712155,0.0040044850232260135,0.03748197981739548,0.018580810507768702,0.0040044850232260135,0.18997276950184205,0.007208073041806823,0.0498157936889316,0.054460996315873776,0.028672112766298254,0.22745474931923754,0.012814352074323241,0.0,0.0,0.12029473009770944,0.00608681723530354,Астафьев,Прокляты и убиты. Книга вторая
0.04387146430633058,0.07735231864537233,0.08177794881662498,0.04964402539926881,0.005387723686742351,0.0346353665576294,0.020973638637675582,0.0019241870309794113,0.19068693477005966,0.0050028862805464695,0.04618048874350587,0.05387723686742352,0.02924764287088705,0.20896671156436405,0.016163171060227053,0.00019241870309794111,0.0,0.1316143929189917,0.0025014431402732348,Астафьев,Прокляты и убиты. Книга вторая
0.020222676664394455,0.08736650761190638,0.08577596000908884,0.05078391274710293,0.0034083162917518746,0.03726425812315383,0.019881845035219267,0.0006816632583503749,0.2233583276528062,0.006362190411270166,0.0514655760054533,0.04510338559418314,0.0244262667575551,0.1930243126562145,0.015791865485117018,0.0036355373778686664,0.0,0.1276982503976369,0.003749147920927062,Астафьев,Прокляты и убиты. Книга вторая
0.030331023864511163,0.06204772902232487,0.08775981524249422,0.04880677444187837,0.004003079291762895,0.03602771362586605,0.014780600461893764,0.004003079291762895,0.2040030792917629,0.005850654349499615,0.04772902232486528,0.04896073903002309,0.029099307159353348,0.21570438799076214,0.011855273287143957,0.00015396458814472672,0.0,0.1418013856812933,0.007082371054657428,Астафьев,Прокляты и убиты. Книга вторая
0.017919845017556606,0.07967066230778545,0.09141542559631917,0.055333575493401135,0.004237801186584332,0.03523428986560116,0.020825765831214434,0.0020583605763409615,0.20995277878677807,0.00944424264438794,0.042014771764136094,0.04516285264559874,0.02615328732292045,0.20353553698995036,0.01452960406828914,0.000242160067804819,0.0,0.13706259837752754,0.005206441457803608,Астафьев,Прокляты и убиты. Книга вторая
0.01853460758760498,0.07833767738198667,0.08919779901534897,0.049666956269910224,0.004633651896901245,0.03880683463654793,0.018824210831161307,0.0024616275702287866,0.20330147697654213,0.00593686649290472,0.0493773530263539,0.054155806545033304,0.022444251375615405,0.20880393860411237,0.015638575152041704,0.0,0.0,0.1340863017665798,0.005792064871126557,Астафьев,Прокляты и убиты. Книга вторая
0.028197723798199424,0.06964498046543231,0.08646169526074401,0.05265839986410736,0.004586376762357737,0.03431289281467641,0.013928996093086461,0.002208255478172244,0.19670460336334297,0.006964498046543231,0.04637336504161712,0.04688296245965687,0.029726516052318668,0.21454051299473417,0.013759130287073212,0.0,0.0,0.1481229828435536,0.0049261083743842365,Астафьев,Прокляты и убиты. Книга вторая
0.02602440798512891,0.08154853309625798,0.08833750909237857,0.052857027398367416,0.004849268568657561,0.03636951426493171,0.020124464559928876,0.002343813141517821,0.21328699587812172,0.004606805140224683,0.040491392548290636,0.043966701689161884,0.025620302271074112,0.2033459953123737,0.013416309706619252,8.082114281095935e-05,0.0,0.13707265820738707,0.005657479996767154,Астафьев,Прокляты и убиты. Книга вторая
0.017285584318914894,0.09544289140683153,0.09304441319990076,0.05508229261434124,0.00587213629972707,0.038623769746092135,0.015631461417583325,0.0004962368703994706,0.22777272351335703,0.008353320651724424,0.043916963030353154,0.03696964684476057,0.021090066991977505,0.19253990571499463,0.012654040195186502,8.270614506657845e-05,0.0,0.1324125382515921,0.0027293027871970886,Астафьев,Прокляты и убиты. Книга первая
0.022880089652596188,0.08012700784460217,0.09142697048935375,0.04828165857302951,0.004389241688457228,0.037542024654463955,0.021479267837131118,0.001961150541651102,0.21778109824430333,0.009432200224131491,0.04463952185282032,0.04258498319013822,0.029510646245797533,0.19350018677624206,0.013821441912588718,0.0,0.0,0.13746731415763916,0.003175196115054165,Астафьев,Прокляты и убиты. Книга первая
0.01667830946559553,0.09736290604261265,0.09264757247642333,0.050646175340551866,0.006636395389451624,0.035452322738386305,0.01650366748166259,0.0017464198393293748,0.2234544184421935,0.006811037373384562,0.04366049598323437,0.04392245895913378,0.022441494935382465,0.19236814530213064,0.01318546978693678,0.0,0.0,0.132640586797066,0.0038421236465246244,Астафьев,Прокляты и убиты. Книга первая
0.02631578947368421,0.07660818713450293,0.08970760233918129,0.05380116959064327,0.005146198830409357,0.035789473684210524,0.021403508771929824,0.0009356725146198831,0.21181286549707604,0.007017543859649123,0.05005847953216374,0.04690058479532164,0.024327485380116958,0.20187134502923976,0.012514619883040935,0.0,0.0,0.13181286549707602,0.003976608187134503,Астафьев,Прокляты и убиты. Книга первая
0.0178215850258861,0.08462763839107926,0.09737156511350059,0.05157307845479889,0.005475906013540422,0.03574273197929112,0.01881720430107527,0.0013938669852648347,0.21545201115093587,0.004579848665870172,0.04699322978892871,0.046395858223815215,0.025388291517323774,0.1983273596176822,0.01324173636001593,9.956192751891676e-05,0.0,0.13271604938271606,0.00398247710075667,Астафьев,Прокляты и убиты. Книга первая
0.018473298651661536,0.07644123579997876,0.08886293661747531,0.056693916551650916,0.00753795519694235,0.036309587004989916,0.022826202356938104,0.0018048625119439431,0.20766535725660898,0.0056269243019428814,0.04883745620554199,0.04830661429026436,0.031638178150546765,0.19821637116466717,0.01189085890221892,0.00010616838305552606,0.0,0.13345365750079627,0.005308419152776303,Астафьев,Прокляты и убиты. Книга первая
0.021245667002124567,0.08185172760818517,0.09415185060941518,0.051884155205188416,0.004920049200492005,0.03701218830370122,0.019232919601923294,0.0024600246002460025,0.2184949122218495,0.007156435200715644,0.0414849603041485,0.04338588840433859,0.02896119870289612,0.1968019680196802,0.013753773901375378,0.0,0.0,0.13172313541317232,0.005479145700547914,Астафьев,Прокляты и убиты. Книга первая
0.019642122583299053,0.07640888523241464,0.09039489921842864,0.05913204442616207,0.007095845331139449,0.03331962155491567,0.017482517482517484,0.002365281777046483,0.2064993829699712,0.006890168654874537,0.04586589880707528,0.047922665569724396,0.023241464417935006,0.20156314273961332,0.011517893870835048,0.0,0.00010283833813245579,0.14572192513368984,0.004833401892225421,Астафьев,Прокляты и убиты. Книга первая
0.025689593938676453,0.07837101929679176,0.08926246004498639,0.04889309814135196,0.005445720374097312,0.039777435776015155,0.0179945542796259,0.0017757783828578194,0.20717414466674558,0.006274416952764295,0.042618681188587665,0.046170237954303306,0.035633952882680245,0.20303066177341067,0.009352432816384515,0.0,0.0,0.1395761808926246,0.0029596306380963657,Астафьев,Прокляты и убиты. Книга первая
0.020062580526412663,0.07804159764402724,0.0981041781704399,0.05310141726486287,0.004601509295048776,0.04003313086692435,0.019234308853303884,0.0012884226026136573,0.21700717835450029,0.005429780968157555,0.04233388551444874,0.04049328179642923,0.032118534879440455,0.19519602429596908,0.012976256212037547,0.0,0.0,0.13638873550524572,0.003589177250138045,Астафьев,Прокляты и убиты. Книга первая
0.02110399153488919,0.08894244900358592,0.09176415260713656,0.05390629592616542,0.004879195814472988,0.03809299864793369,0.0200458526835577,0.0015284227852565987,0.21397918993592382,0.004879195814472988,0.043501263888072426,0.04544118511551349,0.025395332431955794,0.19734289577332315,0.011757098348127682,0.0,0.0,0.13385456469343365,0.003585914996178943,Астафьев,Прокляты и убиты. Книга первая
0.005583343026637199,0.07688728626264976,0.0966616261486565,0.050133767593346514,0.006048621612190299,0.045713621030592066,0.015470512969640571,0.0011631964638827497,0.21961149238106317,0.006281260904966849,0.044317785273932764,0.048505292543910665,0.014423636152146098,0.20321042224031638,0.014423636152146098,0.0,0.0,0.14772595091310922,0.003838548330813074,Астафьев,Царь-рыба
0.007485963817841547,0.06846537741734249,0.08655645664379288,0.04382407985028072,0.0032751091703056767,0.03945726762320649,0.01372426699937617,0.0014036182158452901,0.2160012476606363,0.002963194011228946,0.04398003742981909,0.043668122270742356,0.019806612601372425,0.23222083593262632,0.011384903306300686,0.0,0.0,0.16001247660636306,0.005770430442919526,Астафьев,Царь-рыба
0.0066996795805418004,0.07194873288668803,0.08709583454704341,0.05519953393533353,0.003495484998543548,0.043839207690066995,0.015584037285173317,0.0011651616661811825,0.2222545878240606,0.006117098747451209,0.03946985144188756,0.055490824351878826,0.011505971453539179,0.21730265074279057,0.013253713952810952,0.0,0.0,0.14622778910573841,0.0033498397902709002,Астафьев,Царь-рыба
0.006403554626241505,0.08403031887088343,0.0976215368531103,0.050836382645060116,0.0036591740721380033,0.04221118661787768,0.017250392054364874,0.0006534239414532148,0.23092002090956612,0.004443282801881861,0.038159958180867745,0.04756926293779404,0.012023000522739153,0.20883429168844747,0.00967067433350758,0.0,0.0,0.1420543648719289,0.0036591740721380033,Астафьев,Царь-рыба
0.008018327605956471,0.07936507936507936,0.09163802978235967,0.041728031418753066,0.0029455081001472753,0.039600720013091145,0.017836687939780722,0.003272786777941417,0.2274586810669285,0.008181966944853543,0.038946162657502864,0.043037146129929635,0.022418589428898707,0.21256750122729504,0.011291114383897889,0.00016363933889707084,0.0,0.145475372279496,0.006054655539191622,Астафьев,Царь-рыба
0.005508341202392194,0.06200818382121498,0.08624488511174064,0.054611268492288326,0.0015738117721120553,0.03871576959395656,0.017311929493232608,0.003934529430280139,0.21167768334907144,0.004878816493547372,0.04611268492288322,0.04327982373308152,0.02156122127793516,0.24220963172804533,0.013220018885741265,0.0,0.0,0.14069877242681775,0.006452628265659427,Астафьев,Царь-рыба
0.008150470219435737,0.0706896551724138,0.08855799373040753,0.04498432601880878,0.003605015673981191,0.037147335423197494,0.01833855799373041,0.0028213166144200625,0.2109717868338558,0.007366771159874608,0.04373040752351097,0.049843260188087775,0.024294670846394983,0.219435736677116,0.012852664576802508,0.0,0.0,0.15015673981191222,0.007053291536050157,Астафьев,Царь-рыба
0.012826316583672854,0.07167647502640712,0.08948242040138826,0.046476535385543985,0.003470650369699713,0.04179870227855741,0.01871133242794628,0.0024143654745737136,0.2174437905537951,0.0057341180021125695,0.0446657612796137,0.045118454806096275,0.01886223027010714,0.22559227403048138,0.01252452089935114,0.0,0.0,0.13942960615663197,0.0037724460540214276,Астафьев,Царь-рыба
0.003237198351971748,0.07298410829899941,0.088875809299588,0.05135373749264273,0.0030900529723366685,0.04075927015891701,0.01868746321365509,0.002354326074161271,0.21542083578575633,0.005885815185403178,0.04738081224249559,0.05414949970570924,0.011330194231901118,0.22660388463802236,0.012360211889346674,0.0,0.0,0.1396409652736904,0.005885815185403178,Астафьев,Царь-рыба
0.008784160624651422,0.08616843279419967,0.09104852203011712,0.0501952035694367,0.003485778025655326,0.04113218070273285,0.017150027886224207,0.0025097601784718347,0.23159509202453987,0.007529280535415505,0.039459007250418295,0.0384829894032348,0.01645287228109314,0.22169548243167875,0.012409369771332961,0.00013943112102621306,0.0,0.12841606246514223,0.0033463469046291134,Астафьев,Царь-рыба
0.007989167230873392,0.07799593771157752,0.08747461069735951,0.05362220717670955,0.0025727826675693974,0.04102911306702776,0.018957345971563982,0.0012186865267433988,0.22410291130670276,0.005687203791469194,0.04129993229519296,0.04414353419092756,0.015707515233581583,0.22153012863913338,0.013270142180094787,0.0,0.0,0.13893026404874745,0.004468517264725796,Астафьев,Царь-рыба
0.0029623360135421074,0.08590774439272111,0.08844688954718578,0.051523487092678795,0.004655099449851883,0.047714769360981804,0.013859500634786288,0.004231908590774439,0.2196360558611934,0.006136267456622937,0.04189589504866695,0.04253068133728311,0.017350825222175202,0.21656792213288192,0.011743546339399068,0.0,0.0,0.13975878121032587,0.0050782903089293275,Астафьев,Царь-рыба
0.003315031596394903,0.08339376359680928,0.08670879519320418,0.05449083186574122,0.0034186263337822437,0.04558168445042992,0.016678752719361856,0.0017611105355847922,0.2086398010981042,0.0031078421216202217,0.04568527918781726,0.049518284471148866,0.011084636900445458,0.2167201906143168,0.012431368486480887,0.0,0.0,0.15300942712110224,0.004454573707655651,Астафьев,Царь-рыба
0.0055937536417666935,0.08367323155809346,0.09276308122596434,0.05046031931010372,0.003845705628714602,0.039855494697587694,0.01340170143339937,0.001631511478848619,0.21722409975527326,0.008390630462650041,0.037408227479314764,0.052208367323155806,0.01375131103600979,0.21256263838713438,0.013052091830788952,0.0,0.0,0.14974944645146254,0.004428388299731966,Астафьев,Царь-рыба
0.004901402028952468,0.0923287358942209,0.08754131995896501,0.04981192294540066,0.005357346403738744,0.04160492419924769,0.014818192180553972,0.0017097914054485352,0.20243930240510657,0.0080930126524564,0.04411261826057221,0.04821611763364869,0.020175538584292715,0.222956799270489,0.013450359056195144,0.0,0.0,0.13883506212242105,0.0036475549982902086,Астафьев,Царь-рыба
0.007231404958677686,0.08380681818181818,0.09258780991735537,0.04971590909090909,0.004003099173553719,0.03628615702479339,0.013429752066115703,0.0014204545454545455,0.20273760330578514,0.00490702479338843,0.04739152892561983,0.047908057851239666,0.024018595041322314,0.22172004132231404,0.01381714876033058,0.0,0.0,0.14256198347107438,0.006456611570247934,Астафьев,Царь-рыба
0.011175337186897881,0.07039177906229929,0.07732819524727039,0.06024405908798972,0.005908798972382788,0.04020552344251766,0.014258188824662813,0.0014129736673089274,0.1874116891457932,0.005009633911368015,0.05163776493256262,0.057931920359666024,0.014900449582530508,0.2294155427103404,0.01464354527938343,0.0,0.0,0.15195889531149648,0.006165703275529865,Астафьев,Царь-рыба
