action descriptiveness,action feature,descriptiveness,dynamism,number,pass voice,past tense,present tense,pronominal_replacement,real modality,Author,Novel
0.5795918367346938,0.31106243154435925,0.4427001569858713,0.15590200445434296,0.08948194662480376,206.6204081632653,0.8359133126934984,0.16408668730650156,0.41127541589648803,1915.934693877551,Agatha Christie,And Then There Were None
0.5674518201284797,0.3038990825688073,0.46397188049209137,0.16443661971830983,0.08611599297012301,150.37901498929335,0.8567251461988304,0.14327485380116958,0.42525252525252527,2096.460385438972,Agatha Christie,And Then There Were None
0.44036697247706424,0.2953846153846154,0.3235294117647059,0.17405189620758482,0.10714285714285715,126.9151376146789,0.8558558558558559,0.14414414414414414,0.45098039215686275,2182.940366972477,Agatha Christie,And Then There Were None
0.42889390519187354,0.30497592295345105,0.3403361344537816,0.17798312575331457,0.0504201680672269,212.47178329571105,0.8132183908045977,0.1867816091954023,0.502092050209205,2184.2099322799095,Agatha Christie,And Then There Were None
0.6290322580645161,0.3807531380753138,0.35051546391752575,0.17120315581854048,0.05567010309278351,112.71658986175115,0.819935691318328,0.18006430868167203,0.4728260869565218,1638.725806451613,Agatha Christie,And Then There Were None
0.42533936651583715,0.33274336283185835,0.34032634032634035,0.1884861407249467,0.08624708624708624,64.12669683257919,0.7384105960264901,0.26158940397350994,0.5057603686635944,1899.7533936651585,Agatha Christie,And Then There Were None
0.5123042505592841,0.34749620637329287,0.46731234866828086,0.17702970297029705,0.09443099273607748,154.63087248322148,0.7614678899082569,0.23853211009174313,0.5252873563218391,2182.0134228187917,Agatha Christie,And Then There Were None
0.6112311015118791,0.396358543417367,0.3700234192037471,0.1850519584332534,0.07962529274004684,137.72570194384448,0.7672413793103449,0.23275862068965517,0.5097588978185993,2155.0021598272137,Agatha Christie,And Then There Were None
0.4709193245778611,0.3234536082474227,0.39566929133858264,0.1857142857142857,0.07874015748031496,182.79174484052533,0.7797029702970297,0.2202970297029703,0.4894472361809045,2447.819887429643,Agatha Christie,And Then There Were None
0.44660194174757284,0.3262411347517731,0.3051181102362205,0.18243003896563942,0.09055118110236221,156.31650485436893,0.7466666666666667,0.25333333333333335,0.49851924975320827,2402.33786407767,Agatha Christie,And Then There Were None
0.46277665995975853,0.3357664233576642,0.35787321063394684,0.18642160540135036,0.06952965235173825,138.32595573440642,0.7774725274725275,0.22252747252747251,0.49009384775808135,2115.5734406438633,Agatha Christie,And Then There Were None
0.4386363636363637,0.29646697388632876,0.3258426966292135,0.17153996101364521,0.09176029962546817,237.0477272727273,0.7714285714285715,0.22857142857142856,0.46006066734074824,2010.5159090909092,Agatha Christie,And Then There Were None
0.5098468271334792,0.36406249999999996,0.3293269230769231,0.19315300084530845,0.11298076923076923,168.5054704595186,0.845679012345679,0.15432098765432098,0.5053507728894173,1901.7045951859957,Agatha Christie,And Then There Were None
0.5990888382687927,0.3943028485757122,0.29638009049773756,0.18538851351351354,0.06108597285067873,146.99316628701592,0.8795986622073578,0.12040133779264214,0.4896073903002309,1682.255125284738,Agatha Christie,And Then There Were None
0.46997929606625255,0.37335526315789475,0.3723404255319149,0.19618196588139716,0.09840425531914893,132.93788819875775,0.7329376854599406,0.26706231454005935,0.5741789354473386,2048.807453416149,Agatha Christie,And Then There Were None
