ROOT,acl,acl:relcl,advcl,advmod,amod,appos,aux,aux:pass,case,cc,cc:preconj,ccomp,compound,compound:prt,conj,cop,csubj,det,det:predet,discourse,expl,fixed,flat,flat:foreign,goeswith,iobj,list,mark,nmod,nmod:npmod,nmod:poss,nmod:tmod,nsubj,nsubj:pass,nummod,obj,obl,obl:npmod,obl:tmod,orphan,parataxis,punct,reparandum,vocative,xcomp,Author,Novel
0.0777922642329422,0.007170795306388526,0.005432420686657975,0.012603215993046502,0.062146892655367235,0.04715341156019122,0.006084311169056932,0.038461538461538464,0.0047805302042590175,0.08626684050412864,0.027162103433289873,0.0,0.01282051282051282,0.021077792264232943,0.005649717514124294,0.026292916123424596,0.02194697957409822,0.000434593654932638,0.07279443720121687,0.001303780964797914,0.004345936549326379,0.006301607996523251,0.0010864841373315949,0.013689700130378096,0.0,0.0,0.000651890482398957,0.0,0.02368535419382877,0.028900478053020425,0.0,0.018904823989569754,0.000434593654932638,0.08322468491960017,0.004345936549326379,0.006736201651455889,0.03455019556714472,0.049109083007388095,0.0010864841373315949,0.001955671447196871,0.0,0.005867014341590613,0.16775315080399827,0.0,0.000217296827466319,0.009778357235984355,Agatha Christie,And Then There Were None
0.08641975308641975,0.007262164124909223,0.007020091987412249,0.010893246187363835,0.06535947712418301,0.048172355361897845,0.007262164124909223,0.028564512224642943,0.00532558702493343,0.07455821834906802,0.02372306947470346,0.0,0.015250544662309368,0.01646090534979424,0.006293875574921327,0.02348099733720649,0.020334059549745823,0.0004841442749939482,0.08085209392398934,0.0019365770999757927,0.005567659162430404,0.006778019849915275,0.0016945049624788188,0.010893246187363835,0.0,0.0,0.0002420721374969741,0.0002420721374969741,0.01815541031227306,0.025175502299685307,0.0002420721374969741,0.01646090534979424,0.0,0.09561849431130477,0.0038731541999515854,0.008714596949891068,0.03413217138707335,0.042846768336964415,0.0033890099249576375,0.0007262164124909223,0.0,0.005809731299927378,0.1813120309852336,0.0,0.0002420721374969741,0.00823045267489712,Agatha Christie,And Then There Were None
0.09650311737598265,0.0035239902412577935,0.00433721875847113,0.009216589861751152,0.052317701274058014,0.029818378964489023,0.00813228517213337,0.02548116020601789,0.004879371103280022,0.074817023583627,0.01734887503388452,0.0,0.01680672268907563,0.01572241799945785,0.004879371103280022,0.018162103551097857,0.021415017619951206,0.0005421523448088912,0.08132285172133369,0.0,0.004066142586066685,0.0027107617240444567,0.0002710761724044456,0.021415017619951206,0.0,0.0,0.0010843046896177825,0.0005421523448088912,0.012740580103008945,0.02304147465437788,0.0,0.018433179723502304,0.0,0.10897262130658715,0.005150447275684467,0.01002981837896449,0.03849281648143128,0.04418541610192464,0.000813228517213337,0.0005421523448088912,0.0,0.006505828137706696,0.20628896719978315,0.0,0.0013553808620222283,0.00813228517213337,Agatha Christie,And Then There Were None
0.09535192563081009,0.0037184594953519256,0.005312084993359893,0.006905710491367862,0.0549800796812749,0.03266932270916335,0.004780876494023904,0.02390438247011952,0.007171314741035857,0.07729083665338646,0.021248339973439574,0.0002656042496679947,0.019123505976095617,0.015670650730411687,0.0045152722443559095,0.0199203187250996,0.018326693227091632,0.0005312084993359894,0.06905710491367861,0.0021248339973439574,0.00398406374501992,0.004249667994687915,0.0013280212483399733,0.014873837981407702,0.0,0.0,0.0007968127490039841,0.0,0.016733067729083666,0.023638778220451528,0.0,0.024435590969455512,0.0,0.100132802124834,0.007171314741035857,0.00398406374501992,0.04355909694555113,0.042762284196547144,0.0018592297476759628,0.0015936254980079682,0.0,0.006640106241699867,0.2103585657370518,0.0,0.0005312084993359894,0.00849933598937583,Agatha Christie,And Then There Were None
0.09460536805740101,0.0034546904065904864,0.006112144565506245,0.01222428913101249,0.07121977145894233,0.0297634865798565,0.006909380813180973,0.04358224820621844,0.005049162901939941,0.0760031889449907,0.023651342014350252,0.0,0.01355301621047037,0.014084507042253521,0.005314908317831517,0.02046239702365134,0.019133669944193462,0.0010629816635663034,0.068296571884135,0.002125963327132607,0.0023917087430241827,0.00451767207015679,0.0010629816635663034,0.006377889981397821,0.0,0.0005314908317831517,0.0005314908317831517,0.0,0.019133669944193462,0.023651342014350252,0.0005314908317831517,0.02258836035078395,0.0,0.09726282221631677,0.004251926654265214,0.0026574541589157587,0.040127557799627955,0.045973956949242625,0.0023917087430241827,0.0015944724953494552,0.0,0.0034546904065904864,0.19372840818495882,0.0,0.00026574541589157585,0.010364071219771459,Agatha Christie,And Then There Were None
0.10104431272932543,0.002540220152413209,0.004515946937623483,0.011289867344058707,0.06040079029071409,0.02286198137171888,0.005080440304826418,0.03640982218458933,0.0031047135196161446,0.060683036974315555,0.019757267852102738,0.0,0.02088625458650861,0.014394580863674851,0.006491673722833756,0.015241320914479255,0.022297488004515947,0.0011289867344058708,0.06378775049393169,0.0002822466836014677,0.004515946937623483,0.007620660457239628,0.0019757267852102737,0.011854360711261643,0.0,0.0,0.0005644933672029354,0.0005644933672029354,0.02314422805532035,0.018910527801298333,0.0,0.018063787750493932,0.0,0.11600338696020322,0.002540220152413209,0.006491673722833756,0.04261924922382162,0.033587355348574655,0.001693480101608806,0.00366920688681908,0.0,0.006491673722833756,0.2139429861699125,0.0,0.0011289867344058708,0.012418854078464579,Agatha Christie,And Then There Were None
0.09270833333333334,0.003125,0.00625,0.012760416666666666,0.06588541666666667,0.03046875,0.00546875,0.030989583333333334,0.00546875,0.0625,0.02109375,0.00026041666666666666,0.021614583333333333,0.013802083333333333,0.005208333333333333,0.015625,0.02421875,0.00026041666666666666,0.059895833333333336,0.0005208333333333333,0.0067708333333333336,0.0049479166666666664,0.0020833333333333333,0.0140625,0.0,0.0,0.0010416666666666667,0.0,0.022135416666666668,0.020052083333333335,0.0,0.01953125,0.00026041666666666666,0.10989583333333333,0.004427083333333333,0.0067708333333333336,0.03984375,0.03229166666666667,0.0020833333333333333,0.0020833333333333333,0.0,0.005989583333333334,0.21927083333333333,0.0,0.00026041666666666666,0.008072916666666667,Agatha Christie,And Then There Were None
0.09570781125033324,0.0039989336177019465,0.0045321247667288725,0.011730205278592375,0.07544654758731005,0.025326579578778992,0.0045321247667288725,0.032791255665155956,0.005598507064782724,0.06264996001066382,0.01999466808850973,0.0,0.02505998400426553,0.008797653958944282,0.004798720341242335,0.015995734470807786,0.01999466808850973,0.0010663822980538523,0.07118101839509464,0.0013329778725673154,0.004265529192215409,0.006664889362836577,0.003732338043188483,0.006398293788323114,0.0,0.0,0.0,0.0,0.020261263663023193,0.017861903492402027,0.0007997867235403892,0.016795521194348174,0.0005331911490269261,0.11490269261530259,0.004265529192215409,0.004798720341242335,0.036790189282857905,0.03625699813383098,0.0010663822980538523,0.0015995734470807784,0.0,0.006131698213809651,0.21540922420687816,0.0,0.0005331911490269261,0.01039722740602506,Agatha Christie,And Then There Were None
0.08380547686496695,0.0056657223796034,0.0056657223796034,0.009915014164305949,0.06326723323890462,0.033050047214353166,0.0033050047214353163,0.03186968838526912,0.006137865911237016,0.06775259678942398,0.020302171860245515,0.00023607176581680832,0.02644003777148253,0.010859301227573183,0.0044853635505193576,0.020066100094428708,0.020538243626062325,0.00047214353163361664,0.073890462700661,0.0009442870632672333,0.00424929178470255,0.007318224740321058,0.002360717658168083,0.015816808309726156,0.0,0.0,0.002360717658168083,0.0,0.021010387157695938,0.02384324834749764,0.0,0.018649669499527857,0.00023607176581680832,0.11425873465533522,0.0044853635505193576,0.005901794145420208,0.03895184135977337,0.03517469310670444,0.0011803588290840415,0.0009442870632672333,0.0,0.0056657223796034,0.19806421152030218,0.0,0.0,0.010859301227573183,Agatha Christie,And Then There Were None
0.08520179372197309,0.006136417276374794,0.005664385178192117,0.01062072220911022,0.05546377153646448,0.021949492565494454,0.003304224687278735,0.03634647156006608,0.004956337030918102,0.07080481472740147,0.024781685154590512,0.0,0.02761387774368657,0.013688930847297616,0.002360160490913382,0.02006136417276375,0.02501770120368185,0.0009440641963653528,0.0722209110219495,0.0018881283927307056,0.004956337030918102,0.00660844937455747,0.0018881283927307056,0.014160962945480292,0.0,0.0,0.0004720320981826764,0.0,0.027377861694595232,0.020297380221855087,0.0002360160490913382,0.016285107387302336,0.0,0.11541184800566438,0.004484304932735426,0.00660844937455747,0.03752655180552278,0.04059476044371017,0.0,0.002360160490913382,0.0,0.00401227283455275,0.19872551333490676,0.0,0.0004720320981826764,0.008496577767288176,Agatha Christie,And Then There Were None
