AdjTurnover,AgreementPB,AppealConstruction,ComplicatedByApplication,ComplicatedByHomogeneous,ContiguityPB,ControlPB,CoordinationPB,DefinetelyPersonal,Genitive,Infinitive,InsertConstruction,InterjectionConstruction,IntroConstruction,Nominative,NotSeparatedSentences,SingleCompose,UnPersonal,UndefinetelyPersonal,Vocative,advphr,comphr,nomphr,participle,simlphr,syntaxNonFreePhrases,verbalAdverb,verbphr,Author,Novel
0.17064846416382254,0.12131423757371525,0.006825938566552901,0.013651877133105802,0.27303754266211605,0.06718618365627632,0.14469250210614995,0.09203875315922494,0.04607508532423208,0.005119453924914676,0.008532423208191127,0.11945392491467577,0.0,0.01877133105802048,0.02218430034129693,0.006825938566552901,0.49658703071672355,0.015358361774744027,0.052901023890784986,0.006825938566552901,0.015585509688289806,0.2401010951979781,0.1937657961246841,0.05460750853242321,0.7598989048020219,0.0037910699241786015,0.05460750853242321,0.14721988205560235,Андреев,Ангелочек
0.24083769633507854,0.15046439628482972,0.01832460732984293,0.04450261780104712,0.27225130890052357,0.0696594427244582,0.14953560371517027,0.07151702786377709,0.01832460732984293,0.005235602094240838,0.005235602094240838,0.11780104712041885,0.0,0.010471204188481676,0.034031413612565446,0.010471204188481676,0.4973821989528796,0.013089005235602094,0.060209424083769635,0.02617801047120419,0.01671826625386997,0.24891640866873066,0.20712074303405573,0.08900523560209424,0.7510835913312693,0.006501547987616099,0.07329842931937172,0.12538699690402477,Андреев,Баргамот и Гараська
0.29207920792079206,0.11954242135367016,0.0049504950495049506,0.024752475247524754,0.3234323432343234,0.07187797902764538,0.11992373689227837,0.08751191611058151,0.036303630363036306,0.00825082508250825,0.0,0.08085808580858085,0.0016501650165016502,0.0033003300330033004,0.02145214521452145,0.00825082508250825,0.5,0.018151815181518153,0.06105610561056106,0.0165016501650165,0.022688274547187796,0.24785510009532888,0.18932316491897044,0.057755775577557754,0.7521448999046711,0.003050524308865586,0.09735973597359736,0.134604385128694,Андреев,Бездна
0.18209876543209877,0.12431243124312431,0.018518518518518517,0.06790123456790123,0.3549382716049383,0.08003300330033003,0.14053905390539054,0.08965896589658966,0.006172839506172839,0.006172839506172839,0.006172839506172839,0.10185185185185185,0.0,0.024691358024691357,0.006172839506172839,0.0,0.5,0.009259259259259259,0.10802469135802469,0.006172839506172839,0.017876787678767877,0.23157315731573158,0.18811881188118812,0.033950617283950615,0.7684268426842684,0.011001100110011002,0.08641975308641975,0.1366886688668867,Андреев,Большой шлем
0.2523148148148148,0.10702166536152441,0.009259259259259259,0.03009259259259259,0.3194444444444444,0.061341686243800576,0.14643696162881753,0.08039676324719394,0.04398148148148148,0.0,0.004629629629629629,0.07407407407407407,0.0023148148148148147,0.006944444444444444,0.009259259259259259,0.0,0.5,0.011574074074074073,0.04398148148148148,0.023148148148148147,0.020099190811798485,0.24119028974158183,0.1892456277734273,0.037037037037037035,0.7588097102584181,0.006525711302531976,0.10416666666666667,0.14043330723048814,Андреев,В подвале
0.15202702702702703,0.11817553559087768,0.010135135135135136,0.057432432432432436,0.2719594594594595,0.06588343699608386,0.14351531905090992,0.08868924211011288,0.02364864864864865,0.010135135135135136,0.006756756756756757,0.10641891891891891,0.0033783783783783786,0.011824324324324325,0.018581081081081082,0.010135135135135136,0.4983108108108108,0.013513513513513514,0.02195945945945946,0.02195945945945946,0.014973508408200876,0.2414190278737618,0.19096982262151577,0.04222972972972973,0.7585809721262382,0.0055286800276434,0.08277027027027027,0.14075097903708822,Андреев,В Сабурове
0.1540983606557377,0.119102416570771,0.009836065573770493,0.027868852459016394,0.27704918032786885,0.08093594169543536,0.1411584196394323,0.08496355964710395,0.036065573770491806,0.004918032786885246,0.00819672131147541,0.08524590163934426,0.0,0.01639344262295082,0.022950819672131147,0.014754098360655738,0.49836065573770494,0.013114754098360656,0.047540983606557376,0.01639344262295082,0.019370924434215574,0.23494438051400077,0.19485999232834675,0.047540983606557376,0.7650556194859992,0.00728807057920982,0.09672131147540984,0.13195243574990412,Андреев,В темную даль
0.2209737827715356,0.1259131929522991,0.00749063670411985,0.04681647940074907,0.28651685393258425,0.07047700902449505,0.1407391491190374,0.09411259131929522,0.05805243445692884,0.0018726591760299626,0.00749063670411985,0.13295880149812733,0.0018726591760299626,0.018726591760299626,0.03745318352059925,0.011235955056179775,0.5,0.011235955056179775,0.03932584269662921,0.0018726591760299626,0.013966480446927373,0.23657069187795446,0.19230769230769232,0.04868913857677903,0.7634293081220456,0.0058014611087236784,0.09925093632958802,0.13880532874946283,Андреев,Валя
0.20967741935483872,0.1172069825436409,0.004032258064516129,0.028225806451612902,0.375,0.057356608478802994,0.15336658354114713,0.0968412302576891,0.020161290322580645,0.0,0.0,0.14112903225806453,0.0,0.024193548387096774,0.008064516129032258,0.0,0.5,0.012096774193548387,0.0967741935483871,0.008064516129032258,0.016209476309226933,0.24147963424771404,0.18952618453865336,0.05241935483870968,0.758520365752286,0.003740648379052369,0.13306451612903225,0.1546134663341646,Андреев,Друг
0.2607260726072607,0.1118353344768439,0.026402640264026403,0.037953795379537955,0.30363036303630364,0.06929674099485421,0.13379073756432247,0.07855917667238423,0.026402640264026403,0.0033003300330033004,0.0049504950495049506,0.12706270627062707,0.006600660066006601,0.019801980198019802,0.019801980198019802,0.01485148514851485,0.5,0.026402640264026403,0.057755775577557754,0.018151815181518153,0.018867924528301886,0.23773584905660378,0.19331046312178388,0.0462046204620462,0.7622641509433963,0.004631217838765009,0.0924092409240924,0.1267581475128645,Андреев,Иностранец
