AdjTurnover,AgreementPB,AppealConstruction,ComplicatedByApplication,ComplicatedByHomogeneous,ContiguityPB,ControlPB,CoordinationPB,InsertConstruction,InterjectionConstruction,IntroConstruction,Nominative,NotSeparatedSentences,Vocative,advphr,comphr,nomphr,participle,simlphr,syntaxNonFreePhrases,verbalAdverb,verbphr,Author,Novel
0.4,0.17450365726227796,0.03,0.09,0.23,0.0522466039707419,0.11947056774642982,0.0794148380355277,0.065,0.0,0.035,0.0,0.01,0.0,0.01079763148728666,0.22326715430163707,0.1553465691396726,0.065,0.776732845698363,0.02821316614420063,0.24,0.10762800417972831,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.525,0.1632991973429283,0.03,0.04,0.345,0.06172156102961528,0.11347910323830612,0.07832825906448934,0.11,0.0,0.03,0.0,0.005,0.025,0.012731801826736784,0.2275117630777747,0.1760309991696651,0.08,0.7724882369222253,0.017437032936617768,0.265,0.10268474951563797,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.345,0.14887737478411053,0.015,0.05,0.23,0.06493955094991365,0.11606217616580311,0.08773747841105355,0.055,0.015,0.05,0.0,0.02,0.005,0.007253886010362694,0.22141623488773748,0.15889464594127806,0.02,0.7785837651122626,0.01865284974093264,0.205,0.10466321243523316,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.24,0.15401621223286663,0.015,0.035,0.265,0.0552689756816507,0.11901252763448784,0.08658806190125276,0.065,0.0,0.025,0.0,0.01,0.01,0.008843036109064112,0.23581429624170966,0.1709653647752395,0.025,0.7641857037582903,0.011790714812085483,0.19,0.11201179071481208,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.22,0.16754138070246266,0.0,0.06,0.26,0.05732741219216794,0.11344368187323375,0.07509083568833266,0.06,0.0,0.03,0.0,0.03,0.02,0.006055712555510699,0.23536536132418248,0.1683488090431974,0.03,0.7646346386758175,0.024626564392410174,0.18,0.11425111021396851,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.155,0.12039957939011567,0.01,0.03,0.255,0.05573080967402734,0.11829652996845426,0.09253417455310199,0.065,0.0,0.02,0.0,0.04,0.0,0.011041009463722398,0.2245005257623554,0.15825446898002102,0.03,0.7754994742376445,0.006834910620399579,0.08,0.12092534174553102,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.21,0.1410871302957634,0.015,0.05,0.225,0.06314948041566747,0.12629896083133493,0.09152677857713828,0.06,0.0,0.025,0.0,0.01,0.01,0.009592326139088728,0.23061550759392485,0.1606714628297362,0.03,0.7693844924060751,0.01079136690647482,0.175,0.11550759392486011,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.39,0.17760106030483763,0.015,0.05,0.255,0.058979456593770706,0.10768721007289596,0.08151093439363817,0.08,0.0,0.03,0.0,0.005,0.025,0.00927766732935719,0.23161033797216699,0.17992047713717693,0.035,0.768389662027833,0.020874751491053677,0.21,0.09940357852882704,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.255,0.1617532971295578,0.025,0.095,0.245,0.051978277734678044,0.11714507370054306,0.08107059736229635,0.065,0.0,0.045,0.0,0.0,0.02,0.008921644685802949,0.2265321955003879,0.17571761055081458,0.06,0.773467804499612,0.0252133436772692,0.13,0.10938712179984485,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.115,0.13902308105206657,0.03,0.07,0.13,0.05958132045088567,0.1111111111111111,0.10305958132045089,0.06,0.005,0.03,0.0,0.01,0.035,0.00644122383252818,0.214170692431562,0.14814814814814814,0.0,0.785829307568438,0.015566290928609769,0.06,0.11808910359634997,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.25,0.16518847006651885,0.035,0.065,0.3,0.051736881005173686,0.11788617886178862,0.08536585365853659,0.08,0.0,0.01,0.0,0.0,0.02,0.009238728750923873,0.23170731707317074,0.18070953436807094,0.035,0.7682926829268293,0.01662971175166297,0.135,0.11382113821138211,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.265,0.17661346287300486,0.01,0.07,0.275,0.0527411519777932,0.10895211658570438,0.07113115891741846,0.115,0.005,0.03,0.0,0.02,0.01,0.010062456627342124,0.22623178348369188,0.17591950034698126,0.055,0.7737682165163081,0.028452463566967384,0.185,0.10340041637751561,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.075,0.12596221133659902,0.0,0.015,0.125,0.052484254723582924,0.11966410076976906,0.09517144856543037,0.04,0.0,0.02,0.0,0.02,0.0,0.010496850944716585,0.2218334499650105,0.15605318404478657,0.0,0.7781665500349895,0.006298110566829951,0.045,0.11476557032890133,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.325,0.1598946576373213,0.005,0.065,0.275,0.06132430398796087,0.1143717080511663,0.08690744920993228,0.05,0.01,0.025,0.0,0.005,0.005,0.012791572610985704,0.2234762979683973,0.17569601203912716,0.025,0.7765237020316027,0.012415349887133182,0.125,0.10458991723100075,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.355,0.1826992103374013,0.0,0.045,0.26,0.05994256999282125,0.11521895190236899,0.08004307250538406,0.055,0.005,0.03,0.0,0.015,0.015,0.01148600143575018,0.23151471643933955,0.16941852117731515,0.085,0.7684852835606605,0.019023689877961235,0.235,0.11270638908829864,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.17,0.18250377073906485,0.0,0.04,0.235,0.049773755656108594,0.10608345902463549,0.08094519859225742,0.055,0.0,0.015,0.0,0.01,0.005,0.00904977375565611,0.23227752639517346,0.18652589240824535,0.02,0.7677224736048266,0.011563599798893917,0.07,0.10105580693815988,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.24,0.16679245283018868,0.015,0.05,0.265,0.06301886792452831,0.12566037735849056,0.07622641509433963,0.085,0.0,0.025,0.0,0.005,0.015,0.011320754716981131,0.2339622641509434,0.17962264150943397,0.04,0.7660377358490567,0.016981132075471698,0.13,0.11320754716981132,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.155,0.14615384615384616,0.01,0.04,0.2,0.05339366515837104,0.13167420814479638,0.07963800904977375,0.055,0.01,0.015,0.0,0.01,0.025,0.00904977375565611,0.2257918552036199,0.151131221719457,0.02,0.7742081447963801,0.03665158371040724,0.125,0.11357466063348416,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.33,0.1642882004872955,0.01,0.03,0.24,0.050469892098851374,0.11695092238078664,0.07831534980856247,0.12,0.0,0.035,0.0,0.02,0.005,0.007657500870170553,0.2272885485555169,0.1802993386703794,0.06,0.7727114514444832,0.016011138183083886,0.195,0.1054646710755308,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.155,0.17631276351092373,0.01,0.045,0.29,0.05940973553085473,0.1238022230739747,0.08279034112686853,0.05,0.0,0.025,0.0,0.01,0.005,0.009198926791874281,0.24147182828669989,0.1870448447681104,0.03,0.7585281717133001,0.014948256036795707,0.155,0.12686853200459947,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.21,0.17462121212121212,0.0,0.03,0.22,0.05568181818181818,0.12045454545454545,0.08712121212121213,0.07,0.0,0.01,0.0,0.005,0.025,0.005681818181818182,0.2390151515151515,0.17575757575757575,0.065,0.7609848484848485,0.01893939393939394,0.135,0.1125,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.295,0.1596607669616519,0.02,0.03,0.225,0.049778761061946904,0.12057522123893805,0.07743362831858407,0.11,0.005,0.035,0.0,0.02,0.005,0.00663716814159292,0.22603244837758113,0.17699115044247787,0.06,0.7739675516224189,0.015855457227138645,0.195,0.10988200589970501,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.11,0.13565891472868216,0.0,0.055,0.245,0.0625,0.11482558139534883,0.09253875968992248,0.085,0.0,0.03,0.0,0.015,0.005,0.014050387596899225,0.2320736434108527,0.16327519379844962,0.035,0.7679263565891473,0.007267441860465116,0.13,0.13178294573643412,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.335,0.17568071615069003,0.005,0.04,0.295,0.0660201417381574,0.09921671018276762,0.08093994778067885,0.045,0.005,0.025,0.0,0.005,0.005,0.013800820589332338,0.23573293547183888,0.17045878403580753,0.065,0.7642670645281612,0.011562849682954122,0.175,0.10891458411040657,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.415,0.19333564734467198,0.005,0.05,0.245,0.05067684831655675,0.1176674765706352,0.06768483165567511,0.08,0.005,0.055,0.0,0.0,0.025,0.006942034015966678,0.2342936480388754,0.17702186740715029,0.05,0.7657063519611246,0.024297119055883373,0.18,0.11246095105866019,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.35,0.1877285656237302,0.0,0.06,0.25,0.05282405526208858,0.10930516050386022,0.08004876066639577,0.06,0.0,0.03,0.0,0.0,0.02,0.008533116619260463,0.22673709874034945,0.18203982121088988,0.06,0.7732629012596506,0.015847216578626575,0.1,0.102803738317757,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.33,0.18243754731264195,0.0,0.045,0.22,0.05488266464799394,0.11922785768357305,0.0813777441332324,0.08,0.005,0.025,0.0,0.015,0.02,0.010598031794095382,0.22861468584405753,0.17259651778955337,0.06,0.7713853141559425,0.01703255109765329,0.22,0.1161998485995458,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.125,0.12751677852348994,0.02,0.03,0.205,0.0800575263662512,0.10450623202301054,0.09395973154362416,0.035,0.005,0.03,0.0,0.01,0.01,0.01102588686481304,0.21236816874400766,0.12847555129434324,0.01,0.7876318312559923,0.03307766059443912,0.075,0.10930009587727708,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.145,0.1502918287937743,0.03,0.05,0.21,0.05885214007782101,0.11040856031128404,0.08608949416342412,0.055,0.005,0.02,0.0,0.02,0.03,0.012159533073929961,0.22519455252918288,0.15953307392996108,0.025,0.7748054474708171,0.016050583657587547,0.115,0.11867704280155641,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.11,0.15373493975903615,0.025,0.03,0.205,0.057349397590361444,0.1180722891566265,0.09156626506024096,0.09,0.0,0.02,0.0,0.02,0.025,0.00963855421686747,0.232289156626506,0.16096385542168676,0.025,0.7677108433734939,0.020240963855421686,0.1,0.11325301204819277,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.265,0.17513206013815522,0.005,0.05,0.265,0.05891913856156034,0.11824461600975213,0.08736286062576189,0.055,0.0,0.02,0.0,0.005,0.015,0.010971149939049168,0.2336448598130841,0.1694433157253149,0.035,0.7663551401869159,0.02519301097114994,0.105,0.10646078829744006,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.135,0.15213082259663033,0.01,0.015,0.2,0.06739345887016848,0.11347869177403369,0.09712586719524281,0.045,0.0,0.045,0.0,0.01,0.005,0.01288404360753221,0.22299306243805747,0.16253716551040634,0.035,0.7770069375619425,0.008919722497522299,0.12,0.11546085232903865,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.405,0.22378606615059818,0.005,0.075,0.225,0.057705840957072485,0.10872624912033779,0.07881773399014778,0.04,0.0,0.03,0.0,0.01,0.02,0.011259676284306826,0.23610133708655875,0.18754398311048556,0.05,0.7638986629134412,0.015833919774806474,0.145,0.10626319493314568,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.18,0.1652574942352037,0.005,0.06,0.29,0.05342044581091468,0.11145272867025365,0.08339738662567256,0.065,0.0,0.015,0.0,0.01,0.005,0.015757109915449655,0.23520368946963874,0.18255188316679477,0.035,0.7647963105303612,0.013451191391237509,0.195,0.1083781706379708,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.24,0.16607773851590105,0.015,0.095,0.14,0.062279151943462896,0.1068904593639576,0.09275618374558305,0.045,0.01,0.02,0.0,0.02,0.015,0.011042402826855124,0.21863957597173145,0.142226148409894,0.025,0.7813604240282686,0.036219081272084806,0.15,0.10998233215547704,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.205,0.16704374057315233,0.005,0.025,0.295,0.06334841628959276,0.11010558069381599,0.08220211161387632,0.065,0.0,0.075,0.0,0.01,0.005,0.010935143288084464,0.23453996983408748,0.17609351432880846,0.035,0.7654600301659125,0.01282051282051282,0.14,0.11425339366515837,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.19,0.15885416666666666,0.005,0.05,0.215,0.055989583333333336,0.11762152777777778,0.0859375,0.065,0.01,0.04,0.0,0.005,0.005,0.009982638888888888,0.22569444444444445,0.1762152777777778,0.025,0.7743055555555556,0.009982638888888888,0.115,0.11284722222222222,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.185,0.16201395812562314,0.015,0.03,0.22,0.054835493519441676,0.10019940179461616,0.08873379860418744,0.095,0.0,0.015,0.0,0.03,0.02,0.012462612163509471,0.22681954137587237,0.17048853439680958,0.015,0.7731804586241277,0.01296111665004985,0.105,0.10568295114656032,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
0.285,0.16522423288749016,0.03,0.035,0.235,0.05861526357199056,0.12313139260424863,0.08457907159716758,0.06,0.005,0.03,0.0,0.02,0.025,0.008261211644374508,0.22344610542879623,0.15145554681353265,0.05,0.7765538945712038,0.029110936270653028,0.16,0.11014948859166011,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.46,0.15646828723107012,0.01,0.045,0.285,0.07795473595976529,0.1173512154233026,0.08941044984632579,0.075,0.0,0.065,0.0,0.005,0.04,0.013690975132718636,0.22687901648505168,0.16596814752724226,0.08,0.7731209835149483,0.014249790444258172,0.315,0.10868957809443978,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.205,0.14942069516580103,0.015,0.045,0.24,0.05713144226927687,0.12345185777067519,0.08589692369157012,0.07,0.0,0.01,0.0,0.015,0.005,0.010787055533359968,0.22413104274870155,0.1558130243707551,0.035,0.7758689572512985,0.019176987614862164,0.135,0.12465041949660408,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.29,0.20172043010752688,0.005,0.05,0.195,0.05978494623655914,0.11053763440860215,0.07354838709677419,0.035,0.005,0.02,0.0,0.045,0.015,0.005161290322580645,0.23655913978494625,0.17806451612903226,0.045,0.7634408602150538,0.011612903225806452,0.105,0.10408602150537634,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.175,0.1388888888888889,0.035,0.045,0.175,0.07012750455373407,0.11794171220400729,0.09836065573770492,0.055,0.0,0.03,0.0,0.02,0.015,0.009562841530054645,0.21584699453551912,0.1407103825136612,0.03,0.7841530054644809,0.020491803278688523,0.145,0.11384335154826958,Charles Dickens,The Life And Adventures Of Nicholas Nickleby
0.435,0.18453188602442333,0.015,0.065,0.265,0.04748982360922659,0.11092265943012211,0.07598371777476255,0.055,0.0,0.025,0.0,0.0,0.035,0.0101763907734057,0.23066485753052918,0.1824966078697422,0.045,0.7693351424694709,0.020013568521031207,0.245,0.09735413839891452,Charles Dickens,Barnaby Rudge  A Tale Of The Riots Of Eighty
