AdjTurnover,AgreementPB,AppealConstruction,ComplicatedByApplication,ComplicatedByHomogeneous,ContiguityPB,ControlPB,CoordinationPB,DefinetelyPersonal,Genitive,Infinitive,InsertConstruction,InterjectionConstruction,IntroConstruction,Nominative,NotSeparatedSentences,SingleCompose,UnPersonal,UndefinetelyPersonal,Vocative,advphr,comphr,nomphr,participle,simlphr,syntaxNonFreePhrases,verbalAdverb,verbphr,Author,Novel
0.17,0.0890223921354451,0.03,0.02,0.28,0.07154560349535773,0.156198798470781,0.0922992900054615,0.07,0.0,0.005,0.175,0.0,0.035,0.04,0.005,0.5,0.01,0.05,0.005,0.009284543965046422,0.23156744948115784,0.1687602403058438,0.05,0.7684325505188422,0.006007646095030038,0.08,0.1594756963407974,Андреев,Ангелочек
0.18023255813953487,0.12941961307538358,0.011627906976744186,0.00872093023255814,0.3023255813953488,0.07271514342895263,0.13175450300200134,0.08839226150767178,0.061046511627906974,0.0029069767441860465,0.005813953488372093,0.14244186046511628,0.0,0.029069767441860465,0.02616279069767442,0.0029069767441860465,0.5,0.02616279069767442,0.06686046511627906,0.0029069767441860465,0.017678452301534357,0.23282188125416944,0.19079386257505004,0.06395348837209303,0.7671781187458305,0.003002001334222815,0.06395348837209303,0.14609739826551035,Андреев,Ангелочек
0.24866310160427807,0.1524163568773234,0.0213903743315508,0.029411764705882353,0.2807486631016043,0.07434944237918216,0.14374225526641884,0.06722428748451054,0.0374331550802139,0.0053475935828877,0.0053475935828877,0.10962566844919786,0.0,0.013368983957219251,0.053475935828877004,0.0053475935828877,0.5,0.01871657754010695,0.053475935828877004,0.0053475935828877,0.01703841387856258,0.24504337050805453,0.20384138785625774,0.08021390374331551,0.7549566294919455,0.006505576208178439,0.09090909090909091,0.13042131350681538,Андреев,Баргамот и Гараська
0.49,0.15093387178192832,0.01,0.01,0.35,0.06814740030287733,0.10853104492680464,0.07521453811206462,0.05,0.0,0.0,0.135,0.0,0.015,0.04,0.01,0.52,0.01,0.1,0.005,0.020696617869762745,0.25037859666834933,0.2054517920242302,0.075,0.7496214033316507,0.001514386673397274,0.085,0.12569409389197375,Андреев,Бездна
0.20810810810810812,0.09895513214505225,0.008108108108108109,0.005405405405405406,0.33513513513513515,0.08236017209588199,0.12200368776889982,0.08912108174554395,0.032432432432432434,0.002702702702702703,0.0,0.06756756756756757,0.0,0.016216216216216217,0.024324324324324326,0.005405405405405406,0.5,0.021621621621621623,0.04864864864864865,0.005405405405405406,0.022741241548862937,0.24031960663798402,0.1727105101413645,0.03783783783783784,0.759680393362016,0.0027658266748617085,0.12972972972972974,0.15027658266748617,Андреев,Бездна
0.178125,0.1263448275862069,0.015625,0.053125,0.378125,0.08303448275862069,0.1343448275862069,0.09048275862068965,0.003125,0.00625,0.00625,0.115625,0.0,0.021875,0.00625,0.003125,0.5,0.009375,0.115625,0.0,0.01820689655172414,0.22537931034482758,0.18124137931034484,0.059375,0.7746206896551724,0.010758620689655173,0.075,0.14179310344827586,Андреев,Большой шлем
0.33,0.11234515164459632,0.005,0.02,0.4,0.06791969243912858,0.14651858180264843,0.07817172148654421,0.02,0.005,0.01,0.095,0.0,0.02,0.025,0.0,0.5,0.005,0.055,0.005,0.01708671507902606,0.23451516445963264,0.19137120888509185,0.065,0.7654848355403674,0.008116189662537377,0.13,0.14651858180264843,Андреев,В подвале
0.14485981308411214,0.0942622950819672,0.014018691588785047,0.0,0.27102803738317754,0.06557377049180328,0.12158469945355191,0.08265027322404371,0.0794392523364486,0.004672897196261682,0.0,0.09345794392523364,0.0,0.014018691588785047,0.037383177570093455,0.018691588785046728,0.5,0.014018691588785047,0.04205607476635514,0.0,0.017759562841530054,0.2260928961748634,0.1762295081967213,0.03271028037383177,0.7739071038251366,0.0020491803278688526,0.08878504672897196,0.14754098360655737,Андреев,В подвале
0.225,0.13435474366529168,0.015,0.065,0.29,0.07542722451384797,0.14496169711255155,0.08308780200353565,0.05,0.005,0.0,0.07,0.0,0.0,0.01,0.0,0.5,0.025,0.03,0.01,0.019446081319976428,0.23512080141426045,0.19563936358279316,0.075,0.7648791985857395,0.007071302298173247,0.11,0.13553329404832057,Андреев,В Сабурове
0.10621761658031088,0.10796324655436447,0.018134715025906734,0.02072538860103627,0.25906735751295334,0.07274119448698316,0.1332312404287902,0.09188361408882083,0.04922279792746114,0.0,0.012953367875647668,0.10362694300518134,0.0,0.007772020725388601,0.02072538860103627,0.0,0.5,0.012953367875647668,0.023316062176165803,0.0025906735751295338,0.014165390505359877,0.23621745788667686,0.17572741194486982,0.02849740932642487,0.7637825421133231,0.006508422664624809,0.08549222797927461,0.15658499234303216,Андреев,В Сабурове
