AdjTurnover,AgreementPB,AppealConstruction,ComplicatedByApplication,ComplicatedByHomogeneous,ContiguityPB,ControlPB,CoordinationPB,InsertConstruction,InterjectionConstruction,IntroConstruction,Nominative,NotSeparatedSentences,Vocative,advphr,comphr,nomphr,participle,simlphr,syntaxNonFreePhrases,verbalAdverb,verbphr,Author,Novel
0.05,0.19876543209876543,0.01,0.045,0.14,0.06111111111111111,0.10679012345679012,0.08641975308641975,0.02,0.0,0.01,0.0,0.005,0.025,0.011111111111111112,0.2222222222222222,0.15246913580246912,0.005,0.7777777777777778,0.037037037037037035,0.015,0.09938271604938272,Agatha Christie,And Then There Were None
0.025,0.18982229402261713,0.005,0.04,0.11,0.07027463651050081,0.08319870759289176,0.09935379644588045,0.035,0.005,0.01,0.0,0.0,0.03,0.011308562197092083,0.2245557350565428,0.17205169628432956,0.005,0.7754442649434572,0.03796445880452343,0.0,0.09935379644588045,Agatha Christie,And Then There Were None
0.025,0.17831541218637992,0.0,0.015,0.13,0.06541218637992832,0.09767025089605735,0.0931899641577061,0.015,0.0,0.005,0.0,0.0,0.025,0.007168458781362007,0.2302867383512545,0.1639784946236559,0.005,0.7697132616487455,0.034050179211469536,0.0,0.10663082437275985,Agatha Christie,And Then There Were None
0.025,0.16520210896309315,0.0,0.03,0.075,0.06063268892794376,0.0913884007029877,0.11423550087873462,0.025,0.0,0.005,0.0,0.0,0.025,0.008787346221441126,0.22495606326889278,0.15026362038664323,0.01,0.7750439367311072,0.023725834797891036,0.005,0.11423550087873462,Agatha Christie,And Then There Were None
0.02,0.2086038961038961,0.0,0.035,0.1,0.0633116883116883,0.09253246753246754,0.09740259740259741,0.02,0.0,0.0,0.0,0.0,0.02,0.008116883116883116,0.23457792207792208,0.1737012987012987,0.005,0.765422077922078,0.036525974025974024,0.005,0.10714285714285714,Agatha Christie,And Then There Were None
0.01,0.20316622691292877,0.005,0.045,0.075,0.0633245382585752,0.09674582233948989,0.10642040457343888,0.045,0.0,0.015,0.0,0.0,0.02,0.012313104661389622,0.21723834652594548,0.1741424802110818,0.0,0.7827616534740546,0.027264731750219876,0.005,0.10378188214599825,Agatha Christie,And Then There Were None
0.015,0.19408945686900958,0.0,0.04,0.145,0.06230031948881789,0.0926517571884984,0.10942492012779553,0.02,0.0,0.005,0.0,0.005,0.015,0.009584664536741214,0.22044728434504793,0.17092651757188498,0.005,0.7795527156549521,0.029552715654952075,0.015,0.11661341853035144,Agatha Christie,And Then There Were None
0.025,0.18048780487804877,0.005,0.03,0.075,0.045853658536585365,0.09170731707317073,0.10926829268292683,0.025,0.0,0.01,0.0,0.0,0.01,0.00878048780487805,0.22829268292682928,0.16682926829268294,0.005,0.7717073170731708,0.03121951219512195,0.0,0.1073170731707317,Agatha Christie,And Then There Were None
0.035,0.1873373807458803,0.005,0.05,0.1,0.045099739809193407,0.09366869037294015,0.11274934952298352,0.01,0.0,0.01,0.0,0.005,0.035,0.004336513443191674,0.23764093668690373,0.15611448395490027,0.0,0.7623590633130962,0.055507372072853424,0.015,0.10147441457068516,Agatha Christie,And Then There Were None
0.005,0.16129032258064516,0.0,0.035,0.075,0.06256109481915934,0.11143695014662756,0.12121212121212122,0.035,0.0,0.02,0.0,0.005,0.03,0.007820136852394917,0.2179863147605083,0.1466275659824047,0.005,0.7820136852394917,0.02541544477028348,0.005,0.1241446725317693,Agatha Christie,And Then There Were None
