AdjTurnover,AgreementPB,AppealConstruction,ComplicatedByApplication,ComplicatedByHomogeneous,ContiguityPB,ControlPB,CoordinationPB,InsertConstruction,InterjectionConstruction,IntroConstruction,Nominative,NotSeparatedSentences,Vocative,advphr,comphr,nomphr,participle,simlphr,syntaxNonFreePhrases,verbalAdverb,verbphr,Author,Novel
0.03125,0.18466353677621283,0.00375,0.0325,0.11375,0.06416275430359937,0.09565727699530517,0.09722222222222222,0.02375,0.00125,0.0075,0.0,0.00125,0.02625,0.009780907668231613,0.2251564945226917,0.15923317683881064,0.00625,0.7748435054773083,0.033646322378716745,0.005,0.10426447574334899,Agatha Christie,And Then There Were None
0.0175,0.19715884631941455,0.0025,0.0375,0.09875,0.05919070167886354,0.09341368919500646,0.10546706844597503,0.0275,0.0,0.0075,0.0,0.00125,0.01625,0.009685751183814033,0.22513990529487732,0.17154541541110632,0.00375,0.7748600947051227,0.031209642703400774,0.00625,0.10891089108910891,Agatha Christie,And Then There Were None
0.01375,0.15853373803408827,0.0025,0.03375,0.0875,0.0520663086621527,0.1069343917814616,0.11744104599579734,0.01625,0.00125,0.01,0.0,0.00375,0.0375,0.007237917347653514,0.22577632500583703,0.14639271538641138,0.00125,0.774223674994163,0.03852439878589774,0.0075,0.11627363997198226,Agatha Christie,And Then There Were None
0.00875,0.1572224802601022,0.0,0.02875,0.08125,0.06270320483046911,0.09986065954482118,0.11286576869484441,0.025,0.00125,0.005,0.0,0.00375,0.0125,0.010218300046446818,0.2227124941941477,0.1641895030190432,0.0,0.7772875058058523,0.026474686483975846,0.0075,0.11402693915466791,Agatha Christie,And Then There Were None
0.00875,0.13981390793339862,0.0,0.02875,0.06375,0.06586679725759059,0.09990205680705191,0.11214495592556317,0.01875,0.0,0.00625,0.0,0.00125,0.01875,0.01248775710088149,0.21106758080313417,0.1491185112634672,0.0,0.7889324191968659,0.02497551420176298,0.0025,0.1182664054848188,Agatha Christie,And Then There Were None
0.01,0.13547076089410703,0.0025,0.02875,0.0725,0.06750959584556333,0.09821630164822759,0.12395574621810793,0.02125,0.0025,0.01,0.0,0.0,0.01375,0.009708737864077669,0.21381801761119892,0.14811469857755702,0.0,0.7861819823888011,0.027094152178821405,0.0075,0.11650485436893204,Agatha Christie,And Then There Were None
0.00875,0.1377840909090909,0.00375,0.0225,0.07625,0.07339015151515152,0.09493371212121213,0.1268939393939394,0.0225,0.0,0.005,0.0,0.0025,0.01625,0.01278409090909091,0.2178030303030303,0.1434659090909091,0.0025,0.7821969696969697,0.021780303030303032,0.00375,0.12097537878787878,Agatha Christie,And Then There Were None
0.00625,0.15679233991621783,0.0025,0.02,0.1,0.06024336724516258,0.10552563335328147,0.12507480550568523,0.0225,0.00125,0.00625,0.0,0.01125,0.00875,0.008378216636744464,0.22601236784360662,0.15180530620386995,0.0,0.7739876321563933,0.028326351486136048,0.0075,0.12288051067225214,Agatha Christie,And Then There Were None
0.00625,0.14461472048348803,0.005,0.01875,0.0975,0.058493416792575005,0.10748974746384632,0.12454133390891431,0.015,0.0,0.005,0.0,0.00625,0.0125,0.009928771854090222,0.22318152385063675,0.15087416360889272,0.0025,0.7768184761493633,0.028491258363911073,0.0075,0.12173537664580186,Agatha Christie,And Then There Were None
0.005,0.14466421343146274,0.00125,0.0325,0.075,0.06117755289788408,0.10211591536338546,0.11200551977920883,0.0325,0.0,0.01,0.0,0.00125,0.0325,0.0078196872125115,0.21205151793928242,0.14604415823367065,0.0025,0.7879484820607175,0.03035878564857406,0.0075,0.11476540938362466,Agatha Christie,And Then There Were None
0.02,0.15862220272049143,0.00125,0.01875,0.085,0.05748135146994296,0.09806932865291795,0.1138657305835893,0.02625,0.00375,0.01125,0.0,0.00125,0.00625,0.009653356735410267,0.21741992101799035,0.16476524791575253,0.005,0.7825800789820097,0.021939447125932425,0.005,0.112988152698552,Agatha Christie,And Then There Were None
0.00875,0.14867517173699707,0.00125,0.01875,0.065,0.07580961727183513,0.09838076545632973,0.11506378802747792,0.01,0.0,0.005,0.0,0.0025,0.02125,0.014965652600588812,0.22006869479882238,0.14573110893032384,0.0,0.7799313052011776,0.0218351324828263,0.0025,0.1211972522080471,Agatha Christie,And Then There Were None
0.0075,0.11962272831838049,0.0,0.01125,0.065,0.07246376811594203,0.10236945019553716,0.13365539452495975,0.025,0.0025,0.00875,0.0,0.0025,0.0125,0.010121923165401427,0.21463077984817117,0.13020473890039108,0.0,0.7853692201518289,0.011272141706924315,0.005,0.1276742581090407,Agatha Christie,And Then There Were None
0.01,0.1398176291793313,0.00125,0.02125,0.07625,0.06336216974514847,0.09539396773439326,0.12274959083469722,0.02875,0.0,0.00375,0.0,0.0025,0.005,0.011924245966799158,0.2148702361468319,0.14285714285714285,0.00125,0.7851297638531681,0.019406125789104514,0.0025,0.11526771101239186,Agatha Christie,And Then There Were None
0.02040816326530612,0.2,0.0,0.02040816326530612,0.15306122448979592,0.03888888888888889,0.12222222222222222,0.10555555555555556,0.04081632653061224,0.0,0.01020408163265306,0.0,0.01020408163265306,0.01020408163265306,0.0125,0.2375,0.18472222222222223,0.02040816326530612,0.7625,0.013888888888888888,0.01020408163265306,0.11527777777777778,Agatha Christie,And Then There Were None
0.03375,0.1602188354826104,0.0,0.0275,0.115,0.06232903477921063,0.10590074247753029,0.1047284095349746,0.025,0.0,0.01,0.0,0.00875,0.01,0.008401719421649082,0.2207893708479875,0.16197733489644392,0.00375,0.7792106291520126,0.017780382962094568,0.015,0.10824540836264165,Agatha Christie,The Murder on the Links
0.035,0.1566068515497553,0.00125,0.04,0.10875,0.05301794453507341,0.10889070146818923,0.10338499184339314,0.0225,0.00125,0.00375,0.0,0.00875,0.01875,0.010399673735725938,0.21431484502446982,0.15599510603588906,0.00375,0.7856851549755302,0.025489396411092987,0.02,0.10970636215334421,Agatha Christie,The Murder on the Links
0.03125,0.1673254281949934,0.00125,0.0275,0.12125,0.055900621118012424,0.10822510822510822,0.10333145115753811,0.0225,0.005,0.0125,0.0,0.00625,0.0125,0.01204592508940335,0.22811970638057594,0.1629964238659891,0.00125,0.771880293619424,0.021268586485977792,0.01125,0.1121776773950687,Agatha Christie,The Murder on the Links
0.02375,0.16654624277456648,0.00375,0.025,0.1175,0.05726156069364162,0.10422687861271676,0.11253612716763006,0.0225,0.0,0.005,0.0,0.005,0.0125,0.010296242774566474,0.2221820809248555,0.1623916184971098,0.005,0.7778179190751445,0.016979768786127166,0.01875,0.10910404624277456,Agatha Christie,The Murder on the Links
0.01875,0.135101789019124,0.00375,0.0175,0.0975,0.06518609911577215,0.10446226609089039,0.11289327575570636,0.0275,0.0,0.00375,0.0,0.00625,0.00875,0.010692987867571458,0.21714990746452806,0.15073000205634382,0.00125,0.7828500925354719,0.016039481801357187,0.015,0.1112482006991569,Agatha Christie,The Murder on the Links
0.02,0.16037934668071654,0.00375,0.03125,0.08625,0.0642781875658588,0.10558482613277134,0.10600632244467861,0.03,0.0,0.00875,0.0,0.0075,0.02,0.012434141201264489,0.21981032665964173,0.14478398314014754,0.00375,0.7801896733403583,0.027186512118018966,0.0175,0.11001053740779768,Agatha Christie,The Murder on the Links
0.02125,0.14734811957569913,0.00375,0.04125,0.09625,0.05785920925747348,0.10703953712632594,0.1008678881388621,0.0275,0.0,0.0175,0.0,0.00625,0.0175,0.009643201542912247,0.21986499517839922,0.15429122468659595,0.00125,0.7801350048216008,0.026808100289296047,0.0225,0.10935390549662488,Agatha Christie,The Murder on the Links
0.03125,0.14610262436349392,0.0,0.0225,0.1175,0.06560908734821778,0.11006658832745789,0.11026243634939287,0.02875,0.0025,0.00625,0.0,0.0025,0.0125,0.010771641206423816,0.21934978456717588,0.1508029768899334,0.0025,0.7806502154328241,0.01527614571092832,0.03,0.12103407755581669,Agatha Christie,The Murder on the Links
0.0125,0.1412662404619509,0.00125,0.02125,0.10625,0.06372447927407712,0.10868220251598268,0.1088884306042483,0.02125,0.0,0.015,0.0,0.0075,0.01375,0.012373685295937306,0.22025159826768406,0.15199010105176325,0.00625,0.779748401732316,0.011961229119406063,0.01,0.11610641369354506,Agatha Christie,The Murder on the Links
0.0375,0.17253121452894438,0.00375,0.025,0.115,0.053348467650397274,0.10575104048429815,0.10594021944759743,0.01875,0.00125,0.00875,0.0,0.0025,0.03125,0.007756337495270526,0.23079833522512297,0.16590995081346954,0.005,0.7692016647748771,0.02364737041241014,0.02625,0.10556186152099886,Agatha Christie,The Murder on the Links
0.0175,0.1388512860181783,0.01,0.02125,0.11875,0.05221427190098627,0.11757880487333204,0.11042351576097467,0.01875,0.0,0.00625,0.0,0.00125,0.01875,0.009862695803519629,0.2241345967897892,0.14233223747824406,0.00125,0.7758654032102108,0.023399729259330884,0.0125,0.1210597563333978,Agatha Christie,The Murder on the Links
0.02375,0.158123370981755,0.00125,0.03625,0.12875,0.05560382276281494,0.11468288444830582,0.10095569070373588,0.02875,0.0,0.0075,0.0,0.005,0.0275,0.010773240660295395,0.22675933970460468,0.15621198957428323,0.01375,0.7732406602953953,0.02675933970460469,0.0225,0.11346655082536924,Agatha Christie,The Murder on the Links
0.02125,0.1276440554339898,0.0,0.01375,0.14375,0.0700218818380744,0.12272064186725018,0.11177972283005105,0.02,0.0,0.0125,0.0,0.01,0.01375,0.011852662290299052,0.2200948212983224,0.14423778264040846,0.005,0.7799051787016776,0.017323121808898615,0.0225,0.12272064186725018,Agatha Christie,The Murder on the Links
0.02375,0.1393854187587869,0.0025,0.03,0.1025,0.05462944366338622,0.11126732275557341,0.11568588069893553,0.035,0.00125,0.00875,0.0,0.0075,0.01625,0.007832898172323759,0.22313717613978712,0.15003012653143202,0.0025,0.7768628238602129,0.02289616388833099,0.01375,0.1168909419562161,Agatha Christie,The Murder on the Links
0.016339869281045753,0.1579183490354419,0.0032679738562091504,0.032679738562091505,0.14705882352941177,0.05406011664423508,0.1094661283086586,0.10183938986092418,0.0196078431372549,0.0016339869281045752,0.013071895424836602,0.0,0.011437908496732025,0.014705882352941176,0.011440107671601614,0.23059668012561688,0.14670255720053835,0.004901960784313725,0.7694033198743832,0.026693584567070435,0.03431372549019608,0.11395244504262,Agatha Christie,The Murder on the Links
