action descriptiveness,action feature,descriptiveness,dynamism,number,pass voice,past tense,present tense,pronominal_replacement,real modality,Author,Novel
0.5894160583941606,0.3198019801980198,0.44412191582002897,0.1572002294893861,0.08708272859216255,242.54014598540144,0.8278688524590164,0.1721311475409836,0.42535446205170974,2154.875912408759,Agatha Christie,And Then There Were None
0.5200764818355641,0.2818652849740933,0.4491654021244309,0.1640012543116965,0.09104704097116845,168.78393881453155,0.8545454545454545,0.14545454545454545,0.4079065588499551,2380.7418738049714,Agatha Christie,And Then There Were None
0.42330097087378643,0.30575035063113604,0.3088803088803089,0.17950505402579298,0.09073359073359073,174.64660194174758,0.8546365914786967,0.14536340852130325,0.48763600395647877,2569.8,Agatha Christie,And Then There Were None
0.5209580838323353,0.33940182054616386,0.3362521891418564,0.17365684575389953,0.0542907180385289,154.7065868263473,0.7927461139896373,0.20725388601036268,0.49063336306868865,2449.5209580838323,Agatha Christie,And Then There Were None
0.5111561866125761,0.3559322033898305,0.3510848126232742,0.1818517152342309,0.0650887573964497,124.25963488843814,0.8090909090909091,0.19090909090909092,0.4756980351602895,1756.2028397565923,Agatha Christie,And Then There Were None
0.521072796934866,0.35836627140974964,0.43495934959349597,0.1781569965870307,0.08739837398373983,135.75478927203065,0.7540106951871658,0.24598930481283424,0.5287356321839081,2502.9789272030653,Agatha Christie,And Then There Were None
0.5884615384615385,0.3878326996197718,0.38445378151260506,0.18479033404406536,0.09243697478991596,162.46153846153845,0.7538071065989848,0.24619289340101522,0.5087719298245614,2453.1692307692306,Agatha Christie,And Then There Were None
0.44992050874403816,0.3116740088105727,0.369281045751634,0.18538166814028878,0.07189542483660132,223.15421303656598,0.7653276955602537,0.2346723044397463,0.4831081081081081,2853.1860095389507,Agatha Christie,And Then There Were None
0.4632867132867133,0.3428201811125485,0.30158730158730157,0.1857142857142857,0.1146384479717813,161.993006993007,0.7690476190476191,0.23095238095238096,0.49193548387096775,2705.2832167832166,Agatha Christie,And Then There Were None
0.4577603143418467,0.32956152758132956,0.3530534351145038,0.17954144620811283,0.04961832061068702,119.59135559921414,0.76,0.24,0.49663784822286267,2127.0176817288802,Agatha Christie,And Then There Were None
0.4745762711864407,0.31738035264483627,0.33277310924369746,0.17729549248747914,0.10924369747899161,326.18455743879474,0.8174603174603174,0.18253968253968253,0.4739168877099912,2248.9566854990585,Agatha Christie,And Then There Were None
0.6035502958579883,0.39331619537275064,0.31352459016393447,0.1873614190687361,0.0819672131147541,144.71005917159763,0.8668478260869565,0.1331521739130435,0.48900523560209425,2090.25641025641,Agatha Christie,And Then There Were None
0.477797513321492,0.3826458036984353,0.36281179138321995,0.19901025097207492,0.08616780045351473,169.86500888099465,0.7603092783505154,0.23969072164948454,0.5629335976214074,2324.0621669626994,Agatha Christie,And Then There Were None
0.5149700598802395,0.3381389252948886,0.430379746835443,0.1803455723542117,0.05485232067510548,187.812375249501,0.8342541436464088,0.16574585635359115,0.5250501002004008,2313.506986027944,Agatha Christie,And Then There Were None
0.369047619047619,0.2080536912751678,0.3135593220338983,0.16406250000000003,0.06779661016949153,68.57142857142857,0.6222222222222222,0.37777777777777777,0.41,231.42857142857142,Agatha Christie,And Then There Were None
0.5193661971830986,0.30825496342737724,0.4351585014409222,0.16809707013909433,0.036023054755043235,198.23239436619718,0.6957671957671958,0.30423280423280424,0.49782923299565845,2414.830985915493,Agatha Christie,The Murder on the Links
0.47905282331511834,0.3040462427745665,0.33858267716535434,0.17269581629443229,0.05511811023622047,142.9216757741348,0.7667560321715817,0.23324396782841822,0.4708333333333334,2599.3879781420765,Agatha Christie,The Murder on the Links
0.5188834154351395,0.31568431568431565,0.3355614973262032,0.1751509922346851,0.04144385026737968,331.51724137931035,0.7807606263982103,0.21923937360178972,0.4540145985401459,2861.5172413793102,Agatha Christie,The Murder on the Links
0.5080645161290323,0.3017241379310345,0.34864864864864864,0.16926016926016926,0.04054054054054054,348.2322580645161,0.7671232876712328,0.2328767123287671,0.47997189037245264,2893.006451612903,Agatha Christie,The Murder on the Links
0.5479204339963833,0.35689045936395764,0.3241379310344828,0.17611464968152865,0.02241379310344828,184.67088607594937,0.7525773195876289,0.24742268041237114,0.5404120443740096,2515.0415913200723,Agatha Christie,The Murder on the Links
0.5584905660377358,0.3340857787810384,0.39372822299651566,0.1693831895174177,0.05226480836236934,170.10377358490567,0.7401129943502824,0.2598870056497175,0.5,2336.6886792452833,Agatha Christie,The Murder on the Links
0.5285961871750433,0.33813747228381374,0.3738317757009346,0.17147102526002975,0.023364485981308414,215.66724436741768,0.7855361596009975,0.2144638403990025,0.5099236641221374,2731.785095320624,Agatha Christie,The Murder on the Links
0.47385103011093505,0.3318534961154273,0.3796445880452342,0.18858338314405262,0.05815831987075929,113.28684627575278,0.7220843672456576,0.27791563275434245,0.5356339084771192,2484.218700475436,Agatha Christie,The Murder on the Links
0.5506993006993007,0.3507795100222717,0.35494880546075086,0.1785825788323447,0.05802047781569966,262.79545454545456,0.8067010309278351,0.19329896907216496,0.5281803542673107,2246.477272727273,Agatha Christie,The Murder on the Links
0.472663139329806,0.2619745845552297,0.4458161865569273,0.1588235294117647,0.04252400548696845,438.1693121693122,0.8394160583941606,0.16058394160583941,0.4682713347921225,2479.8518518518517,Agatha Christie,The Murder on the Links
0.42586750788643535,0.3206650831353919,0.29950900163666117,0.18685529030356615,0.04582651391162029,146.81072555205049,0.8204488778054863,0.17955112219451372,0.533231474407945,2503.9384858044164,Agatha Christie,The Murder on the Links
0.48948948948948956,0.326,0.3306233062330623,0.17466561762391827,0.05284552845528455,319.72222222222223,0.6042654028436019,0.3957345971563981,0.49452054794520545,2592.3423423423424,Agatha Christie,The Murder on the Links
0.5197657393850659,0.38008565310492504,0.36672051696284336,0.18645918645918644,0.04361873990306947,128.46852122986823,0.7522935779816514,0.24770642201834864,0.5791978246091094,2593.458272327965,Agatha Christie,The Murder on the Links
0.4183333333333334,0.31102850061957865,0.373109243697479,0.1829268292682927,0.0453781512605042,307.03833333333336,0.7281795511221946,0.2718204488778055,0.5373250388802489,2530.991666666667,Agatha Christie,The Murder on the Links
0.46783625730994155,0.3022670025188917,0.3821892393320965,0.1734866418667569,0.03153988868274583,191.1812865497076,0.7217391304347827,0.2782608695652174,0.5009259259259259,2111.684210526316,Agatha Christie,The Murder on the Links
0.5599369085173501,0.3081597222222222,0.44672657252888315,0.16185856522849126,0.0410783055198973,305.32807570977917,0.7888888888888889,0.2111111111111111,0.4740040513166779,2988.514195583596,Agatha Christie,The Mysterious Affair at Styles
0.49065420560747663,0.325077399380805,0.39090909090909093,0.18181818181818185,0.04393939393939394,182.5109034267913,0.7990970654627539,0.20090293453724606,0.5041322314049587,2820.623052959502,Agatha Christie,The Mysterious Affair at Styles
0.5572139303482587,0.3578274760383387,0.35532233883058467,0.1752397558849172,0.05097451274362818,263.9303482587065,0.8058252427184466,0.1941747572815534,0.5266146202980838,2806.459369817579,Agatha Christie,The Mysterious Affair at Styles
0.5200729927007299,0.34009546539379476,0.3756097560975609,0.16971198513471664,0.05365853658536585,239.36131386861314,0.75,0.25,0.5153664302600472,2310.757299270073,Agatha Christie,The Mysterious Affair at Styles
0.544839255499154,0.3856287425149701,0.3791208791208791,0.18201416692331376,0.031135531135531132,215.1861252115059,0.8025316455696202,0.19746835443037974,0.5524590163934426,2521.9813874788492,Agatha Christie,The Mysterious Affair at Styles
0.5970149253731344,0.34816247582205023,0.3813813813813814,0.16666666666666657,0.06156156156156156,501.2023217247098,0.8213457076566125,0.17865429234338748,0.49430523917995445,2588.026533996683,Agatha Christie,The Mysterious Affair at Styles
0.5392491467576792,0.3495575221238938,0.43656716417910446,0.1709950393930552,0.03544776119402985,348.3378839590444,0.7160804020100503,0.28391959798994976,0.5581203627370156,2554.477815699659,Agatha Christie,The Mysterious Affair at Styles
0.634315424610052,0.40264026402640263,0.3966165413533835,0.17121661721068246,0.06203007518796992,214.83535528596187,0.7433862433862434,0.2566137566137566,0.561056105610561,2434.800693240901,Agatha Christie,The Mysterious Affair at Styles
0.5373665480427047,0.385204081632653,0.4832962138084632,0.1810567010309278,0.042316258351893093,316.14590747330965,0.7083333333333334,0.2916666666666667,0.6145922746781115,2452.266903914591,Agatha Christie,The Mysterious Affair at Styles
0.564569536423841,0.4236024844720497,0.4115044247787611,0.19065656565656566,0.033185840707964605,232.2516556291391,0.7537688442211056,0.24623115577889448,0.6048951048951049,2405.4635761589407,Agatha Christie,The Mysterious Affair at Styles
0.5533333333333333,0.37727272727272726,0.4147627416520211,0.1766264350897851,0.03690685413005273,231.35666666666665,0.7631578947368421,0.23684210526315788,0.5649847094801224,2767.3816666666667,Agatha Christie,The Mysterious Affair at Styles
0.4779969650986343,0.30230326295585414,0.2923076923076923,0.16239526860522427,0.018934911242603547,644.7101669195752,0.8503253796095445,0.14967462039045554,0.450227716330514,2559.878603945372,Agatha Christie,The Mysterious Affair at Styles
0.6378205128205128,0.42795698924731185,0.3576388888888889,0.17304492512479194,0.03819444444444445,107.65384615384615,0.861244019138756,0.13875598086124402,0.5807860262008734,1246.9903846153845,Agatha Christie,The Mysterious Affair at Styles
0.6084905660377359,0.3565505804311775,0.4318367346938776,0.1584928229665072,0.0489795918367347,894.5962264150943,0.7915993537964459,0.2084006462035541,0.5203602192638997,3154.143396226415,Anthony Trollope,Can You Forgive Her
0.5925925925925926,0.38659392049883085,0.4114077669902912,0.16623634558093348,0.06432038834951456,401.61290322580646,0.7549019607843137,0.24509803921568626,0.578300921187308,2704.1935483870966,Anthony Trollope,Can You Forgive Her
0.5671100362756953,0.3872832369942197,0.3781094527363184,0.17189773435876116,0.055970149253731345,521.8681983071342,0.631578947368421,0.3684210526315789,0.5616139585605234,2697.79322853688,Anthony Trollope,Can You Forgive Her
0.5097799511002444,0.35130581297388375,0.3795620437956204,0.1719932716568545,0.06447688564476886,430.4572127139364,0.7145790554414785,0.28542094455852157,0.5575888051668461,2890.21271393643,Anthony Trollope,Can You Forgive Her
0.5139664804469274,0.3183391003460208,0.3595397890699904,0.1646431199411332,0.04410354745925215,538.9106145251396,0.776173285198556,0.22382671480144403,0.479020979020979,3160.391061452514,Anthony Trollope,Can You Forgive Her
0.5375609756097561,0.33073229291716694,0.3857515204170287,0.16324255454690237,0.04083405734144222,738.48,0.7783094098883573,0.22169059011164274,0.5141409877585479,3260.119024390244,Anthony Trollope,Can You Forgive Her
0.5794183445190156,0.37454808387563265,0.38790406673618355,0.16397652237710933,0.03545359749739312,392.19463087248323,0.7547169811320755,0.24528301886792453,0.5625,3219.6442953020137,Anthony Trollope,Can You Forgive Her
0.5741176470588235,0.3919678714859438,0.3805418719211822,0.1646010844306739,0.06773399014778325,347.8564705882353,0.6632443531827515,0.33675564681724846,0.5992102665350444,2956.78,Anthony Trollope,Can You Forgive Her
0.5327102803738317,0.3739067055393586,0.3941048034934498,0.17242614145031335,0.0425764192139738,600.8660436137071,0.7686832740213523,0.2313167259786477,0.577100646352724,2986.913811007269,Anthony Trollope,Can You Forgive Her
