2.3408606,0.9805119,1.2881634,0.452171,1.733535,0.7977845,1.6545794,2.3045259,0.35074416,0.78691274,0.81246454,-0.44308612,-1.4425684,3.715028,-2.3324435,-0.8031273,-0.5074412,-0.11752789,-2.8132753,-2.451344,-1.2441198,-0.9444876,0.17895716,1.2166697,1.239731,-1.0880612,-1.2321963,-2.1489897,3.103058,-1.3465365,2.1110294,2.1410587,-2.745085,0.0073922323,0.73206395,3.4219704,0.8477884,-0.8501877,0.80074984,1.0793976,0.09219699,-1.740635,-1.0919846,0.27042443,2.8355007,-1.1520572,1.0543531,-2.9474435,1.1428343,4.6937346,-0.9898131,0.4208706,-1.1194774,-1.8218304,3.0175881,-2.192029,-0.16731395,-3.4574928,3.336603,1.3935368,4.2682376,-1.5230175,0.73047173,-0.8881734,-2.0521579,3.1313744,2.265453,5.2806153,-3.4024532,-0.028427789,-1.2615803,-2.810187,1.4205246,0.3604291,2.022877,-0.35800454,0.87394005,1.3244444,-2.0745707,1.2467723,3.0338385,-1.5856208,-1.1363308,2.0084195,-1.0848233,0.84658456,-1.6759136,-0.915023,-1.875372,-5.1772304,0.63100266,-2.3553023,3.2264993,-1.8263198,1.0002011,-2.551724,-1.7215941,0.02340712,3.468564,1.3268131,4.8166804,2.4905596,4.412821,0.33882606,-0.5048896,2.5927284,-1.2549187,0.3160827,2.5847576,0.029008642,0.25255725,-0.9831869,1.1153117,0.7440895,-0.4324009,4.1985393,0.832832,1.6130469,-2.4103112,-0.7424694,1.0536479,-0.76461923,0.12432119,-2.0681455,0.27703902,-0.6500758,-2.0655496,-1.2184242,1.2762978,0.6509021,-0.83441854,1.0030524,1.4847766,-1.3967122,-0.29985905,2.187905,-0.051007766,-0.4784054,2.5660682,0.8701706,-1.1899005,-1.1699083,-3.5399568,2.3385432,1.8581434,1.1946238,0.27857062,-0.08752335,-2.599783,-0.08357078
2.1935964,2.6109543,-2.4207594,1.941331,-1.7568653,-0.26933184,2.743345,1.7119311,-1.5772338,-1.9247366,0.2391496,0.3137206,0.49128976,3.5850177,-2.1599255,-2.7088249,3.3341007,1.464315,-3.4722617,-2.4580638,-0.04682003,-2.3860219,1.2806495,-0.2413589,0.6755306,2.481015,-1.0435548,1.7912974,0.54358995,0.039961495,1.5683815,0.45872837,-2.9755905,-0.46174955,2.308766,1.9510118,-2.9509232,-1.9847498,0.18754965,0.61632997,0.82994026,-2.0746455,-4.387619,0.9855328,0.80080587,-0.033052057,3.1318562,1.915564,0.097040586,0.60859996,-0.9934457,0.62640935,0.8894815,-2.1760468,1.319815,-0.25170866,-3.6501093,-0.9524385,2.7046752,-1.8844421,3.0911736,1.1910052,-3.0075297,1.4627845,-1.1027813,3.853228,-0.22551472,0.5291814,-2.0183063,3.1259043,0.9563908,3.8459723,0.726683,3.2452903,3.0534422,-0.9481311,2.634132,0.5302285,2.1018744,1.8110272,-0.40213346,-1.4485149,-3.362603,-0.28971907,0.46526164,2.6605415,-2.2867873,0.40752,-0.24949694,-0.5282448,-3.8374197,-1.3325853,1.0576004,-1.6797701,-1.0482329,-0.33068886,-2.9589944,-0.7400753,0.6365099,0.22299404,2.3786776,2.9595735,1.0582854,1.316449,-1.6421489,1.847996,-0.27557924,0.26132986,-0.4333564,-0.53092414,0.66640717,3.095262,-0.01289081,-1.2216063,2.6715677,4.0076838,1.550913,0.637974,3.0076208,2.8485491,2.8090367,1.0409067,0.15770046,-2.5450892,-0.7067416,0.345229,-0.76694155,-0.07388602,0.40450314,1.5986384,-1.5431322,-0.09324167,-0.47123212,-1.5065042,0.47637334,2.5561402,2.150555,2.7310452,0.84492207,-0.050151266,-1.7149907,-0.05964336,0.70085114,-1.1392878,-1.2380388,-2.4617553,0.22505629,2.1009588,3.996749,1.2063454
3.31486,2.5669513,-0.9686507,-0.29158774,3.0771174,0.6918668,3.735892,2.8845294,-0.40807277,-1.3514632,-1.2556149,0.91903156,-0.49868834,0.9400377,-3.8240128,1.9222387,3.672314,-0.92664313,-1.5859206,-1.1285319,2.2858808,-1.8300452,-2.4786344,-4.3712153,0.72512555,1.1534047,0.565188,-1.7672945,4.044728,0.1890147,3.5759566,0.85445464,-0.95744395,-1.4031783,0.44481418,-1.4512388,-1.142182,-2.7208455,-0.105697565,1.9866561,-4.706457,-0.40786925,-0.59607196,-1.5948685,0.8127148,-3.7832675,-0.8712064,-0.7827959,3.940115,3.8382006,-0.61868435,-1.4823803,4.0232787,-0.8006145,-0.31195635,-0.17517458,1.0250019,-2.112014,0.70146936,1.3235753,0.9887269,-1.6335297,1.4979731,1.4222018,-2.2252839,-0.027109105,-0.21055186,4.7766533,-1.5974463,0.33508566,3.84221,0.1679509,1.3626952,-0.90441084,-0.14678593,-2.132525,0.3186552,1.6738738,-1.2449814,-1.9460413,2.1375282,-2.1361668,-0.1808714,2.5098724,-1.373116,3.6467168,-0.023830421,-0.65738106,-0.24737656,-4.068565,-0.011679903,-1.7994207,0.2596161,-0.4802698,-1.4761388,-0.27878633,-5.093302,-1.0905882,1.7806705,0.56522983,8.014591,3.823365,3.8677905,-1.6790493,2.616066,2.215685,0.8150945,-0.6217402,1.6498659,-0.78371215,-0.75225914,0.266471,2.1925054,-0.060124714,-0.31612882,2.733286,2.658366,5.0903606,-4.071089,1.0903605,-3.1953642,0.9091645,3.3641412,-2.5363486,1.2639698,-3.0207226,-0.6885788,-4.8298793,3.6501071,-0.23659176,-2.0072627,-0.5638467,1.9611759,-0.68786705,2.7330797,2.531463,0.5307296,-2.8832304,0.9593046,-2.2570872,-3.957658,1.0542262,-2.8230395,-2.7528033,3.9994366,0.20260803,-1.4640805,0.11838013,3.3711798,2.4817123
1.1359184,6.2872787,2.7888079,1.4297715,0.36951193,1.1824317,1.0138255,1.9608244,-1.7175988,-1.1963377,0.6937737,1.2519351,0.9728455,0.27505928,-2.6744294,0.21279232,2.2871373,1.7306703,2.3924382,-0.55112416,-0.7189492,-4.892795,-0.73368293,-1.5047781,1.7543181,4.0576606,-4.2815304,-0.41845572,3.3327055,-1.1357971,-2.887399,-0.17623633,-1.0823237,0.77879536,2.7533195,0.056630775,-0.93215626,-0.7058904,1.2284418,0.4093732,-0.074605994,-3.483686,1.3397237,0.34870732,2.0925095,-2.9157417,-0.8802115,-0.19488376,-1.41171,1.3864088,0.067033105,-0.8778272,-2.914431,-1.6092019,1.9855354,1.4654701,-0.30278483,0.35174832,2.2385929,0.18020384,3.5543284,0.47347072,-0.025659384,0.9857721,-1.5643781,1.8318956,0.8505191,1.1077882,-1.209766,0.3893487,-0.805035,4.015006,1.4790426,-1.5327866,-0.13359348,-1.5438756,1.2275239,1.1558666,0.34914643,3.7341192,1.0976107,-0.5489505,-1.317393,0.6985092,-2.2982812,0.1724456,-1.0722449,1.5729182,0.9451949,1.787841,0.59267086,0.45364347,0.2554526,0.7889753,-1.0767211,-1.7516997,-1.4710222,0.065868884,1.7527573,0.9244919,3.773768,1.0981177,7.733823,0.72150844,-1.7952936,0.3194345,-2.1094456,-2.20023,-1.9166989,-2.6518877,-2.1730933,0.70751506,0.92435056,-0.40374276,1.0499151,4.146538,-2.284137,1.4871473,-2.238189,1.2462528,0.1084781,-1.3580168,2.9239376,0.98218465,0.24702689,1.009444,-0.26106003,-3.1319742,-0.5889077,-0.8343626,-1.5560906,2.0079825,-2.0415926,-4.406734,1.8112332,1.0483478,1.1988057,2.5931594,2.524065,0.6838315,-2.6515167,0.8683689,-1.773231,3.6172075,0.011070453,-0.94721603,-0.052895952,2.5949197,0.5416423,2.7251782
1.001809,2.2037575,1.6988477,1.5881419,1.5745839,0.70939046,4.341416,3.0882905,1.5606483,-0.007947748,-0.82810223,-0.13822253,-0.3099072,1.3443017,-4.7454724,0.20328069,2.1753678,-1.0083454,-0.30819523,-2.473439,-0.8710676,-2.6041188,-0.96854496,-0.42550272,0.7945143,0.57948965,0.8693051,-0.96985334,1.9822712,-2.3937078,2.433914,0.25483862,-1.0446616,-0.99331236,2.4580803,-1.7369127,-0.29901585,-0.9975418,0.59885985,0.129021,-3.1365893,-3.7611265,-2.4199572,-1.6853147,4.432614,-2.429667,1.430424,-2.0576615,0.2826086,1.3282955,0.9155782,0.30248278,-1.5853935,-1.1917435,1.7219483,1.1390163,-0.5935722,-1.7626777,0.73988026,-0.5412945,3.4721072,1.4664733,1.1662759,0.8440047,-1.521036,1.8139814,0.9460272,3.1214333,-0.3756526,-0.30443615,-1.1271863,-0.47076708,1.5895174,0.81612307,1.1100096,-0.76096964,0.5275755,0.049451713,-0.16629466,0.36008555,1.3699394,-1.0208386,-0.54364973,1.3028682,-0.7939857,1.7035377,0.06305826,-0.3354163,-1.6530218,-2.6195953,0.25171924,-0.8335443,1.1965789,0.5786011,-0.92622626,-1.4657053,-0.2379514,-1.0653815,1.0737314,0.2833945,5.5633965,1.855924,5.0908546,0.44605047,1.1556121,0.76927584,-1.470396,-1.2092096,-1.2205588,1.094868,0.94061065,0.12980601,0.07942339,0.6124187,-0.63717175,3.172343,1.1850033,0.2272235,0.22617163,-0.59623843,-2.308667,2.0061002,0.47386724,-2.3295782,1.1247438,0.49542302,-0.115963794,-3.1425579,2.389294,-1.5084659,-1.3675786,2.0948794,0.62742,-0.5100517,2.3457184,3.506368,-0.30837926,-0.47742337,2.7071967,-1.4049106,-3.3805783,0.9450201,-2.2929347,-1.0276444,0.77698743,2.5218031,0.5050192,0.7127149,1.7059735,1.3791732
4.8668804,2.785256,-0.68497336,-0.44019374,0.5998718,0.52482164,1.5125613,2.9166553,-1.2533978,1.1663988,0.15463024,-0.270811,0.45891285,2.4502316,-1.8340801,-0.2649295,0.300067,1.1588529,-2.361488,-4.025708,-1.0644749,-2.0059516,-3.2336936,-0.79420227,0.019692138,0.72082824,0.5587644,-0.7114767,1.4928352,0.82895565,1.9765704,0.55676836,-2.3691392,-0.6013521,6.037338,1.0628675,0.98030275,-2.0599074,1.4207027,-2.4052815,-2.6312249,-0.733154,-2.1663551,1.191963,2.3806767,-2.2977746,2.0002801,-1.8980241,-1.7586681,-0.045645177,0.44686216,1.626211,-1.4988251,-1.8604255,1.3712012,-1.5405337,-2.4448984,-1.4488333,3.5688112,-0.9591695,4.5661826,-0.48945662,0.24330263,3.9775658,0.4213303,3.262107,1.3147305,1.9878478,-0.8923927,2.0020397,-1.1602933,-0.9702041,-0.61472034,1.4674904,1.1471003,-1.2489561,1.26765,-3.0656216,1.1346856,1.7645178,1.4135724,-1.9109641,-1.4776884,0.48540026,0.8370746,1.1498333,-1.1241057,2.5091462,-1.1278479,-0.65102005,-2.3243468,-1.7453208,0.47781834,-1.0223206,1.2561272,-0.1575481,-1.712085,-0.85711986,2.2233508,-0.07489647,3.5163627,-0.43265945,0.67007476,-1.9981732,0.96490914,2.1142182,-1.8595937,0.16360085,-1.3794647,0.7841725,2.440886,2.1162257,2.7867815,-0.050198115,-0.15652242,2.3464112,1.3634955,4.7793846,-0.073965564,-0.23847073,-1.6436206,1.969258,1.0894275,-2.7558935,-1.805899,0.8193464,-1.1156644,-1.1384091,1.901294,-0.106612764,-0.023075016,0.40553313,-1.1049303,-0.08891422,2.454193,3.5007899,0.8861958,1.6955986,0.1807826,1.6495237,1.0687077,1.113578,-0.60787904,0.39896154,1.7016511,1.2095718,-0.7465697,3.4009094,-1.2159785,-3.719673
1.2648208,3.2521474,2.0111942,0.54425186,-0.65605813,-0.617895,3.1324925,1.1918507,-1.6370544,-0.7323365,2.3968754,-0.29790172,-0.38705963,5.7903013,-4.1304355,-0.17749743,0.78332615,0.43083093,0.29316786,-1.4193455,0.97440827,-3.794264,-2.7307935,0.5038067,1.7334795,1.484971,-0.5326633,0.5076667,2.083058,-0.26514524,1.1920488,-0.8129189,-2.3753858,0.828259,2.04162,-0.4663413,0.7569079,1.2163986,1.0024371,-0.25311613,-3.4084563,-3.6730351,-0.61871505,-2.260307,4.539758,-3.335175,0.49424267,-1.8956206,-0.43115944,2.8595326,-1.3044182,-0.61182827,0.74626684,-1.0144802,1.9464039,-0.840817,-0.21382481,-2.129515,1.5967734,1.2222034,3.1930892,0.47140947,-0.4860486,1.5372759,-3.0798886,1.6351496,0.41178465,2.163753,-2.3518732,1.1955544,-2.9331467,-1.3636199,1.2628882,0.404034,0.25599408,-0.55631423,1.9674338,3.2503362,-1.7419091,2.1106288,0.67051744,-0.044758238,-2.8938818,1.6563624,-1.5150598,1.0745236,0.3215228,0.64856106,-1.9788743,-0.45600793,0.3960072,-2.160275,0.60632235,-1.7721405,-0.87904567,-3.5506656,-1.5584118,0.631306,2.9443521,2.318159,5.042556,1.9701912,4.186875,0.55278546,0.029837353,1.6877013,-2.03855,0.44180524,-0.97477365,-1.0703654,0.82278365,1.5224524,-0.31504083,1.6915808,0.3632956,4.3678484,-0.08350333,2.046215,-0.24919383,1.3032765,1.8928394,1.1620429,0.81016695,-2.090931,1.1609747,0.6232929,-2.4797482,-4.847691,0.2031539,0.9981069,-2.0179026,0.33967823,-1.1299242,-0.99821967,1.7237885,0.81015044,1.9966364,-0.7109623,4.103308,-3.119058,-4.46434,0.88050705,-1.9411696,1.5432767,1.3803622,0.5839082,0.37998578,-0.12130384,0.45236877,2.1545784
1.7929084,2.1479409,2.7181213,1.6307812,2.2055545,0.56975496,0.61522424,3.292767,1.8530431,1.3591807,0.5761367,1.5669972,-2.2143505,2.4401548,-2.1248665,-1.4309686,-1.7476155,-1.450652,-2.1224444,-2.759835,-0.4010662,-1.5860128,0.11336501,0.5386789,-2.5870564,0.6657289,-0.5964289,-0.9986344,1.6814597,0.3040389,1.9161513,2.1442034,0.14058928,-2.0376093,0.11821689,1.9034746,-1.4333338,-2.1679814,-1.1864543,1.1474714,-2.057461,-0.35671932,-0.5061235,-1.6305027,2.3213866,-3.8245285,-0.541224,-2.8779783,2.163644,2.518428,-1.6511834,1.9123724,-1.5450345,-0.735988,2.9965885,0.2311739,2.4657762,-5.356722,1.1761072,0.039043657,2.1481721,-3.2115965,-0.123795435,-1.9358135,-0.8431753,0.8264864,1.5504998,4.8996906,-3.3898978,-1.6255728,-2.0349927,-2.130192,2.0096736,2.3547,0.17357881,-0.4208674,2.9220037,1.241735,-0.21342288,2.8665638,4.915005,-3.9388695,-1.2201943,1.0410209,0.53041834,-0.9625792,-0.73171043,0.15595743,-2.7091088,-2.6065724,0.7433848,-1.57822,1.171853,0.33183992,-0.5202672,-0.06631311,-1.165122,0.6757697,3.4794488,1.3252255,3.9446037,4.9116282,6.477609,1.0739464,-0.96696544,2.9665618,-0.060283735,0.041856647,-0.86526006,0.26110205,-1.4072331,1.4134877,-0.11950875,0.30042842,-3.031126,2.1771135,0.6857425,2.6378343,-2.0248854,0.55250406,2.323745,-0.6145667,-1.7915033,-1.4626127,-1.0534898,0.4006235,-1.99342,-3.7316265,0.9804077,2.0495162,1.0506395,0.65390235,-0.1519089,-2.8021204,-1.0496511,1.4702221,-0.19770174,1.6574559,2.1099687,-1.5296739,-1.1779467,-1.0529423,-1.8122289,1.8435419,1.0633689,1.2497467,2.0181494,1.7850024,-3.1511815,1.7638572
1.3250185,1.116888,2.5889666,0.16029748,0.7241199,0.886652,0.28621048,2.7481008,-0.050824646,1.2455198,-0.8394567,0.1357845,-1.6736449,1.4512756,-2.1561666,-0.7877771,-1.503694,-1.6457224,-0.38798723,-0.68894154,-1.1231276,-2.3279085,-0.35416275,0.077543736,1.7183666,1.6927139,2.4629924,-1.8319328,2.3757384,-3.2658606,-0.05793572,2.6792905,-1.2685409,-1.2423819,2.23051,2.0975149,-1.0336543,-0.9854283,0.5312877,0.73896104,-2.809574,-2.438463,-0.07577754,-0.9141044,3.5870988,-1.3544004,1.7686266,-2.7639024,1.8398077,0.625342,-0.89285845,1.8085775,-1.911421,-0.25768936,1.0989429,-2.4789474,2.056562,-1.5210495,1.1468196,-1.0718253,2.9433491,-1.5729474,0.020445876,0.7768728,-0.19903594,-0.04962724,0.7728743,4.0294714,0.44495648,1.5421588,-1.4906536,-2.2275534,-0.7894215,0.54707104,1.03803,-0.28104693,1.1415616,-1.0531992,1.2396388,2.1810217,2.6094434,-3.8225636,1.2677913,0.21626097,-1.3938167,2.2016516,-0.09563338,-0.91512644,1.2746369,-0.39154527,-0.50554615,-0.102099486,1.7658017,0.77907103,0.2673249,0.10982798,-1.837408,-0.42024612,2.1461074,0.7779988,3.2679243,2.6322129,4.0650835,0.30473822,0.46765012,0.29008916,-3.2785444,-0.12537964,2.3409138,1.2336516,1.4223646,-0.5131733,-0.9149859,0.4143246,-1.7618268,2.6295862,2.1177473,2.1582663,-1.444914,0.32198772,-0.18945181,-0.07543123,-0.7661014,-2.1062891,-1.7488124,1.236864,-1.6553669,-1.6554031,1.8642374,-1.9387771,-0.37158713,-0.028326295,-1.1562386,-1.4858317,0.660279,3.7603076,-0.7938753,2.266991,0.8716285,-0.053337246,-2.2914004,0.021853616,-1.3507618,1.8442751,-0.1922108,1.4376744,-1.7920755,1.2341789,1.6268729,-1.3614314
0.4674582,1.3510625,-1.3476007,2.9442558,1.2110784,-2.506789,6.109082,1.7617491,-0.7123975,-0.14717445,-0.29024193,0.035325814,1.8792946,2.465563,-3.6229138,-1.6687647,1.2550665,-2.6798196,-0.9565211,0.77089816,0.28843975,-4.224516,-0.20819616,-2.597017,-0.0987964,0.3756143,3.3471897,-2.9938123,1.3667614,0.8990256,-1.1857055,0.17837468,-2.4173558,0.22122698,-0.7211461,-0.0913921,-2.823929,-1.9076736,0.22227646,2.3937387,-0.273887,-1.088877,-1.6159859,2.2539005,3.4103558,-6.639915,-0.3045362,0.14361785,-0.21167983,3.4479704,-0.40321198,2.767308,0.50126785,1.3930405,2.2128627,-0.6338479,2.5716429,-1.9289087,4.9497943,1.0390317,4.380136,-2.3170593,0.7170954,0.544049,-0.46406928,2.7845638,0.30005962,3.859592,-2.530826,3.7408545,0.11968891,2.080099,1.0240614,0.29734656,-0.5106191,-1.7381433,2.4681096,2.424815,-0.6149647,2.2513132,1.8530406,-4.713571,0.72422564,-1.4370922,-4.278881,3.5782928,0.74137425,0.4373406,1.0264816,-0.87499845,0.077644266,-0.43270212,3.1939144,2.7551782,0.058748595,-0.98827714,-3.8981874,2.3613605,0.41159216,-0.13377883,7.722728,2.2386098,3.9352956,-0.24737778,1.5644325,-0.543944,0.83051217,0.15308604,1.8507519,-2.0579858,3.6788185,1.5595832,3.1740797,0.7631628,2.752287,2.4402246,0.7284006,0.04920226,0.6539667,1.964786,0.14521101,1.773182,1.7959967,-2.1945832,0.09614045,0.88598126,1.7237396,-2.904136,0.6745954,-0.21833211,-3.4443326,1.7029805,-2.1251042,1.2924025,4.503559,-0.0069622723,0.045452617,-0.9415582,0.43856964,-0.99962294,-1.7154219,0.1053588,-2.4810085,3.9729192,2.9705276,0.6190104,-5.656936,-1.4579489,-2.002619,2.223538
