3.840029,5.8083706,-0.08991325,0.69504577,2.4923177,-1.7739013,-0.5651331,6.4838066,-0.5614015,-0.84750926,-4.3542085,-0.23211922,0.8958777,6.6192007,-1.0326557,-2.717918,-1.3808682,-2.10631,-0.68132186,-1.5566875,-3.3402498,-3.519645,-0.28432235,-1.2866409,-2.2233098,2.8457937,-1.8870616,-2.423334,5.343487,-0.035136696,-0.37804148,0.24001633,-4.344252,2.626334,2.6948502,3.5017946,-1.3317693,0.8237266,-0.31876916,0.14588873,-2.3060603,-0.45873183,1.5980119,1.4463776,1.0263703,0.25160924,-0.5385445,-4.6665573,2.0100765,-0.6177724
1.0044322,1.8482832,1.0781922,2.6386838,-1.4371799,4.218625,1.2789178,0.97686946,3.3859124,-3.2120404,-0.96739966,2.4263425,-1.7379075,8.327483,-1.4119979,-0.4843544,0.8300423,2.5726466,-4.191557,-1.9477004,-2.114381,0.4857572,2.413555,-1.4944019,2.8302357,3.2858994,0.32651138,-1.779924,3.8916996,2.6589067,2.5205183,-0.037210602,-3.344131,3.1079402,5.757879,-0.57611024,-1.3913931,-2.2122345,2.6450598,5.399272,-3.4620118,0.96488667,-0.38785735,0.8146335,-0.39977413,-1.4790884,2.8361087,-6.2785316,0.82267064,0.58233523
1.2513766,7.153058,5.4698315,0.12379402,1.5096209,-4.9684625,3.897767,4.7955317,-0.02050048,-1.8082882,-3.0814745,-4.4501057,-0.16364808,1.9383645,-2.5815234,-0.19873077,1.3227656,-6.4175963,-4.988472,-2.7315524,2.704797,-1.0277269,-2.0330942,-5.6399755,3.1333654,0.093183346,3.2530196,-4.762936,2.3465452,1.9010104,0.30881378,0.91806334,-3.020067,-1.6117686,4.500276,3.0296657,-4.6103826,0.46747148,-2.272755,1.1351409,-4.842178,4.000773,-0.5614716,-0.08093798,3.4639666,-3.7821608,-0.075948656,-1.518044,3.8120174,2.585324
-0.5479675,3.8456469,1.7370427,-2.9698381,0.65482545,0.83098745,2.0171573,2.3419669,1.5397159,-0.33770832,-1.62892,-2.7063468,0.38411456,3.2175846,-6.5426617,2.7933855,-0.31161827,2.7651274,1.0476081,-2.990844,-3.2941253,-6.795568,-0.18829851,-5.4383383,-1.6853772,6.9631743,-2.587287,-1.514808,4.45654,-2.256883,-0.049766112,-3.0044134,0.5166239,3.8744924,5.8219924,-2.512702,0.3763285,-3.7639954,-0.79539376,3.4947753,-3.6679115,0.89932126,0.7037622,-2.0344381,3.5718772,-1.3953269,1.589209,-3.0835137,0.7107957,0.13977695
2.7949731,5.205025,4.291213,0.41392875,1.6016093,-0.9785942,4.725745,5.1788344,2.6836495,-0.7835326,-1.8343549,-1.6549382,1.4125706,2.2941566,-1.831335,1.237055,0.6518266,-4.50389,-1.0617028,-2.081692,-4.1765323,-2.3110716,-0.3742301,-2.4243057,-2.542516,3.6227438,-0.20101485,-3.4123316,4.903765,-0.40597594,1.6510959,2.30197,-0.28181502,1.2208526,4.6399646,1.2116319,-0.15160477,1.4000238,-0.22778144,-0.96861476,-3.3524873,-0.59666574,0.17431717,-1.7822651,0.43490362,-0.7959468,-0.55294746,-2.7995834,3.0241861,1.7651019
5.050045,1.5200171,0.81227,-0.7256331,0.5871727,0.82128376,2.9532871,3.7660472,0.12649651,0.67304283,-1.9610946,1.0413269,0.9665824,6.9123487,-4.8504324,-3.8049338,0.6908794,-0.5751337,-1.5444748,-5.072292,-4.765776,-2.7224903,-0.9917995,-1.4391493,-2.8805237,5.4210134,-2.0125408,-2.1628637,1.6595718,2.8721187,2.2338066,2.0914145,-4.2869844,2.9617693,6.3703747,2.2126832,0.26684976,2.0072541,-0.8980315,0.007867983,-2.9350426,-0.20831257,3.4872046,-0.53933764,0.14078249,-0.39776134,1.1172962,-3.1254508,-1.1542398,-2.1294532
2.651727,5.4691076,3.338429,-0.85951084,0.022203157,-0.19183482,4.985699,2.80027,1.3856686,-0.5306875,0.48792478,-3.569141,0.98810226,3.607999,-1.3270237,0.54717064,-1.2343546,0.11595436,-0.73421836,-1.37375,-1.2208775,-4.094834,-3.8755941,-3.1579015,-1.9354906,1.9806594,-1.3174996,-3.9065309,6.4860144,1.0020467,-1.6922696,0.8345562,-3.4187694,2.6620553,5.576052,0.45460698,0.33418807,-1.1228123,-0.7708914,-0.5611964,-3.8087888,-0.086445734,1.1239086,-1.4628234,1.6574221,-2.371133,0.40348518,-5.9939556,2.657683,0.9152324
1.8212773,4.9736986,1.3525723,-0.7032437,1.9958574,-2.5716536,-1.2435101,6.1952944,2.3899295,-1.4595836,-3.2282183,1.8301697,0.48860392,3.6929164,0.0219235,-2.0500846,-0.7973752,-2.495988,-0.41558543,-2.9710934,-1.4368519,-6.6096845,0.6410291,-2.851908,-3.800215,1.8746022,-0.29110852,-0.9843048,4.866683,0.6963545,-3.0498667,0.52841634,-2.2884357,3.724024,1.5414283,4.3641305,-1.2389745,-1.5869216,-1.3219855,0.02690284,-2.4396818,0.30699798,4.3042035,-2.898072,4.013214,-1.2672962,-0.109117985,-2.4361203,3.6764863,2.681188
4.6273255,3.6922421,0.7451267,1.8432559,-0.2019331,-0.6661261,-0.17139775,3.944965,0.80150366,1.5248313,-1.1665205,0.5644567,0.1394412,1.365091,-1.7280366,-0.9300334,-0.48562106,-3.3644972,0.68028855,-2.8799129,-2.4159558,-6.0030265,0.7707975,-1.3077781,-0.64710695,5.525359,0.52028036,-0.49459258,4.138768,0.53343123,0.45413715,3.5587351,-1.443237,2.0972962,4.548836,3.2948976,-2.2961423,2.263484,1.2290196,0.9060283,-2.0086544,-0.2063572,1.553241,-1.1326569,-0.05742668,-4.3618054,-2.2771385,-1.1944312,1.5397353,0.0018987855
-2.1817589,5.4600363,-2.077671,-1.7348628,-0.5306966,-1.1456487,6.1270137,1.3708266,-3.035318,-1.4802729,1.3072844,0.8056547,0.7532837,2.2854662,0.70098543,3.7091086,-1.3931983,-1.9577466,-7.5483007,-1.8690447,-3.683349,-5.082436,-0.1062861,-8.2448225,-1.202329,4.4874034,-0.6547776,-4.0263414,8.399324,-0.8016101,-0.4871708,3.4497933,-3.922902,-0.22251132,4.7440333,1.3104571,-0.17936648,1.3297136,3.9073033,3.348737,-3.2720249,2.2188392,-0.36337405,1.1774875,2.2713087,-2.7549546,-1.1786478,1.7376661,0.9764406,-1.2712679
