AdjTurnover,AgreementPB,AppealConstruction,ComplicatedByApplication,ComplicatedByHomogeneous,ContiguityPB,ControlPB,CoordinationPB,InsertConstruction,InterjectionConstruction,IntroConstruction,Nominative,NotSeparatedSentences,Vocative,advphr,comphr,nomphr,participle,simlphr,syntaxNonFreePhrases,verbalAdverb,verbphr,Author,Novel
0.06,0.19363762102351315,0.0,0.04,0.12,0.059474412171507604,0.09266943291839558,0.10926694329183956,0.02,0.0,0.01,0.0,0.01,0.0,0.0027662517289073307,0.2392807745504841,0.17012448132780084,0.0,0.7607192254495159,0.017980636237897647,0.03,0.11894882434301521,David Lawrence,Women in Love
0.1,0.15250767656090072,0.01,0.03,0.2,0.0736949846468782,0.11975435005117707,0.0992835209825998,0.05,0.0,0.06,0.0,0.0,0.0,0.006141248720573183,0.21596724667349027,0.18935516888433981,0.02,0.7840327533265097,0.0255885363357216,0.12,0.1023541453428864,David Lawrence,Sons and Lovers
0.07,0.15198863636363635,0.0,0.01,0.17,0.048295454545454544,0.10085227272727272,0.10369318181818182,0.07,0.0,0.03,0.0,0.03,0.01,0.005681818181818182,0.21732954545454544,0.1690340909090909,0.02,0.7826704545454546,0.008522727272727272,0.03,0.109375,David Lawrence,Women in Love
0.02,0.11092150170648464,0.0,0.01,0.17,0.06655290102389079,0.1296928327645051,0.11774744027303755,0.02,0.0,0.01,0.0,0.01,0.0,0.008532423208191127,0.22696245733788395,0.15187713310580206,0.01,0.773037542662116,0.008532423208191127,0.03,0.14675767918088736,David Lawrence,Sons and Lovers
0.08,0.15225334957369063,0.0,0.05,0.15,0.08526187576126674,0.1071863580998782,0.09622411693057248,0.04,0.01,0.02,0.0,0.0,0.0,0.013398294762484775,0.20097442143727162,0.15712545676004872,0.02,0.7990255785627284,0.013398294762484775,0.07,0.10596833130328867,David Lawrence,"England, My England"
0.12,0.15580286168521462,0.0,0.02,0.1,0.057233704292527825,0.11128775834658187,0.10333863275039745,0.02,0.01,0.01,0.0,0.02,0.0,0.006359300476947536,0.22257551669316375,0.13990461049284578,0.03,0.7774244833068362,0.014308426073131956,0.01,0.12241653418124006,David Lawrence,Women in Love
0.2,0.2146118721461187,0.0,0.02,0.19,0.05821917808219178,0.1187214611872146,0.08447488584474885,0.0,0.0,0.01,0.0,0.0,0.01,0.01141552511415525,0.2454337899543379,0.18949771689497716,0.03,0.7545662100456622,0.01141552511415525,0.08,0.1095890410958904,David Lawrence,"England, My England"
0.05,0.15768725361366623,0.0,0.05,0.13,0.04862023653088042,0.11300919842312747,0.09986859395532194,0.04,0.0,0.0,0.0,0.01,0.0,0.006570302233902759,0.23127463863337713,0.1392904073587385,0.0,0.7687253613666228,0.02102496714848883,0.0,0.12220762155059132,David Lawrence,The White Peacock
0.05,0.16115107913669063,0.0,0.01,0.16,0.07050359712230216,0.09784172661870504,0.10647482014388489,0.04,0.0,0.01,0.0,0.0,0.0,0.007194244604316547,0.22877697841726619,0.17266187050359713,0.0,0.7712230215827338,0.01870503597122302,0.06,0.1366906474820144,David Lawrence,Sons and Lovers
0.09,0.20677570093457945,0.0,0.06,0.18,0.05023364485981308,0.09462616822429906,0.09345794392523364,0.02,0.0,0.02,0.0,0.0,0.0,0.005841121495327103,0.22429906542056074,0.1939252336448598,0.01,0.7757009345794392,0.029205607476635514,0.06,0.11448598130841121,David Lawrence,Sons and Lovers
0.07,0.1184573002754821,0.0,0.05,0.16,0.07024793388429752,0.11570247933884298,0.11432506887052342,0.05,0.0,0.01,0.0,0.0,0.0,0.005509641873278237,0.2231404958677686,0.1446280991735537,0.01,0.7768595041322314,0.011019283746556474,0.04,0.1349862258953168,David Lawrence,Women in Love
0.07,0.12936046511627908,0.0,0.0,0.16,0.07267441860465117,0.11046511627906977,0.11918604651162791,0.02,0.0,0.01,0.0,0.02,0.0,0.00872093023255814,0.22529069767441862,0.14244186046511628,0.01,0.7747093023255814,0.005813953488372093,0.06,0.13517441860465115,David Lawrence,Sons and Lovers
0.02,0.10881801125703565,0.01,0.01,0.05,0.058161350844277676,0.10881801125703565,0.12382739212007504,0.01,0.0,0.0,0.0,0.0,0.0,0.009380863039399626,0.21575984990619138,0.11444652908067542,0.01,0.7842401500938087,0.0150093808630394,0.0,0.1294559099437148,David Lawrence,Sons and Lovers
0.05,0.14872521246458922,0.0,0.01,0.16,0.06940509915014165,0.10056657223796034,0.10764872521246459,0.05,0.0,0.01,0.0,0.0,0.0,0.007082152974504249,0.22662889518413598,0.16997167138810199,0.0,0.773371104815864,0.015580736543909348,0.06,0.13739376770538245,David Lawrence,Sons and Lovers
0.02,0.07094594594594594,0.0,0.0,0.13,0.060810810810810814,0.11655405405405406,0.12837837837837837,0.01,0.0,0.02,0.0,0.01,0.0,0.0033783783783783786,0.20439189189189189,0.14020270270270271,0.0,0.7956081081081081,0.008445945945945946,0.04,0.1266891891891892,David Lawrence,The White Peacock
0.03,0.0970464135021097,0.0,0.01,0.13,0.090014064697609,0.0970464135021097,0.11533052039381153,0.03,0.0,0.02,0.0,0.01,0.0,0.012658227848101266,0.21659634317862167,0.13924050632911392,0.0,0.7834036568213784,0.005625879043600563,0.03,0.12939521800281295,David Lawrence,The White Peacock
0.16,0.17046688382193267,0.01,0.04,0.25,0.06406080347448426,0.10966340933767643,0.09229098805646037,0.05,0.0,0.02,0.0,0.0,0.0,0.01737242128121607,0.22258414766558088,0.18458197611292074,0.03,0.7774158523344191,0.03257328990228013,0.09,0.10314875135722042,David Lawrence,"England, My England"
0.02,0.09507640067911714,0.0,0.02,0.14,0.06960950764006792,0.12224108658743633,0.11544991511035653,0.0,0.0,0.01,0.0,0.0,0.0,0.008488964346349746,0.21052631578947367,0.1460101867572156,0.0,0.7894736842105263,0.0050933786078098476,0.03,0.14261460101867574,David Lawrence,"England, My England"
0.01,0.09245283018867924,0.0,0.01,0.1,0.062264150943396226,0.1018867924528302,0.12075471698113208,0.02,0.0,0.0,0.0,0.01,0.0,0.005660377358490566,0.22452830188679246,0.12452830188679245,0.01,0.7754716981132076,0.013207547169811321,0.03,0.14528301886792452,David Lawrence,Sons and Lovers
0.1,0.10493827160493827,0.0,0.01,0.08,0.05401234567901234,0.1111111111111111,0.13580246913580246,0.06,0.0,0.02,0.0,0.0,0.0,0.012345679012345678,0.20833333333333334,0.13425925925925927,0.01,0.7916666666666666,0.0015432098765432098,0.04,0.13734567901234568,David Lawrence,Women in Love
0.01,0.11864406779661017,0.01,0.01,0.17,0.08050847457627118,0.12994350282485875,0.11864406779661017,0.02,0.0,0.01,0.0,0.0,0.01,0.012711864406779662,0.2231638418079096,0.13559322033898305,0.0,0.7768361581920904,0.02401129943502825,0.03,0.13983050847457626,David Lawrence,The White Peacock
0.0,0.07863247863247863,0.0,0.0,0.06,0.08034188034188035,0.10085470085470086,0.13675213675213677,0.02,0.0,0.02,0.0,0.01,0.0,0.010256410256410256,0.18974358974358974,0.12307692307692308,0.0,0.8102564102564103,0.006837606837606838,0.02,0.1111111111111111,David Lawrence,Sons and Lovers
0.06,0.1375,0.0,0.05,0.21,0.04625,0.10875,0.09125,0.09,0.01,0.0,0.0,0.0,0.01,0.00875,0.22375,0.17,0.0,0.77625,0.03125,0.02,0.12125,David Lawrence,The White Peacock
0.02,0.07852564102564102,0.0,0.02,0.1,0.0641025641025641,0.1266025641025641,0.09775641025641026,0.02,0.0,0.04,0.0,0.01,0.0,0.008012820512820512,0.21474358974358973,0.16025641025641027,0.0,0.7852564102564102,0.009615384615384616,0.01,0.12980769230769232,David Lawrence,Sons and Lovers
0.08,0.14420485175202155,0.0,0.02,0.16,0.05525606469002695,0.1091644204851752,0.11994609164420485,0.02,0.0,0.03,0.0,0.0,0.01,0.008086253369272238,0.22371967654986524,0.1752021563342318,0.01,0.7762803234501348,0.004043126684636119,0.08,0.12533692722371967,David Lawrence,Sons and Lovers
0.02,0.10775295663600526,0.0,0.02,0.18,0.08147174770039421,0.11563731931668857,0.11695137976346912,0.02,0.0,0.01,0.0,0.0,0.0,0.006570302233902759,0.20893561103810776,0.15505913272010513,0.0,0.7910643889618922,0.001314060446780552,0.02,0.11957950065703023,David Lawrence,Sons and Lovers
0.03,0.09794628751974724,0.0,0.02,0.14,0.07898894154818326,0.09794628751974724,0.11532385466034756,0.07,0.0,0.0,0.0,0.01,0.01,0.009478672985781991,0.21169036334913113,0.1627172195892575,0.0,0.7883096366508688,0.007898894154818325,0.02,0.11374407582938388,David Lawrence,Sons and Lovers
0.11,0.1973365617433414,0.01,0.05,0.19,0.05690072639225181,0.10774818401937046,0.09200968523002422,0.03,0.01,0.01,0.0,0.0,0.01,0.00847457627118644,0.23002421307506055,0.16585956416464892,0.01,0.7699757869249395,0.014527845036319613,0.04,0.13075060532687652,David Lawrence,The White Peacock
0.1,0.18295739348370926,0.0,0.05,0.1,0.05388471177944862,0.09398496240601503,0.09774436090225563,0.04,0.0,0.02,0.0,0.0,0.01,0.008771929824561403,0.23057644110275688,0.16416040100250626,0.01,0.7694235588972431,0.021303258145363407,0.05,0.10401002506265664,David Lawrence,"England, My England"
0.11,0.1639549436795995,0.01,0.04,0.16,0.07509386733416772,0.0851063829787234,0.0951188986232791,0.02,0.0,0.02,0.0,0.0,0.02,0.010012515644555695,0.21401752190237797,0.17146433041301626,0.0,0.785982478097622,0.02127659574468085,0.05,0.10513141426783479,David Lawrence,Women in Love
0.13,0.200734394124847,0.01,0.03,0.1,0.06976744186046512,0.10771113831089352,0.09424724602203183,0.05,0.01,0.0,0.0,0.0,0.02,0.0073439412484700125,0.23011015911872704,0.15789473684210525,0.03,0.769889840881273,0.04773561811505508,0.05,0.12362301101591187,David Lawrence,Sons and Lovers
