1.878735,2.982817,-0.16213287,0.98221266,2.392662,0.32067966,0.66366994,2.158815,2.7652535,1.5621327,-1.0562541,-3.185986,-0.60992736,4.2292805,-1.0446807,-0.70612735,2.4602923,-5.83861,-1.8199911,-3.3199344,-4.134679,-6.412754,-1.3406225,-1.8836315,0.22179066,-0.5816345,-1.8645592,-3.1324747,1.7205937,0.69855434,0.5054832,1.7246273,-6.774459,2.2369747,0.24616943,1.3282328,-1.8022425,-3.8156085,1.5338626,1.5035619,-0.12566204,-0.60221255,-1.9848763,1.0107155,0.8539993,-2.2199535,1.0599155,-0.8451146,3.4562602,1.2294815,0.35627666,1.5538483,0.7632538,0.15874846,1.8959621,-2.8557088,-1.0641954,-4.5453997,3.8093061,4.887164,3.0497565,0.26639473,0.20491956,-0.4168493,-1.3677124,1.2835227,2.4261155,2.8858342,-0.49496526,3.4542305,1.2605947,-1.8202585,-0.88827604,0.95945203,3.331896,-2.398262,2.4610505,0.39968023,2.0303159,0.48963717,2.096498,-1.5423088,-2.5627527,1.8007848,-1.9845569,2.2989848,-0.17173044,-0.31827992,-3.9157565,-3.3644013,2.0062997,-2.7996364,3.654243,-0.47904617,0.15146929,-1.1961348,0.18243118,-4.16751,0.0493959,-0.3792491
2.07374,1.2135888,-1.8198934,-0.64345956,-2.0070448,2.4170392,1.1503826,2.9600787,-1.0541804,-3.7442272,-1.0202575,1.2411361,3.5084777,4.694509,-0.44168904,-2.950917,2.1162322,2.4019558,-4.598246,-4.47409,0.7581227,-2.4264183,0.5118396,-0.5852543,4.2293277,3.6994953,1.3810637,1.1087567,1.3306148,1.3863467,2.497345,0.3782995,-2.8318884,0.020298177,1.5919257,2.0910685,-3.275109,-1.3871987,1.4843271,3.616015,-4.4668474,-3.0245812,-3.1016,-0.52974695,2.1159995,-2.4808505,3.5857034,-1.8153462,2.035592,3.7837396,-1.9481463,-0.84014046,-0.35914364,0.66854995,3.0720162,0.64589965,-2.9328098,-0.9311682,1.8999408,-4.37688,0.9674867,1.4262642,-0.9824868,-0.3228522,1.0286547,3.3276863,1.1830585,0.2514807,-1.9368404,2.7079222,3.3974743,-0.7572135,0.07472694,2.9197028,1.1997786,1.0253836,3.1250415,-1.5983723,-0.5032013,1.994823,1.801876,-3.5961232,-2.9295325,1.8457371,1.4839114,3.5886707,-1.3657417,-0.65916914,-0.96306187,0.20087239,-3.2572057,-0.23188375,2.0441678,-1.5688236,-0.78257394,0.6101283,-4.244212,-0.58633155,0.89348286,-1.67691
1.6843916,3.374273,0.9536335,-1.9358269,2.1753635,-0.604072,2.700498,3.017953,-2.088077,-1.1011375,-3.852271,-3.8035026,1.0798391,0.8307827,-0.6215001,2.6104274,2.032885,2.240288,-3.2101219,-1.8636794,2.673008,-6.05211,-4.3388357,-5.569803,1.3889333,-1.737767,-1.5093786,-3.8268073,2.174733,-3.988654,0.20717686,2.2201452,-3.3696692,-1.3526968,3.2655842,0.10311687,-3.6019537,-0.41630703,-0.72188556,0.16846785,-1.7658677,1.9941342,-2.1932516,0.20847327,2.9862554,-3.903393,-2.399605,-0.08231835,3.2659767,3.593261,-1.428389,2.686231,0.51689386,1.460216,2.39613,0.08548563,2.6904397,-6.4611526,4.2836857,3.9257803,1.0972567,-1.9322343,1.348183,1.3479494,-4.4536557,0.7954437,-0.7000793,2.4091654,0.07420854,1.7090262,5.53179,0.24961382,1.2717149,0.8715934,-2.023448,-2.232679,2.3786569,-1.9539145,2.5711584,-2.7289555,1.3182019,-5.42239,1.1291964,4.5351844,-1.8928852,2.736433,2.5480576,-0.61538297,-0.42155266,-2.7561245,1.7646815,-1.4399158,2.273649,-3.9653437,-1.037017,-2.1820726,-6.61047,-0.8042212,2.5523427,2.655375
-0.6866458,8.522531,3.9095318,1.569885,-1.0488043,0.81318426,2.9075859,3.831916,-0.6431566,-1.562259,-1.5380539,-0.5820251,1.4975939,2.8096817,-3.4347978,3.0238981,0.64552796,-0.82957816,-0.79440546,-0.14061835,-2.3390713,-8.162038,-1.4349961,-3.7292545,1.4876726,5.526246,-3.3528059,1.6273378,2.4369164,-1.4665327,-0.23937853,1.8137143,-2.8152468,-1.9988736,2.4852374,1.9843539,0.06513305,-3.8793652,0.62022704,0.973268,-3.6204314,0.36419883,2.4122603,-1.5051119,2.382048,-1.6841525,-0.93829864,1.7857672,3.074712,-1.8602715,-2.7975707,-2.974359,0.4300187,0.4308344,1.0010248,1.6126693,-2.5438025,0.13215621,0.7368569,1.7559183,1.5296171,0.26641113,-0.08245415,0.68090385,1.5027622,5.0220804,-0.6541716,-0.5565588,0.43909103,1.4799418,-3.098907,-1.018619,2.7140036,3.9666247,-1.9012039,0.5925617,1.4881092,-1.9324974,-1.3732226,2.591195,1.4662185,-0.041532867,-2.797434,3.0629551,-0.25418562,4.743712,-3.7202032,0.6117749,-0.988408,1.121491,1.1311334,-1.2548887,4.193095,-1.5698814,0.5197199,-2.3286262,-0.6995816,-2.0430906,0.15277164,1.5773253
2.7855723,2.875925,0.817969,1.4450842,1.8889104,-0.35378456,3.9224324,2.0258563,2.2290952,-0.7217333,-1.5750167,-4.194943,-1.736737,-0.028804412,-0.45533803,1.8546412,2.3271675,-0.4608891,-1.8130091,-2.7287023,-2.3008976,-4.801937,-3.1574035,-1.9205521,-0.4183074,2.6588256,0.6198694,-3.5111547,2.3071787,-2.3285565,1.7366207,1.8571883,-3.0908709,0.2177933,2.5288918,1.174456,-0.8361027,-3.6272337,-1.4644064,0.38064635,-4.2459598,-1.0384704,-2.2603831,-1.6300603,4.5317817,-4.12708,1.8883312,-1.065876,2.233674,0.8895571,-0.76258457,3.5590887,-0.823824,2.116698,2.8438694,1.1805035,-0.18489857,-3.2015703,1.0534346,1.0357242,3.0083253,0.53083575,0.9062141,0.47391087,-1.0792255,1.4337078,2.1346993,3.1304476,0.1304536,0.9138315,-0.0035022877,-2.279815,1.6552637,2.9917672,0.7237563,-1.1847006,1.7041961,-1.0095453,0.6994297,-0.2197874,2.4775946,-2.813583,0.34941128,1.8289737,-0.79762,0.7856665,-0.30048466,-1.2876183,-2.1466668,-3.3639894,0.85920626,-2.1233265,3.9083717,0.16973433,-0.55382395,-1.551264,-1.3991455,-0.47683728,1.2324983,1.7009845
2.5146427,1.7884986,1.5765367,-0.35791788,0.4790064,-0.47262493,4.213807,3.8106987,0.1362131,-0.70697117,-2.8860753,0.0658274,1.4945679,4.3979044,-0.014397171,-0.56723034,1.6709371,-1.4664438,-1.7106129,-5.4134946,-4.024377,-4.371154,-2.7163718,-1.4788461,-2.6261683,2.075058,-2.1629105,-2.082771,2.561223,1.4598235,1.8853151,0.45348722,-6.381611,1.572491,5.7226663,4.3904266,-1.902206,-3.117335,-0.93615705,-1.0818664,-2.1478193,-1.2233541,-1.1066393,0.34344617,3.2637353,-2.1287055,1.9604982,-1.2367166,-0.3506052,-0.52291745,1.865108,0.35101244,-2.0516272,0.5684717,3.0151536,-1.1452674,-1.9791536,1.4287727,2.913015,0.078385405,1.9381554,-0.039450113,0.13840494,2.5656512,-0.043345895,3.3249953,-1.0291768,2.9491453,-5.0023584,1.3637273,0.07346598,0.7352247,-1.114205,1.2924266,2.411385,0.23523612,0.94124967,-0.92608607,0.19861192,0.07673892,-1.4440987,-2.4715688,-2.1549504,0.42944828,-0.07253712,1.0708075,2.4828305,-1.7491778,-0.7479098,-0.90198034,-0.888878,-1.1755294,1.8501309,-1.8431734,-2.9232278,1.0424019,0.1909752,-2.2583883,2.5007992,-3.321009
0.7930918,5.8708363,0.935817,-0.90504456,-0.82735485,0.66395974,3.7712975,2.331466,-0.20483474,-1.4566702,1.9229467,-5.0457277,-0.95825315,3.5682204,0.05006368,3.188291,0.48811543,-1.1341679,-2.216387,-3.4872556,-1.461636,-8.83916,-3.0585582,-1.3062665,0.5651149,1.1254226,-0.51070493,-1.6161766,2.9579291,2.4500709,2.3492792,0.7527129,-2.509141,1.0376507,3.2400684,2.6449416,2.0248497,-2.2626734,-0.20073232,0.2701387,-4.601214,-1.3822365,-1.5157708,-1.5884567,2.2566423,-3.5242798,2.7999587,-2.600744,2.3679912,1.929897,-1.9705323,0.19183666,2.2277884,2.337256,2.5332189,-0.47446612,-2.0946605,-2.617028,2.4378078,2.9575648,3.2678707,-1.9515607,0.06084336,-1.244948,0.04376783,3.0939772,0.7835649,2.48456,0.4473632,2.671078,-1.2528926,-2.094536,0.5828472,2.8780954,-2.30026,0.5490563,2.306954,-1.5886556,1.1041996,0.6207244,2.466133,-1.1587878,-2.75432,1.7766556,-2.3659437,1.7005166,-1.0930549,1.4775459,-2.0432854,-0.62368155,1.4029675,-3.3592758,0.7448426,-2.591988,0.46831086,-1.9633992,-2.2617207,-2.6788442,1.2289361,0.9900447
-0.016670795,3.1841142,0.80991775,0.18970703,3.5213578,2.0541313,0.81766427,0.38199046,4.9694133,-0.014232733,3.635716,-1.8694758,-3.1166637,3.5199952,-0.13052237,2.605765,-0.9810631,-3.85869,-1.3476611,-4.929519,-1.8490239,-7.2071013,-1.9128172,0.4181105,-2.2435749,1.2751096,-0.5761425,-1.3695073,1.7069985,-0.55275434,3.100894,2.8479757,-3.047517,2.1025953,0.91357493,3.5406375,-0.51029634,-6.3722315,-1.0335441,0.37895334,0.43938187,0.17218392,1.4971263,0.7968094,0.5662509,-1.9398519,-0.33560714,-1.7078611,4.5240617,1.7103772,0.26469746,-1.9689105,1.1735444,0.42474088,0.5973139,0.24607556,-1.6040642,-4.8318753,0.78158534,3.216256,1.9276519,0.07216566,-1.5862375,0.7909902,-1.8624953,-0.8868729,0.67828435,4.8789573,-1.3499207,2.9792547,3.5489337,-0.8457156,0.0011458911,4.2744584,2.1765645,0.15323073,2.8043218,1.9758241,0.86032885,0.19627419,2.9773884,-2.1791089,0.08765712,1.902913,-1.8766916,3.7432332,1.8642502,-1.4326435,-3.5380392,-1.017644,-2.8301845,-1.6771154,5.096723,0.56667984,-1.7046354,-0.070653304,0.7631034,-2.9851668,1.2095878,0.27953717
1.0032225,1.853365,2.3213785,2.078521,0.43147653,-0.34910357,2.2964747,2.791906,2.1184804,1.3726454,-1.2423888,-0.03466851,-1.7003777,3.558788,-0.8523317,-0.26099485,0.040209778,-1.6292729,-0.51992774,-2.1685858,-0.99088305,-4.9164457,-1.6915364,-2.7671728,-1.9498247,1.9506645,1.9022601,-2.9252713,2.0166936,-2.2171876,1.7696702,3.8013415,-2.6596472,1.0945385,3.3546538,2.8465538,-0.5580746,-0.40908915,0.09621603,0.35074914,-2.7900548,0.68098813,1.0635285,1.2451184,0.62003237,-2.1596198,0.5412795,-0.18465441,0.24314477,-0.9568417,-0.33735833,1.3900564,-2.008796,0.2518847,-0.1406958,-1.9610735,0.089665465,-2.0225487,0.25733107,-0.93821687,0.83730966,-0.23251475,-0.9946568,2.2910066,-3.9627519,0.72308004,1.8359268,5.132704,-1.9736876,2.8714936,0.16315748,-3.1851282,0.85319656,1.7853194,2.8885424,0.45048505,1.4934672,-1.3332009,1.6871518,1.6212269,1.8587164,-4.266237,0.35588068,0.07516674,-1.9642671,2.927642,-0.8964375,-1.8756008,-3.053313,0.11349788,-0.94294673,-0.97086024,1.8138636,-1.1652334,0.5509629,-0.15490288,0.91283834,-0.01426629,0.25317863,1.4832438
-1.8499521,6.7877088,-0.5439602,6.8190813,0.45598727,-1.5495889,7.539537,1.7248799,-3.3702636,1.7659953,0.5611408,-2.8438888,2.0920131,0.8862843,-0.21885224,-1.7263644,-0.11953674,-1.8584509,-5.1209874,-1.105544,-1.0225527,-5.623165,-1.2661158,-5.042705,-0.23202883,0.6137501,1.7435877,-4.2268577,1.6701442,2.6507812,0.14747037,-2.8699806,-1.7207401,-0.7690015,-0.26141495,0.91196424,-4.9730997,1.2600148,1.162384,2.5901206,-4.104775,0.29098296,0.23370378,-3.1526656,3.4181426,-5.475931,-0.13305372,1.309582,4.154623,-0.5595993,0.09100183,3.574914,-1.5462981,2.5577848,1.2947267,-1.0108701,1.4679484,0.054378495,4.999012,2.506379,3.025895,-1.2974758,-0.5682422,-0.37777656,-2.4954774,2.652887,1.7095644,2.3132513,-2.3274791,3.6717021,0.6467199,0.8120594,-0.21274532,3.1330512,-2.1962755,0.2719366,1.5985043,1.8315006,0.77128917,1.5916961,2.9248874,-4.131151,1.2939105,0.020345354,-1.3656429,6.929814,-0.9886607,1.7685455,-3.9827461,0.6077943,-0.77994734,1.402499,3.6440275,-2.3968282,0.09524122,1.1415342,-2.5240705,0.4847478,-0.36159834,-0.0669562
